"chemostat","time","prev0","logit_g","logit_prev"
"chem_endemic_4",18,100,-0.247925009529397,5.13469408524062
"chem_endemic_4",19,100,-0.237567802016138,5.1298172448774
"chem_endemic_4",20,100,-0.238783102029029,5.19254025676785
"chem_endemic_4",21,100,-0.271877652632535,5.19578525704288
"chem_endemic_4",22,100,-0.282879100968335,5.24065266499652
"chem_endemic_4",23,100,-0.294142498548944,5.27051083405046
"chem_endemic_4",24,100,-0.303145917292052,5.28961795958186
"chem_endemic_4",25,100,-0.313162950217679,5.31276961469744
"chem_endemic_4",26,100,-0.319654267132979,5.34837732399466
"chem_endemic_4",27,100,-0.346804778160562,5.37851572824098
"chem_endemic_4",28,100,-0.356904063225015,5.41026465921033
"chem_endemic_4",29,100,-0.347003336736825,5.40811359835665
"chem_endemic_4",30,100,-0.380588343183651,5.43938033674768
"chem_endemic_4",31,100,-0.396027377653361,5.4970577070203
"chem_endemic_4",32,100,-0.42435248930884,5.52013248096652
"chem_endemic_4",33,100,-0.423916233140541,5.54083510072949
"chem_endemic_4",34,100,-0.439172389726297,5.57035407294078
"chem_endemic_4",35,100,-0.450083532413211,5.59899871790756
"chem_endemic_4",36,100,-0.468740819693375,5.58974756092603
"chem_endemic_4",37,100,-0.482868003711291,5.65389505358833
"chem_endemic_4",38,100,-0.496220433256178,5.66428410260687
"chem_endemic_4",39,100,-0.504170248415733,5.69768856961556
"chem_endemic_4",40,100,-0.501356050043232,5.718586493534
"chem_endemic_4",41,100,-0.517558360474329,5.75632115599449
"chem_endemic_4",42,100,-0.544660514771187,5.77008849549063
"chem_endemic_4",43,100,-0.570931160981892,5.80463876074819
"chem_endemic_4",44,100,-0.575528768605628,5.82133667424542
"chem_endemic_4",45,100,-0.584671191321628,5.84001525649039
"chem_endemic_4",46,100,-0.592067579858324,5.88865314536399
"chem_endemic_4",47,100,-0.612740136990269,5.90948276065863
"chem_endemic_4",48,100,-0.599057099989432,5.94474841146716
"chem_endemic_4",49,100,-0.63485617089026,5.95350116314954
"chem_endemic_4",50,100,-0.657282282283388,5.9893557887356
"chem_endemic_4",51,100,-0.659564557737796,6.02302888713623
"chem_endemic_4",52,100,-0.681214586044723,6.0255421026108
"chem_endemic_4",53,100,-0.682607897407043,6.04012342458739
"chem_endemic_4",54,100,-0.694841543268954,6.07586970881679
"chem_endemic_4",55,100,-0.706630215186665,6.10094786891992
"chem_endemic_4",56,100,-0.739412678833784,6.12934540181121
"chem_endemic_4",57,100,-0.733994787208893,6.16960771057483
"chem_endemic_4",58,100,-0.746105007828958,6.17379552398614
"chem_endemic_4",59,100,-0.776428011787965,6.20527603873215
"chem_endemic_4",60,100,-0.765670505106054,6.22367539669218
