"chemostat","time","prev0","logit_g","logit_prev"
"chem_epidemic_1",6.6,1,0.934897673885673,1.258027601149
"chem_epidemic_1",6.7,1,0.828821894120585,1.34038237795317
"chem_epidemic_1",6.8,1,0.770453610516273,1.43472498922726
"chem_epidemic_1",6.9,1,0.673396730121309,1.53092776678125
"chem_epidemic_1",7,1,0.61187516149347,1.58952489901873
"chem_epidemic_1",7.1,1,0.548854215730716,1.65414934386487
"chem_epidemic_1",7.2,1,0.470989262289395,1.76855327834012
"chem_epidemic_1",7.3,1,0.438208906331074,1.8307304350548
"chem_epidemic_1",7.4,1,0.373923172148365,1.90796592019722
"chem_epidemic_1",7.5,1,0.336264412563031,1.99947459795916
"chem_epidemic_1",7.6,1,0.325258517236451,2.0577907945755
"chem_epidemic_1",7.7,1,0.29618960917533,2.11665154619388
"chem_epidemic_1",7.8,1,0.277311300694028,2.19550747870786
"chem_epidemic_1",7.9,1,0.249708292581455,2.25363313402701
"chem_epidemic_1",8,1,0.220595096759984,2.31283347116188
"chem_epidemic_1",8.1,1,0.203384519016945,2.37079520010608
"chem_epidemic_1",8.2,1,0.205746398430056,2.41384718598618
"chem_epidemic_1",8.3,1,0.20042886979294,2.47112390842284
"chem_epidemic_1",8.4,1,0.183736770287108,2.50621765785764
"chem_epidemic_1",8.5,1,0.169107175577309,2.55222389546701
"chem_epidemic_1",8.6,1,0.158579768957467,2.59724247385546
"chem_epidemic_1",8.7,1,0.168845736970459,2.62503438936995
"chem_epidemic_1",8.8,1,0.12174278103515,2.64903643041134
"chem_epidemic_1",8.9,1,0.151364158752871,2.69277025081533
"chem_epidemic_1",9,1,0.135103044261086,2.71774672063
"chem_epidemic_1",9.1,1,0.12133340990913,2.73753678291525
"chem_epidemic_1",9.2,1,0.137199881601341,2.75655815778214
"chem_epidemic_1",9.3,1,0.115601126329301,2.76804716115455
"chem_epidemic_1",9.4,1,0.125704223762955,2.80627997024373
"chem_epidemic_1",9.5,1,0.121225779415357,2.80335759716719
"chem_epidemic_1",9.6,1,0.118098298180488,2.84640009631111
"chem_epidemic_1",9.7,1,0.0956603079359635,2.8536318413404
"chem_epidemic_1",9.8,1,0.113454002859652,2.84846475208605
"chem_epidemic_1",9.9,1,0.104678576572802,2.85192732418424
"chem_epidemic_1",10,1,0.100467000196898,2.86541982806707
"chem_epidemic_1",10.1,1,0.0936617294447197,2.88448878114807
"chem_epidemic_1",10.2,1,0.0921896487316727,2.88800637949086
"chem_epidemic_1",10.3,1,0.093273842670881,2.8947949281864
"chem_epidemic_1",10.4,1,0.112418140393452,2.89587442067385
"chem_epidemic_1",10.5,1,0.105175266588713,2.91145670694076
"chem_epidemic_1",10.6,1,0.0992973824558452,2.91003716126595
"chem_epidemic_1",10.7,1,0.112083402511275,2.90670972181407
"chem_epidemic_1",10.8,1,0.109447695554656,2.92466891022472
"chem_epidemic_1",10.9,1,0.100799134684437,2.94237253872945
"chem_epidemic_1",11,1,0.078408103006454,2.93181536138254
"chem_epidemic_1",11.1,1,0.103073204068786,2.94775067266943
"chem_epidemic_1",11.2,1,0.0852448552721178,2.9293473351341
"chem_epidemic_1",11.3,1,0.0833842750956122,2.94861184030365
"chem_epidemic_1",11.4,1,0.086750026888773,2.9578187678415
"chem_epidemic_1",11.5,1,0.083584303435458,2.95893600928259
"chem_epidemic_1",11.6,1,0.0766112154956568,2.9601472741077
"chem_epidemic_1",11.7,1,0.087006920800454,2.95573682188277
"chem_epidemic_1",11.8,1,0.0739576424159903,2.95660622291183
"chem_epidemic_1",11.9,1,0.0717602576923339,2.95774388762652
"chem_epidemic_1",12,1,0.0735045278946782,2.97198062243451
"chem_epidemic_1",12.1,1,0.0670979307237237,2.96409823928
"chem_epidemic_1",12.2,1,0.0748859670374801,2.97139727075406
"chem_epidemic_1",12.3,1,0.0710372338674426,2.97644256601874
"chem_epidemic_1",12.4,1,0.0677168522827519,3.00012200442862
"chem_epidemic_1",12.5,1,0.0739846409638862,2.97783036091937
"chem_epidemic_1",12.6,1,0.0497734509466239,2.98936308454022
"chem_epidemic_1",12.7,1,0.0692248253498139,2.99044646511255
"chem_epidemic_1",12.8,1,0.0743946541544286,2.9827087960403
"chem_epidemic_1",12.9,1,0.0728710225833687,2.99428152997513
"chem_epidemic_1",13,1,0.0850710460331009,3.01211735413288
"chem_epidemic_1",13.1,1,0.0550436607717928,3.00487679428658
"chem_epidemic_1",13.2,1,0.0503312592881991,3.00347886277123
"chem_epidemic_1",13.3,1,0.062084908073223,3.00156298576683
"chem_epidemic_1",13.4,1,0.040664037121378,2.98799493722053
"chem_epidemic_1",13.5,1,0.0683171928782271,3.02259933876557
"chem_epidemic_1",13.6,1,0.0444334494279693,2.99945800782892
"chem_epidemic_1",13.7,1,0.0579848852981698,3.02426274705447
"chem_epidemic_1",13.8,1,0.0489165747171859,3.0387739171089
"chem_epidemic_1",13.9,1,0.0271953202672492,3.0080844476843
"chem_epidemic_1",14,1,0.052279127529627,3.03240259561366
"chem_epidemic_1",14.1,1,0.0373512668635799,3.02564487991032
"chem_epidemic_1",14.2,1,0.0562999171991557,3.01544798833401
"chem_epidemic_1",14.3,1,0.0212574766334721,3.01894545081853
"chem_epidemic_1",14.4,1,0.0431576560872333,3.02101915784749
"chem_epidemic_1",14.5,1,0.0326288090445866,3.03468705067334
"chem_epidemic_1",14.6,1,0.0531292588398401,3.02835881882964
"chem_epidemic_1",14.7,1,0.0332737760426105,3.05285388189043
"chem_epidemic_1",14.8,1,0.0485997257371453,3.06999161115478
"chem_epidemic_1",14.9,1,0.0332572498497568,3.03915285740655
"chem_epidemic_1",15,1,0.0379318703313099,3.06294937296977
"chem_epidemic_1",15.1,1,0.0499503031910856,3.06582675069547
"chem_epidemic_1",15.2,1,0.0271978152215945,3.06453755427046
"chem_epidemic_1",15.3,1,0.0508980422800494,3.05422515416523
"chem_epidemic_1",15.4,1,0.0412654059580235,3.06622131656906
"chem_epidemic_1",15.5,1,0.0429414155749904,3.06773168839981
"chem_epidemic_1",15.6,1,0.00632259697611032,3.07929756879572
"chem_epidemic_1",15.7,1,0.0257922627947909,3.07308691806483
"chem_epidemic_1",15.8,1,0.0115017228847064,3.08973565377866
"chem_epidemic_1",15.9,1,0.0324507419755911,3.07938510471809
"chem_epidemic_1",16,1,0.0357755166486243,3.09683281388496
"chem_epidemic_1",16.1,1,0.0160618102388462,3.07899793848272
"chem_epidemic_1",16.2,1,0.0158085169490944,3.08008083770876
"chem_epidemic_1",16.3,1,0.00339923310595304,3.12829361083703
"chem_epidemic_1",16.4,1,0.0262128888129567,3.09492308293732
"chem_epidemic_1",16.5,1,0.0316069207858642,3.10528951333011
"chem_epidemic_1",16.6,1,-0.00131970806172632,3.11189516828981
"chem_epidemic_1",16.7,1,-0.00375788361764908,3.10392009816237
"chem_epidemic_1",16.8,1,0.0244960741878681,3.11716071840408
"chem_epidemic_1",16.9,1,0.0252272434687028,3.11892127786384
"chem_epidemic_1",17,1,0.0141443259418636,3.11632230180038
"chem_epidemic_1",17.1,1,0.0115379753237615,3.12237806750118
"chem_epidemic_1",17.2,1,0.00158942230012864,3.12463768461519
"chem_epidemic_1",17.3,1,0.00987872221308444,3.1495199364138
"chem_epidemic_1",17.4,1,0.000653096386981547,3.12408262400862
"chem_epidemic_1",17.5,1,0.0242928194631129,3.12379978001544
"chem_epidemic_1",17.6,1,-0.00194705548051646,3.13840427282672
"chem_epidemic_1",17.7,1,-0.030141835103224,3.14440044402374
"chem_epidemic_1",17.8,1,0.00491718591312057,3.14893244797736
"chem_epidemic_1",17.9,1,-0.0139684238970191,3.143257206673
"chem_epidemic_1",18,1,0.00551591830870843,3.14048307004561
"chem_epidemic_1",18.1,1,-0.0194874519655938,3.16702524622495
"chem_epidemic_1",18.2,1,-0.00792919255601944,3.15417532465104
"chem_epidemic_1",18.3,1,-0.00275229544016308,3.1522962959097
"chem_epidemic_1",18.4,1,-0.0099441380772326,3.16186918889349
"chem_epidemic_1",18.5,1,-0.0287560728021474,3.16554156256509
"chem_epidemic_1",18.6,1,-0.0248781696707269,3.18189446107168
"chem_epidemic_1",18.7,1,-0.0204212394448207,3.17492500009755
"chem_epidemic_1",18.8,1,0.00301230612983798,3.18490080827403
"chem_epidemic_1",18.9,1,-0.0158141407325563,3.17565011844234
"chem_epidemic_1",19,1,-0.00310715586020143,3.18607024393012
"chem_epidemic_1",19.1,1,-0.0153836685338517,3.1839615350162
"chem_epidemic_1",19.2,1,-0.0234358551470844,3.19143655840785
"chem_epidemic_1",19.3,1,-0.00853369465740228,3.18481902611664
"chem_epidemic_1",19.4,1,-0.0325946599693776,3.18394607719767
"chem_epidemic_1",19.5,1,-0.00763053141491547,3.22030705065348
"chem_epidemic_1",19.6,1,-0.0145943716844261,3.2096221220914
"chem_epidemic_1",19.7,1,-0.0217205495989432,3.19438163723105
"chem_epidemic_1",19.8,1,-0.0206406882239582,3.20406112131898
"chem_epidemic_1",19.9,1,-0.0256668288593959,3.20159543986602
"chem_epidemic_1",20,1,-0.0334890202552909,3.2387147579182
"chem_epidemic_1",20.1,1,-0.0337694462147021,3.23312607903962
"chem_epidemic_1",20.2,1,-0.0376881162811807,3.22062460669273
"chem_epidemic_1",20.3,1,-0.0205785944872748,3.23198085520151
"chem_epidemic_1",20.4,1,-0.0282859478525094,3.22567706207614
"chem_epidemic_1",20.5,1,-0.0366837395688127,3.22832817312942
"chem_epidemic_1",20.6,1,-0.0483004878270712,3.2284733753171
"chem_epidemic_1",20.7,1,-0.0350288613884768,3.23368052461962
"chem_epidemic_1",20.8,1,-0.049608371080399,3.2594015515903
"chem_epidemic_1",20.9,1,-0.049374461597891,3.24561641834835
"chem_epidemic_1",21,1,-0.021785906828849,3.25061177756305
"chem_epidemic_1",21.1,1,-0.0574489886229749,3.25511719053268
"chem_epidemic_1",21.2,1,-0.0536344869144979,3.26826439653169
"chem_epidemic_1",21.3,1,-0.051927938774737,3.25403661882382
"chem_epidemic_1",21.4,1,-0.0533927434976536,3.25252807253131
"chem_epidemic_1",21.5,1,-0.0600057169521603,3.28246423952345
"chem_epidemic_1",21.6,1,-0.0519429606860848,3.26454797719003
"chem_epidemic_1",21.7,1,-0.061761333956931,3.26497947742032
"chem_epidemic_1",21.8,1,-0.0392714798232921,3.26309609966213
"chem_epidemic_1",21.9,1,-0.0527760908840661,3.26585851236126
"chem_epidemic_1",22,1,-0.0467448392843609,3.2762108991242
"chem_epidemic_1",22.1,1,-0.0706956548515207,3.29137356409207
"chem_epidemic_1",22.2,1,-0.0581009656488578,3.29953335044268
"chem_epidemic_1",22.3,1,-0.0538156168494841,3.29874999162039
"chem_epidemic_1",22.4,1,-0.0596051910320414,3.29127483603116
"chem_epidemic_1",22.5,1,-0.0617252425807561,3.29874425833879
"chem_epidemic_1",22.6,1,-0.0735588651630158,3.29433418157242
"chem_epidemic_1",22.7,1,-0.0708180479884894,3.29743937839045
"chem_epidemic_1",22.8,1,-0.0698946606770364,3.31668749557582
"chem_epidemic_1",22.9,1,-0.0751840854434831,3.30091250329826
"chem_epidemic_1",23,1,-0.0608369847801475,3.33384680714312
"chem_epidemic_1",23.1,1,-0.0521935660834668,3.31661410264593
"chem_epidemic_1",23.2,1,-0.0579524894535102,3.32288410418304
"chem_epidemic_1",23.3,1,-0.0681904382604435,3.31657283668154
"chem_epidemic_1",23.4,1,-0.0749164229258457,3.32143160003593
"chem_epidemic_1",23.5,1,-0.0692877491904285,3.31722066974282
"chem_epidemic_1",23.6,1,-0.084248363775876,3.33177488836315
"chem_epidemic_1",23.7,1,-0.0750274204112684,3.34100524119679
"chem_epidemic_1",23.8,1,-0.0773262538464967,3.34326769639661
"chem_epidemic_1",23.9,1,-0.103755426588869,3.3354164824702
"chem_epidemic_1",24,1,-0.0626530570881319,3.3385507787222
"chem_epidemic_1",24.1,1,-0.0962492286026258,3.34461811759364
"chem_epidemic_1",24.2,1,-0.11050653167973,3.36780177202997
"chem_epidemic_1",24.3,1,-0.0855652750406544,3.34466714321371
"chem_epidemic_1",24.4,1,-0.0858017763733272,3.35744663077722
"chem_epidemic_1",24.5,1,-0.0882699565749083,3.38145568545647
"chem_epidemic_1",24.6,1,-0.0880982129969514,3.3646151924372
"chem_epidemic_1",24.7,1,-0.10266704332031,3.3552173624377
"chem_epidemic_1",24.8,1,-0.0862066636499812,3.36535685831545
"chem_epidemic_1",24.9,1,-0.0796385776000864,3.38004589178096
"chem_epidemic_1",25,1,-0.10314651197727,3.37461996009094
"chem_epidemic_1",25.1,1,-0.0930142105584834,3.37593988106099
"chem_epidemic_1",25.2,1,-0.100095636983164,3.3813000891043
"chem_epidemic_1",25.3,1,-0.0993081279058569,3.3888228075058
"chem_epidemic_1",25.4,1,-0.0902567736044501,3.40707947333343
"chem_epidemic_1",25.5,1,-0.0985497196734461,3.39338324642422
"chem_epidemic_1",25.6,1,-0.0833224891282736,3.40824937424294
"chem_epidemic_1",25.7,1,-0.107277258364104,3.40691937460715
"chem_epidemic_1",25.8,1,-0.0904483264704459,3.40264386386154
"chem_epidemic_1",25.9,1,-0.111137676839463,3.39161765023943
"chem_epidemic_1",26,1,-0.110207661812543,3.40489988563626
"chem_epidemic_1",26.1,1,-0.11247888558017,3.40837472703009
"chem_epidemic_1",26.2,1,-0.107641915552119,3.41690533606019
"chem_epidemic_1",26.3,1,-0.107168775280977,3.43259412941021
"chem_epidemic_1",26.4,1,-0.111695643656707,3.44567927739748
"chem_epidemic_1",26.5,1,-0.108467093566581,3.4413786408739
"chem_epidemic_1",26.6,1,-0.123592718254153,3.42772366441316
"chem_epidemic_1",26.7,1,-0.119475183588926,3.4146402486369
"chem_epidemic_1",26.8,1,-0.111878004363805,3.43146608093001
"chem_epidemic_1",26.9,1,-0.109331487486888,3.4393923209579
"chem_epidemic_1",27,1,-0.117641733627598,3.45009476389101
"chem_epidemic_1",27.1,1,-0.11524407409743,3.45441231846169
"chem_epidemic_1",27.2,1,-0.115250144852212,3.45477056168135
"chem_epidemic_1",27.3,1,-0.118870407105902,3.43711318010372
"chem_epidemic_1",27.4,1,-0.128513371036705,3.46269884183334
"chem_epidemic_1",27.5,1,-0.129232287687524,3.45287136253799
"chem_epidemic_1",27.6,1,-0.122681521313284,3.46221752459773
"chem_epidemic_1",27.7,1,-0.134767866150231,3.46434561587524
"chem_epidemic_1",27.8,1,-0.132846391062533,3.4710104259425
"chem_epidemic_1",27.9,1,-0.133757106603955,3.47010221408132
"chem_epidemic_1",28,1,-0.1500195672338,3.45630547511573
"chem_epidemic_1",28.1,1,-0.132121986599739,3.48346800757915
"chem_epidemic_1",28.2,1,-0.131076163496137,3.48308419959267
"chem_epidemic_1",28.3,1,-0.138699580021313,3.47968637192014
"chem_epidemic_1",28.4,1,-0.121460147026674,3.48664135999073
"chem_epidemic_1",28.5,1,-0.142470873798727,3.48991540465012
"chem_epidemic_1",28.6,1,-0.136237247385708,3.49389839697824
"chem_epidemic_1",28.7,1,-0.138011406843373,3.51120793300413
"chem_epidemic_1",28.8,1,-0.136802704805388,3.49571832574062
"chem_epidemic_1",28.9,1,-0.141784440820129,3.50269693486802
"chem_epidemic_1",29,1,-0.14918639300398,3.51580566875254
"chem_epidemic_1",29.1,1,-0.142952039585781,3.51776729092043
"chem_epidemic_1",29.2,1,-0.147362293074594,3.5217798683038
"chem_epidemic_1",29.3,1,-0.148774199173858,3.50765242372428
"chem_epidemic_1",29.4,1,-0.145325382016695,3.53654991176284
"chem_epidemic_1",29.5,1,-0.146105778661124,3.52028819224772
"chem_epidemic_1",29.6,1,-0.15523012122078,3.54138392357456
"chem_epidemic_1",29.7,1,-0.160347328568613,3.51229872651691
"chem_epidemic_1",29.8,1,-0.14448600840355,3.52910806829345
"chem_epidemic_1",29.9,1,-0.158549881992179,3.54448599212908
"chem_epidemic_1",30,1,-0.1641542854667,3.52792117759812
"chem_epidemic_1",30.1,1,-0.171165604688272,3.53063160601555
"chem_epidemic_1",30.2,1,-0.160314874836576,3.53185615217004
"chem_epidemic_1",30.3,1,-0.160454773521431,3.53379760129587
"chem_epidemic_1",30.4,1,-0.177018276562856,3.54303048909778
"chem_epidemic_1",30.5,1,-0.180432728190578,3.55379138602731
"chem_epidemic_1",30.6,1,-0.166418606587228,3.53341316277287
"chem_epidemic_1",30.7,1,-0.177760930721758,3.55874891317217
"chem_epidemic_1",30.8,1,-0.157397099607538,3.57206787205388
"chem_epidemic_1",30.9,1,-0.183266527294201,3.58314705020783
"chem_epidemic_1",31,1,-0.188994807405333,3.57885143807359
"chem_epidemic_1",31.1,1,-0.175515461181944,3.57647397759827
"chem_epidemic_1",31.2,1,-0.171448099063278,3.55470366543846
"chem_epidemic_1",31.3,1,-0.175870469514585,3.56901883344306
"chem_epidemic_1",31.4,1,-0.179958971318685,3.57457456262416
"chem_epidemic_1",31.5,1,-0.176273423786117,3.58818959239209
"chem_epidemic_1",31.6,1,-0.18905630884218,3.58315516962611
"chem_epidemic_1",31.7,1,-0.180413516850886,3.57468113361862
"chem_epidemic_1",31.8,1,-0.192331256203602,3.6071659251338
"chem_epidemic_1",31.9,1,-0.19334924314985,3.60248764421878
"chem_epidemic_1",32,1,-0.185549014847051,3.59879841622632
"chem_epidemic_1",32.1,1,-0.183812359388752,3.61165380460065
"chem_epidemic_1",32.2,1,-0.197929027222078,3.58913180724353
"chem_epidemic_1",32.3,1,-0.206058354496565,3.61217281514614
"chem_epidemic_1",32.4,1,-0.202122810596016,3.60337878468696
"chem_epidemic_1",32.5,1,-0.21317203713697,3.61848689795971
"chem_epidemic_1",32.6,1,-0.193190496579562,3.61408099925886
"chem_epidemic_1",32.7,1,-0.189943606782512,3.62405684753335
"chem_epidemic_1",32.8,1,-0.179082594106467,3.63411868740172
"chem_epidemic_1",32.9,1,-0.207359725607581,3.62387093597022
"chem_epidemic_1",33,1,-0.204448341460565,3.6370064019218
"chem_epidemic_1",33.1,1,-0.20211853832361,3.61797751603947
"chem_epidemic_1",33.2,1,-0.19996807253465,3.62567511684692
"chem_epidemic_1",33.3,1,-0.211637804314445,3.65111091089929
"chem_epidemic_1",33.4,1,-0.195671383523992,3.64271845735977
"chem_epidemic_1",33.5,1,-0.210071947070813,3.62144646819958
"chem_epidemic_1",33.6,1,-0.197733666009361,3.63135071919211
"chem_epidemic_1",33.7,1,-0.225187837383745,3.64600396298917
"chem_epidemic_1",33.8,1,-0.211828249930234,3.65968853231629
"chem_epidemic_1",33.9,1,-0.208058371476605,3.65302916009623
"chem_epidemic_1",34,1,-0.217748210216414,3.66330541454762
"chem_epidemic_1",34.1,1,-0.218923317669528,3.6696674370982
"chem_epidemic_1",34.2,1,-0.221823908516128,3.67980007493035
"chem_epidemic_1",34.3,1,-0.215722441867977,3.66666014061831
"chem_epidemic_1",34.4,1,-0.205443715574739,3.66858890766841
"chem_epidemic_1",34.5,1,-0.229619707852907,3.6545834168471
"chem_epidemic_1",34.6,1,-0.22167673637322,3.6761144437987
"chem_epidemic_1",34.7,1,-0.226822323074221,3.67240636184109
"chem_epidemic_1",34.8,1,-0.209174542589327,3.67138678171374
"chem_epidemic_1",34.9,1,-0.205339181216118,3.6823281543138
"chem_epidemic_1",35,1,-0.220918987985835,3.69727531478101
"chem_epidemic_1",35.1,1,-0.226573034852753,3.67019539531364
"chem_epidemic_1",35.2,1,-0.21488343815614,3.68884541854884
"chem_epidemic_1",35.3,1,-0.234471848453342,3.69727825289122
"chem_epidemic_1",35.4,1,-0.231733630397087,3.69017181372925
"chem_epidemic_1",35.5,1,-0.221972838855917,3.70543327227995
"chem_epidemic_1",35.6,1,-0.232727654102422,3.70919724283306
"chem_epidemic_1",35.7,1,-0.239848555599705,3.70773963343415
"chem_epidemic_1",35.8,1,-0.234554168282963,3.68639641838399
"chem_epidemic_1",35.9,1,-0.242189943838407,3.7397537442216
"chem_epidemic_1",36,1,-0.220323964372284,3.71496829301371
"chem_epidemic_1",36.1,1,-0.24416489704726,3.72651370483686
"chem_epidemic_1",36.2,1,-0.232234517006205,3.72571829017968
"chem_epidemic_1",36.3,1,-0.242940190487753,3.73620458087589
"chem_epidemic_1",36.4,1,-0.230957505084608,3.73711003943998
"chem_epidemic_1",36.5,1,-0.236263162986443,3.72980948606855
"chem_epidemic_1",36.6,1,-0.253367336698638,3.73866144781543
"chem_epidemic_1",36.7,1,-0.245368522505803,3.72839641674029
"chem_epidemic_1",36.8,1,-0.250956563970568,3.74938885588823
"chem_epidemic_1",36.9,1,-0.245779842644629,3.7391767519978
"chem_epidemic_1",37,1,-0.252580522293616,3.77092077050805
"chem_epidemic_1",37.1,1,-0.248722779156264,3.73320684465554
"chem_epidemic_1",37.2,1,-0.2559050998863,3.74804015595267
"chem_epidemic_1",37.3,1,-0.246488038745964,3.76389492296292
"chem_epidemic_1",37.4,1,-0.254221918150062,3.76370194998226
"chem_epidemic_1",37.5,1,-0.271821337658602,3.75566372156024
"chem_epidemic_1",37.6,1,-0.260179047102431,3.75454704222426
"chem_epidemic_1",37.7,1,-0.264647417496075,3.76891433766542
"chem_epidemic_1",37.8,1,-0.251425430537534,3.77027965371856
"chem_epidemic_1",37.9,1,-0.275415472213636,3.75547148194525
"chem_epidemic_1",38,1,-0.285657680999738,3.77666979365546
"chem_epidemic_1",38.1,1,-0.261839902170805,3.78117499995573
"chem_epidemic_1",38.2,1,-0.258405930747195,3.78396680266879
"chem_epidemic_1",38.3,1,-0.264605315634174,3.77461464118277
"chem_epidemic_1",38.4,1,-0.256915432491558,3.79286985122279
"chem_epidemic_1",38.5,1,-0.262732514023611,3.80483636346048
"chem_epidemic_1",38.6,1,-0.28236395633064,3.79855360948043
"chem_epidemic_1",38.7,1,-0.265064361502867,3.78557438668316
"chem_epidemic_1",38.8,1,-0.281566106710166,3.7955112880702
"chem_epidemic_1",38.9,1,-0.265936166106798,3.80626469863396
"chem_epidemic_1",39,1,-0.26836689663203,3.79926757692456
"chem_epidemic_1",39.1,1,-0.280102242871626,3.78709439463965
"chem_epidemic_1",39.2,1,-0.270233610493823,3.82044464770746
"chem_epidemic_1",39.3,1,-0.284900549855718,3.80623710447409
"chem_epidemic_1",39.4,1,-0.273420084252505,3.81172448132017
"chem_epidemic_1",39.5,1,-0.307903024510861,3.83542575868644
"chem_epidemic_1",39.6,1,-0.296661113824699,3.81557043976474
"chem_epidemic_1",39.7,1,-0.285980102173021,3.83469281157604
"chem_epidemic_1",39.8,1,-0.293870731963567,3.81655074788964
"chem_epidemic_1",39.9,1,-0.316752150043649,3.82853270927078
"chem_epidemic_1",40,1,-0.299733279997342,3.83426160857204
"chem_epidemic_1",40.1,1,-0.276549767736088,3.82622817152605
"chem_epidemic_1",40.2,1,-0.306085496199571,3.83448320436854
"chem_epidemic_1",40.3,1,-0.293636654555723,3.8434567596601
"chem_epidemic_1",40.4,1,-0.30155332315051,3.85336511264556
"chem_epidemic_1",40.5,1,-0.297739452572458,3.83306415755135
"chem_epidemic_1",40.6,1,-0.301004512217518,3.84898204552984
"chem_epidemic_1",40.7,1,-0.301898229628623,3.86295211479203
"chem_epidemic_1",40.8,1,-0.303072367758703,3.85290692146792
"chem_epidemic_1",40.9,1,-0.324925395610726,3.8634733977393
"chem_epidemic_1",41,1,-0.304458012025449,3.86902673507832
"chem_epidemic_1",41.1,1,-0.304488211119827,3.86968527838192
