"chemostat","time","prev0","logit_q"
"chem_epidemic_1",6.9,1,2.97304946964287
"chem_epidemic_1",7,1,2.40049699511752
"chem_epidemic_1",7.1,1,2.95863807617692
"chem_epidemic_1",7.2,1,3.00403318614899
"chem_epidemic_1",7.3,1,3.17007633244804
"chem_epidemic_1",7.4,1,2.79178159447604
"chem_epidemic_1",7.5,1,2.86816272309133
"chem_epidemic_1",7.6,1,2.70081778316922
"chem_epidemic_1",7.7,1,3.00671398099759
"chem_epidemic_1",7.8,1,2.61670373846145
"chem_epidemic_1",7.9,1,3.24272071749992
"chem_epidemic_1",8,1,2.45917571923326
"chem_epidemic_1",8.1,1,2.27789718584569
"chem_epidemic_1",8.2,1,2.88435898616663
"chem_epidemic_1",8.3,1,2.69252254944265
"chem_epidemic_1",8.4,1,3.1378889558285
"chem_epidemic_1",8.5,1,2.13934379300854
"chem_epidemic_1",8.6,1,3.0231981423421
"chem_epidemic_1",8.7,1,3.36906163728457
"chem_epidemic_1",8.8,1,2.4177421509474
"chem_epidemic_1",8.9,1,3.23548641824317
"chem_epidemic_1",9,1,3.24104435624116
"chem_epidemic_1",9.1,1,3.10010922069157
"chem_epidemic_1",9.2,1,2.23063522542221
"chem_epidemic_1",9.3,1,2.59489087474914
"chem_epidemic_1",9.4,1,2.88223962374113
"chem_epidemic_1",9.5,1,1.96577580976042
"chem_epidemic_1",9.6,1,2.22383128752854
"chem_epidemic_1",9.7,1,2.84732286425269
"chem_epidemic_1",9.8,1,3.09703828375
"chem_epidemic_1",9.9,1,2.67526070013095
"chem_epidemic_1",10,1,2.2116425406645
"chem_epidemic_1",10.1,1,2.0880745230285
"chem_epidemic_1",10.2,1,3.31089176093277
"chem_epidemic_1",10.3,1,2.11872987456444
"chem_epidemic_1",10.4,1,2.5735224947558
"chem_epidemic_1",10.5,1,1.60032385978894
"chem_epidemic_1",10.6,1,1.59873377123382
"chem_epidemic_1",10.7,1,1.83782354359685
"chem_epidemic_1",10.8,1,2.15388621002645
"chem_epidemic_1",10.9,1,2.34484377229585
"chem_epidemic_1",11,1,1.85592391930054
"chem_epidemic_1",11.1,1,2.02829606403472
"chem_epidemic_1",11.2,1,1.68667936139343
"chem_epidemic_1",11.3,1,1.8537808879142
"chem_epidemic_1",11.4,1,0.911034206468632
"chem_epidemic_1",11.5,1,1.61082062842259
"chem_epidemic_1",11.6,1,1.43482754409724
"chem_epidemic_1",11.7,1,1.40469537586267
"chem_epidemic_1",11.8,1,1.14769268866743
"chem_epidemic_1",11.9,1,2.28756914724143
"chem_epidemic_1",12,1,0.971907080425553
"chem_epidemic_1",12.1,1,1.22269084430948
"chem_epidemic_1",12.2,1,0.918339125978505
"chem_epidemic_1",12.3,1,1.17619154630549
"chem_epidemic_1",12.4,1,1.5288263913116
"chem_epidemic_1",12.5,1,0.161075800199137
"chem_epidemic_1",12.6,1,1.16541018029693
"chem_epidemic_1",12.7,1,1.09524424949478
"chem_epidemic_1",12.8,1,0.657075207567383
"chem_epidemic_1",12.9,1,1.135896066085
"chem_epidemic_1",13,1,1.34071129929001
"chem_epidemic_1",13.1,1,1.32592150948284
"chem_epidemic_1",13.2,1,0.937449115810364
"chem_epidemic_1",13.3,1,2.33869891106229
"chem_epidemic_1",13.4,1,1.01103344755943
"chem_epidemic_1",13.5,1,0.369037159735821
"chem_epidemic_1",13.6,1,0.88865727105685
"chem_epidemic_1",13.7,1,1.63927661278599
"chem_epidemic_1",13.8,1,0.778841633993511
"chem_epidemic_1",13.9,1,1.11734690282393
"chem_epidemic_1",14,1,0.948601712388307
"chem_epidemic_1",14.1,1,0.801723117313189
"chem_epidemic_1",14.2,1,1.80110443038331
"chem_epidemic_1",14.3,1,0.212005320901633
"chem_epidemic_1",14.4,1,1.1258119055808
"chem_epidemic_1",14.5,1,1.04836932677027
"chem_epidemic_1",14.6,1,1.84844599432336
"chem_epidemic_1",14.7,1,1.09996428264836
"chem_epidemic_1",14.8,1,1.64487853481846
"chem_epidemic_1",14.9,1,1.24397052110121
"chem_epidemic_1",15,1,0.705840846154755
"chem_epidemic_1",15.1,1,1.31221496539092
"chem_epidemic_1",15.2,1,0.568266475325201
"chem_epidemic_1",15.3,1,0.525354598513262
"chem_epidemic_1",15.4,1,1.72429722583788
"chem_epidemic_1",15.5,1,1.22154401172915
"chem_epidemic_1",15.6,1,0.322068843325166
"chem_epidemic_1",15.7,1,0.806844229985419
"chem_epidemic_1",15.8,1,1.41562682048172
"chem_epidemic_1",15.9,1,1.24922616029563
"chem_epidemic_1",16,1,0.88631020545097
"chem_epidemic_1",16.1,1,0.633835944326291
"chem_epidemic_1",16.2,1,0.971892217626491
"chem_epidemic_1",16.3,1,1.55781935294419
"chem_epidemic_1",16.4,1,0.819610373330084
"chem_epidemic_1",16.5,1,1.58203761718707
"chem_epidemic_1",16.6,1,1.42693173404048
"chem_epidemic_1",16.7,1,0.96889999647008
"chem_epidemic_1",16.8,1,0.187156093890884
"chem_epidemic_1",16.9,1,0.683468081938205
"chem_epidemic_1",17,1,1.42126447833745
"chem_epidemic_1",17.1,1,2.00152451947775
"chem_epidemic_1",17.2,1,1.5077246528347
"chem_epidemic_1",17.3,1,0.597285293913709
"chem_epidemic_1",17.4,1,1.20736439257135
"chem_epidemic_1",17.5,1,0.892479066133349
"chem_epidemic_1",17.6,1,0.805228946408567
"chem_epidemic_1",17.7,1,0.536814376615506
"chem_epidemic_1",17.8,1,0.700690378982664
"chem_epidemic_1",17.9,1,1.50315662171644
"chem_epidemic_1",18,1,2.02152656689293
"chem_epidemic_1",18.1,1,1.40140985887636
"chem_epidemic_1",18.2,1,0.490955591628385
"chem_epidemic_1",18.3,1,0.723527959049224
"chem_epidemic_1",18.4,1,2.13011840800529
"chem_epidemic_1",18.5,1,0.843112679192958
"chem_epidemic_1",18.6,1,0.679327885433786
"chem_epidemic_1",18.7,1,0.842098541019423
"chem_epidemic_1",18.8,1,2.26628597538457
"chem_epidemic_1",18.9,1,1.24670267252346
"chem_epidemic_1",19,1,0.922741704349629
"chem_epidemic_1",19.1,1,1.61049214274586
"chem_epidemic_1",19.2,1,0.367088162595615
"chem_epidemic_1",19.3,1,1.00433271649353
"chem_epidemic_1",19.4,1,1.4125100838183
"chem_epidemic_1",19.5,1,0.500040179362638
"chem_epidemic_1",19.6,1,0.816369962670989
"chem_epidemic_1",19.7,1,1.2689610559504
"chem_epidemic_1",19.8,1,0.36112213749082
"chem_epidemic_1",19.9,1,0.0433508796022501
"chem_epidemic_1",20,1,0.908112576947056
"chem_epidemic_1",20.1,1,2.07001961459643
"chem_epidemic_1",20.2,1,0.652601456309337
"chem_epidemic_1",20.3,1,0.358146626380591
"chem_epidemic_1",20.4,1,0.986611503998655
"chem_epidemic_1",20.5,1,1.66290289305701
"chem_epidemic_1",20.6,1,0.574545165148909
"chem_epidemic_1",20.7,1,1.35225276776257
"chem_epidemic_1",20.8,1,0.901194858750765
"chem_epidemic_1",20.9,1,0.0572811985085333
"chem_epidemic_1",21,1,1.00941143964642
"chem_epidemic_1",21.1,1,1.2091939571265
"chem_epidemic_1",21.2,1,0.92671121993456
"chem_epidemic_1",21.3,1,1.09870394319239
"chem_epidemic_1",21.4,1,0.600201735601227
"chem_epidemic_1",21.5,1,0.684761607978977
"chem_epidemic_1",21.6,1,0.962902749941961
"chem_epidemic_1",21.7,1,1.69081987155059
"chem_epidemic_1",21.8,1,0.353489467425295
"chem_epidemic_1",21.9,1,0.633847693321802
"chem_epidemic_1",22,1,1.00378534840936
"chem_epidemic_1",22.1,1,0.406499504474492
"chem_epidemic_1",22.2,1,0.353468752061368
"chem_epidemic_1",22.3,1,0.877094886031495
"chem_epidemic_1",22.4,1,0.771175211514274
"chem_epidemic_1",22.5,1,1.29576248189629
"chem_epidemic_1",22.6,1,0.822565079104929
"chem_epidemic_1",22.7,1,0.278477861168855
"chem_epidemic_1",22.8,1,2.24283278686885
"chem_epidemic_1",22.9,1,0.769250474657713
"chem_epidemic_1",23,1,2.20694416648216
"chem_epidemic_1",23.1,1,0.542676580853594
"chem_epidemic_1",23.2,1,1.27837989957379
"chem_epidemic_1",23.3,1,0.684359085513964
"chem_epidemic_1",23.4,1,1.53933237975305
"chem_epidemic_1",23.5,1,0.692094386821738
"chem_epidemic_1",23.6,1,0.995129357419473
"chem_epidemic_1",23.7,1,1.27239865482943
"chem_epidemic_1",23.8,1,0.833216342527698
"chem_epidemic_1",23.9,1,0.64161786112105
"chem_epidemic_1",24,1,0.895407342599917
"chem_epidemic_1",24.1,1,0.0671636226004543
"chem_epidemic_1",24.2,1,0.892973427226227
"chem_epidemic_1",24.3,1,0.732505458501889
"chem_epidemic_1",24.4,1,1.00306947600191
"chem_epidemic_1",24.5,1,0.18287756757931
"chem_epidemic_1",24.6,1,1.29986135576817
"chem_epidemic_1",24.7,1,0.956206806614677
"chem_epidemic_1",24.8,1,0.449114047313984
"chem_epidemic_1",24.9,1,1.62290559335919
"chem_epidemic_1",25,1,0.913764200612348
"chem_epidemic_1",25.1,1,0.121931111425876
"chem_epidemic_1",25.2,1,1.75566496503211
"chem_epidemic_1",25.3,1,0.690465166491576
"chem_epidemic_1",25.4,1,1.07483600251829
"chem_epidemic_1",25.5,1,1.7876407660654
"chem_epidemic_1",25.6,1,1.30055086274041
"chem_epidemic_1",25.7,1,1.00449243358994
"chem_epidemic_1",25.8,1,1.10460181430845
"chem_epidemic_1",25.9,1,0.712139247578216
"chem_epidemic_1",26,1,1.41728182591111
"chem_epidemic_1",26.1,1,1.07304370582536
"chem_epidemic_1",26.2,1,0.654001936659318
"chem_epidemic_1",26.3,1,0.697983129350261
"chem_epidemic_1",26.4,1,1.23066025554652
"chem_epidemic_1",26.5,1,0.489314761350953
"chem_epidemic_1",26.6,1,1.31889344916367
"chem_epidemic_1",26.7,1,1.37895673084574
"chem_epidemic_1",26.8,1,0.472098144398616
"chem_epidemic_1",26.9,1,1.5588851579998
"chem_epidemic_1",27,1,0.780342614560143
"chem_epidemic_1",27.1,1,1.68422271949183
"chem_epidemic_1",27.2,1,1.16778820147674
"chem_epidemic_1",27.3,1,0.212536030268102
"chem_epidemic_1",27.4,1,1.30864642084624
"chem_epidemic_1",27.5,1,0.54542183912607
"chem_epidemic_1",27.6,1,0.720350744040325
"chem_epidemic_1",27.7,1,1.13653382112296
"chem_epidemic_1",27.8,1,1.46723084310506
"chem_epidemic_1",27.9,1,0.704711226839153
"chem_epidemic_1",28,1,1.00535118578976
"chem_epidemic_1",28.1,1,0.163172332261733
"chem_epidemic_1",28.2,1,-0.119018663165077
"chem_epidemic_1",28.3,1,-0.00174254051964362
"chem_epidemic_1",28.4,1,0.533739560920874
"chem_epidemic_1",28.5,1,1.44725148403734
"chem_epidemic_1",28.6,1,0.465128197591242
"chem_epidemic_1",28.7,1,0.446756253854525
"chem_epidemic_1",28.8,1,0.785472940851643
"chem_epidemic_1",28.9,1,0.382316902057348
"chem_epidemic_1",29,1,1.22392995118652
"chem_epidemic_1",29.1,1,1.02761033746357
"chem_epidemic_1",29.2,1,1.27179335854206
"chem_epidemic_1",29.3,1,0.4577115489374
"chem_epidemic_1",29.4,1,0.87705403428538
"chem_epidemic_1",29.5,1,0.926204076666143
"chem_epidemic_1",29.6,1,1.12573847740148
"chem_epidemic_1",29.7,1,0.978321629511323
"chem_epidemic_1",29.8,1,0.551221860321373
"chem_epidemic_1",29.9,1,1.28259123283004
"chem_epidemic_1",30,1,1.09686608811006
"chem_epidemic_1",30.1,1,0.853978571422111
"chem_epidemic_1",30.2,1,0.698669808761504
"chem_epidemic_1",30.3,1,1.30280093321119
"chem_epidemic_1",30.4,1,1.78218774537298
"chem_epidemic_1",30.5,1,1.64266694504145
"chem_epidemic_1",30.6,1,0.674666145270824
"chem_epidemic_1",30.7,1,0.850624482882367
"chem_epidemic_1",30.8,1,0.667025705279043
"chem_epidemic_1",30.9,1,0.990058038414551
"chem_epidemic_1",31,1,0.734246794020025
"chem_epidemic_1",31.1,1,1.73289326802291
"chem_epidemic_1",31.2,1,0.72487385330262
"chem_epidemic_1",31.3,1,0.675738063129109
"chem_epidemic_1",31.4,1,0.837537740191323
"chem_epidemic_1",31.5,1,0.800277815664961
"chem_epidemic_1",31.6,1,1.23536523613889
"chem_epidemic_1",31.7,1,1.1586440498902
"chem_epidemic_1",31.8,1,0.100288483482097
"chem_epidemic_1",31.9,1,0.558647644193823
"chem_epidemic_1",32,1,0.671373847908729
"chem_epidemic_1",32.1,1,1.35769519839655
"chem_epidemic_1",32.2,1,0.874210179034199
"chem_epidemic_1",32.3,1,1.13291447758559
"chem_epidemic_1",32.4,1,0.842550684627977
"chem_epidemic_1",32.5,1,0.660709361308049
"chem_epidemic_1",32.6,1,1.2113136542343
"chem_epidemic_1",32.7,1,2.04428583490422
"chem_epidemic_1",32.8,1,0.879800662224014
"chem_epidemic_1",32.9,1,-0.82609245294314
"chem_epidemic_1",33,1,0.39461060957447
"chem_epidemic_1",33.1,1,0.758941514608956
"chem_epidemic_1",33.2,1,0.0925095161655547
"chem_epidemic_1",33.3,1,1.02792300438902
"chem_epidemic_1",33.4,1,0.576019103219763
"chem_epidemic_1",33.5,1,1.21520728882404
"chem_epidemic_1",33.6,1,1.33762561805383
"chem_epidemic_1",33.7,1,-0.0433052200435963
"chem_epidemic_1",33.8,1,1.14443702401057
"chem_epidemic_1",33.9,1,1.3476762631177
"chem_epidemic_1",34,1,0.519667665765733
"chem_epidemic_1",34.1,1,0.395279565626016
"chem_epidemic_1",34.2,1,-0.110796905937169
"chem_epidemic_1",34.3,1,1.33759192479331
"chem_epidemic_1",34.4,1,1.89630135066703
"chem_epidemic_1",34.5,1,0.794877605259966
"chem_epidemic_1",34.6,1,1.40508193634949
"chem_epidemic_1",34.7,1,1.46424441244109
"chem_epidemic_1",34.8,1,0.899658466440374
"chem_epidemic_1",34.9,1,0.867736343274385
"chem_epidemic_1",35,1,1.8723634707241
"chem_epidemic_1",35.1,1,0.621305997144831
"chem_epidemic_1",35.2,1,0.252761944962421
"chem_epidemic_1",35.3,1,1.46156967378988
"chem_epidemic_1",35.4,1,0.541731163337017
"chem_epidemic_1",35.5,1,0.101633362276472
"chem_epidemic_1",35.6,1,0.670046218113711
"chem_epidemic_1",35.7,1,0.415748807252061
"chem_epidemic_1",35.8,1,0.338289682914981
"chem_epidemic_1",35.9,1,1.96952321066905
"chem_epidemic_1",36,1,0.837786561437284
"chem_epidemic_1",36.1,1,1.1104403080423
"chem_epidemic_1",36.2,1,-0.224467685509644
"chem_epidemic_1",36.3,1,0.88025093906674
"chem_epidemic_1",36.4,1,-0.0728138421020151
"chem_epidemic_1",36.5,1,1.06265352892812
"chem_epidemic_1",36.6,1,1.18706241137247
"chem_epidemic_1",36.7,1,0.609755206448147
"chem_epidemic_1",36.8,1,0.553444443768283
"chem_epidemic_1",36.9,1,1.48240440072121
"chem_epidemic_1",37,1,0.273441144200163
"chem_epidemic_1",37.1,1,0.97245194814868
"chem_epidemic_1",37.2,1,1.06249227532948
"chem_epidemic_1",37.3,1,1.1845697107388
"chem_epidemic_1",37.4,1,0.754730623731026
"chem_epidemic_1",37.5,1,0.891658733505472
"chem_epidemic_1",37.6,1,0.323463142510567
"chem_epidemic_1",37.7,1,1.27987755742874
"chem_epidemic_1",37.8,1,0.51345355081733
"chem_epidemic_1",37.9,1,0.294526346559729
"chem_epidemic_1",38,1,0.622005662725826
"chem_epidemic_1",38.1,1,0.425473139420728
"chem_epidemic_1",38.2,1,1.34251995889966
"chem_epidemic_1",38.3,1,0.479039571009252
"chem_epidemic_1",38.4,1,1.9855105981873
"chem_epidemic_1",38.5,1,0.715388536880358
"chem_epidemic_1",38.6,1,1.26092193667335
"chem_epidemic_1",38.7,1,0.512012283960429
"chem_epidemic_1",38.8,1,0.907280311325794
"chem_epidemic_1",38.9,1,1.35937553045372
"chem_epidemic_1",39,1,1.48227084465335
"chem_epidemic_1",39.1,1,0.674276060848102
"chem_epidemic_1",39.2,1,-0.0109960138133069
"chem_epidemic_1",39.3,1,0.638789133131995
"chem_epidemic_1",39.4,1,0.648809940959555
"chem_epidemic_1",39.5,1,0.770107645348458
"chem_epidemic_1",39.6,1,1.32859207899619
"chem_epidemic_1",39.7,1,0.279857011844139
"chem_epidemic_1",39.8,1,-0.0350512264967587
"chem_epidemic_1",39.9,1,1.16663731763988
"chem_epidemic_1",40,1,0.764411311769914
"chem_epidemic_1",40.1,1,0.955295579405471
"chem_epidemic_1",40.2,1,0.112318219968125
"chem_epidemic_1",40.3,1,0.422195955886162
"chem_epidemic_1",40.4,1,0.66300554694069
"chem_epidemic_1",40.5,1,1.8184089259953
"chem_epidemic_1",40.6,1,1.63565303669718
"chem_epidemic_1",40.7,1,0.786972980408094
"chem_epidemic_1",40.8,1,1.30018198842284
"chem_epidemic_1",40.9,1,0.482477176892438
"chem_epidemic_1",41,1,0.576298574578777
"chem_epidemic_1",41.1,1,0.719073411784154
"chem_epidemic_1",41.2,1,0.0536758083469432
"chem_epidemic_1",41.3,1,0.757315401484801
"chem_epidemic_1",41.4,1,0.876071181937261
"chem_epidemic_1",41.5,1,0.198837548266447
"chem_epidemic_1",41.6,1,0.0218398473760748
"chem_epidemic_1",41.7,1,2.27317462441764
"chem_epidemic_1",41.8,1,0.51596492535464
"chem_epidemic_1",41.9,1,0.97854406843589
"chem_epidemic_1",42,1,0.492835894828826
"chem_epidemic_1",42.1,1,1.52490603101177
"chem_epidemic_1",42.2,1,0.560859764153374
"chem_epidemic_1",42.3,1,0.979709384550547
"chem_epidemic_1",42.4,1,1.12079277689089
"chem_epidemic_1",42.5,1,0.476508257872304
"chem_epidemic_1",42.6,1,0.426519738739286
"chem_epidemic_1",42.7,1,1.27481398864271
"chem_epidemic_1",42.8,1,1.40212380084015
"chem_epidemic_1",42.9,1,0.848574267057242
"chem_epidemic_1",43,1,0.109286131078133
"chem_epidemic_1",43.1,1,1.1493655479521
"chem_epidemic_1",43.2,1,0.361797849582938
"chem_epidemic_1",43.3,1,0.652012748158613
"chem_epidemic_1",43.4,1,1.41438093868129
"chem_epidemic_1",43.5,1,-0.090579475672204
"chem_epidemic_1",43.6,1,1.10267703726103
"chem_epidemic_1",43.7,1,0.875187094307521
"chem_epidemic_1",43.8,1,0.862414757730844
"chem_epidemic_1",43.9,1,0.857095924244125
"chem_epidemic_1",44,1,0.573467896633293
"chem_epidemic_1",44.1,1,0.799528434127626
"chem_epidemic_1",44.2,1,0.553131195835947
"chem_epidemic_1",44.3,1,0.844579342680982
"chem_epidemic_1",44.4,1,0.410727630859755
"chem_epidemic_1",44.5,1,0.875083804830993
"chem_epidemic_1",44.6,1,1.45375453712465
"chem_epidemic_1",44.7,1,0.243709679598006
"chem_epidemic_1",44.8,1,0.476696220508455
"chem_epidemic_1",44.9,1,0.430905247575229
"chem_epidemic_1",45,1,1.29566761503315
"chem_epidemic_1",45.1,1,0.543287647956388
"chem_epidemic_1",45.2,1,1.20116622591345
"chem_epidemic_1",45.3,1,0.679776634628518
"chem_epidemic_1",45.4,1,0.38479525428141
"chem_epidemic_1",45.5,1,1.12118754540535
"chem_epidemic_1",45.6,1,0.380097287876127
"chem_epidemic_1",45.7,1,0.463380023362941
"chem_epidemic_1",45.8,1,0.463357357664547
"chem_epidemic_1",45.9,1,1.17711393011222
"chem_epidemic_1",46,1,1.75381797363213
"chem_epidemic_1",46.1,1,0.0229070344950734
"chem_epidemic_1",46.2,1,0.26363729005341
"chem_epidemic_1",46.3,1,0.175412225719146
"chem_epidemic_1",46.4,1,0.0533261527406265
"chem_epidemic_1",46.5,1,0.782742770955016
"chem_epidemic_1",46.6,1,0.763739600484025
"chem_epidemic_1",46.7,1,0.501816033270989
"chem_epidemic_1",46.8,1,0.433213910499777
"chem_epidemic_1",46.9,1,1.00060971664543
"chem_epidemic_1",47,1,-0.335982117863802
"chem_epidemic_1",47.1,1,1.33701827283811
"chem_epidemic_1",47.2,1,0.736095716080244
"chem_epidemic_1",47.3,1,1.10719785820612
"chem_epidemic_1",47.4,1,0.638643511668233
"chem_epidemic_1",47.5,1,0.691022995655549
"chem_epidemic_1",47.6,1,0.533146655894425
"chem_epidemic_1",47.7,1,0.39492111651452
"chem_epidemic_1",47.8,1,1.17754600752897
"chem_epidemic_1",47.9,1,0.715169731166635
"chem_epidemic_1",48,1,0.0618915231894378
"chem_epidemic_1",48.1,1,0.875771946277784
"chem_epidemic_1",48.2,1,0.220893755547771
"chem_epidemic_1",48.3,1,-0.412696998660054
"chem_epidemic_1",48.4,1,0.605758525272703
"chem_epidemic_1",48.5,1,0.614512111285451
"chem_epidemic_1",48.6,1,0.890678194261261
"chem_epidemic_1",48.7,1,1.34662754486907
"chem_epidemic_1",48.8,1,1.11596931520487
"chem_epidemic_1",48.9,1,0.275146873948524
"chem_epidemic_1",49,1,0.940467792556828
"chem_epidemic_1",49.1,1,0.694416342895067
"chem_epidemic_1",49.2,1,0.904852188247769
"chem_epidemic_1",49.3,1,0.458551296058162
"chem_epidemic_1",49.4,1,0.315688095507309
"chem_epidemic_1",49.5,1,1.16452236021284
"chem_epidemic_1",49.6,1,0.705033056269054
"chem_epidemic_1",49.7,1,0.986020295194976
"chem_epidemic_1",49.8,1,0.326005575497393
"chem_epidemic_1",49.9,1,-0.738310363751205
"chem_epidemic_1",50,1,0.410110746810198
"chem_epidemic_1",50.1,1,0.714685710898164
"chem_epidemic_1",50.2,1,1.64633365343853
"chem_epidemic_1",50.3,1,0.62475244699674
"chem_epidemic_1",50.4,1,-0.500666982348442
"chem_epidemic_1",50.5,1,0.396952353132066
"chem_epidemic_1",50.6,1,0.141843015221656
"chem_epidemic_1",50.7,1,0.886558186928831
"chem_epidemic_1",50.8,1,0.505929917427884
"chem_epidemic_1",50.9,1,0.953370811331181
"chem_epidemic_1",51,1,1.08176707007719
"chem_epidemic_1",51.1,1,0.166098939350792
"chem_epidemic_1",51.2,1,1.15665771707128
"chem_epidemic_1",51.3,1,0.266009887633145
"chem_epidemic_1",51.4,1,0.534082310716208
"chem_epidemic_1",51.5,1,0.444580935335281
"chem_epidemic_1",51.6,1,-0.428598099262037
"chem_epidemic_1",51.7,1,0.442838393986141
"chem_epidemic_1",51.8,1,-0.416067911558442
"chem_epidemic_1",51.9,1,-0.129672962316744
"chem_epidemic_1",52,1,0.717753199381616
"chem_epidemic_1",52.1,1,0.783697657629152
"chem_epidemic_1",52.2,1,0.956250385902245
"chem_epidemic_1",52.3,1,0.282175306678084
"chem_epidemic_1",52.4,1,0.86090414756517
"chem_epidemic_1",52.5,1,1.18459081297616
"chem_epidemic_1",52.6,1,0.380009959440045
"chem_epidemic_1",52.7,1,0.890919044085035
"chem_epidemic_1",52.8,1,-0.227428575892789
"chem_epidemic_1",52.9,1,0.414041810700061
"chem_epidemic_1",53,1,0.600003881510912
"chem_epidemic_1",53.1,1,0.858013677971853
"chem_epidemic_1",53.2,1,0.135570438996842
"chem_epidemic_1",53.3,1,0.471521275520457
"chem_epidemic_1",53.4,1,0.657823918398777
"chem_epidemic_1",53.5,1,1.04960035856953
"chem_epidemic_1",53.6,1,0.993897025273152
"chem_epidemic_1",53.7,1,0.512584272604326
"chem_epidemic_1",53.8,1,0.739527036052311
"chem_epidemic_1",53.9,1,0.736464549533428
"chem_epidemic_1",54,1,0.199529721297095
"chem_epidemic_1",54.1,1,1.78051820560403
"chem_epidemic_1",54.2,1,0.692868747549561
"chem_epidemic_1",54.3,1,0.827408375232019
"chem_epidemic_1",54.4,1,-0.0800948859219818
"chem_epidemic_1",54.5,1,0.466153047430587
"chem_epidemic_1",54.6,1,0.493685962174926
"chem_epidemic_1",54.7,1,0.985090796064669
"chem_epidemic_1",54.8,1,0.825765180711672
"chem_epidemic_1",54.9,1,0.476448487051782
"chem_epidemic_1",55,1,0.818683602344308
"chem_epidemic_1",55.1,1,0.766421688147563
"chem_epidemic_1",55.2,1,1.09659990303819
"chem_epidemic_1",55.3,1,1.1412210129195
"chem_epidemic_1",55.4,1,0.82493542106822
"chem_epidemic_1",55.5,1,-0.00459145897811952
"chem_epidemic_1",55.6,1,0.414930434102346
"chem_epidemic_1",55.7,1,0.385094544312475
"chem_epidemic_1",55.8,1,1.33262682498684
"chem_epidemic_1",55.9,1,0.459872461534173
"chem_epidemic_1",56,1,0.238872744321473
