"chemostat","time","prev0","logit_q"
"chem_epidemic_1",55,1,0.575503431882955
"chem_epidemic_1",56,1,0.566188928087627
"chem_epidemic_1",57,1,0.553305804683694
"chem_epidemic_1",58,1,0.525132422790889
"chem_epidemic_1",59,1,0.527337122517271
"chem_epidemic_1",60,1,0.528711924085775
"chem_endemic_1",1,100,1.04484504019453
"chem_endemic_1",2,100,1.03823278792858
"chem_endemic_1",3,100,1.04292729375769
"chem_endemic_1",4,100,1.02499477678012
"chem_endemic_1",5,100,0.986135104775526
"chem_endemic_1",6,100,0.991530511811429
"chem_endemic_1",7,100,0.99248320364057
"chem_endemic_1",8,100,0.976859976547842
"chem_endemic_1",9,100,0.95370057829335
"chem_endemic_1",10,100,0.94352795819512
"chem_endemic_1",11,100,0.91117456435742
"chem_endemic_1",12,100,0.912982921560413
"chem_endemic_1",13,100,0.887282159920533
"chem_endemic_1",14,100,0.879097632652936
"chem_endemic_1",15,100,0.879890397529465
"chem_endemic_1",16,100,0.846026889125698
"chem_endemic_1",17,100,0.84693104885425
"chem_endemic_1",18,100,0.835415574653756
"chem_endemic_1",19,100,0.818555905220321
"chem_endemic_1",20,100,0.823107177479176
"chem_endemic_1",21,100,0.781544138730567
"chem_endemic_1",22,100,0.784714914763283
"chem_endemic_1",23,100,0.764653851044272
"chem_endemic_1",24,100,0.749827797254579
"chem_endemic_1",25,100,0.743973293223976
"chem_endemic_1",26,100,0.716027819383788
"chem_endemic_1",27,100,0.699999833469505
"chem_endemic_1",28,100,0.695095018294374
"chem_endemic_1",29,100,0.704465748313045
"chem_endemic_1",30,100,0.674416941896425
"chem_endemic_1",31,100,0.66408742900015
"chem_endemic_1",32,100,0.645790992582872
"chem_endemic_1",33,100,0.639313256256383
"chem_endemic_1",34,100,0.612012815752928
"chem_endemic_1",35,100,0.620032329731177
"chem_endemic_1",36,100,0.601226145555286
"chem_endemic_1",37,100,0.574242611863915
"chem_endemic_1",38,100,0.569782826940784
"chem_endemic_1",39,100,0.563332802971028
"chem_endemic_1",40,100,0.54868095997546
"chem_endemic_1",41,100,0.54485906039525
"chem_endemic_1",42,100,0.510847757423836
"chem_endemic_1",43,100,0.51507870071172
"chem_endemic_1",44,100,0.501224241432257
"chem_endemic_1",45,100,0.476177028391721
"chem_endemic_1",46,100,0.454987309155932
"chem_endemic_1",47,100,0.440801406843323
"chem_endemic_1",48,100,0.443218527424064
"chem_endemic_1",49,100,0.424878657913222
"chem_endemic_1",50,100,0.430331641217787
"chem_endemic_1",51,100,0.404844060550954
"chem_endemic_1",52,100,0.382726632456342
"chem_endemic_1",53,100,0.363145351120167
"chem_endemic_1",54,100,0.354532701106411
"chem_endemic_1",55,100,0.350742758983947
"chem_endemic_1",56,100,0.329762861184455
"chem_endemic_1",57,100,0.326373980584073
"chem_endemic_1",58,100,0.30484887468107
"chem_endemic_1",59,100,0.294098302189638
"chem_endemic_1",60,100,0.274811488185183
"chem_epidemic_2",1,1,1.31567362178819
"chem_epidemic_2",2,1,1.67059386923634
"chem_epidemic_2",3,1,2.04950093395234
"chem_epidemic_2",4,1,2.3913586096639
"chem_epidemic_2",5,1,2.70746476879551
"chem_epidemic_2",6,1,2.85726785356456
"chem_epidemic_2",7,1,2.92582764225242
"chem_epidemic_2",8,1,2.94621315719921
"chem_epidemic_2",9,1,2.82296790181654
"chem_epidemic_2",10,1,2.44258780281156
"chem_epidemic_2",11,1,1.86939363929458
"chem_epidemic_2",12,1,1.36801963910169
"chem_epidemic_2",13,1,1.21255754214743
"chem_epidemic_2",14,1,1.15784017981269
"chem_epidemic_2",15,1,1.11764340512458
"chem_epidemic_2",16,1,1.11302268929574
"chem_epidemic_2",17,1,1.09921538380013
"chem_epidemic_2",18,1,1.09158594619075
"chem_epidemic_2",19,1,1.0722376779278
"chem_epidemic_2",20,1,1.0510477771675
"chem_epidemic_2",21,1,1.04869612380577
"chem_epidemic_2",22,1,1.03356485277487
"chem_epidemic_2",23,1,1.00222437837308
"chem_epidemic_2",24,1,0.983636785895502
"chem_epidemic_2",25,1,0.985332051549358
"chem_epidemic_2",26,1,0.967107094840937
"chem_epidemic_2",27,1,0.94614222333815
"chem_epidemic_2",28,1,0.943020781871134
"chem_epidemic_2",29,1,0.915197304560961
"chem_epidemic_2",30,1,0.916255993579277
"chem_epidemic_2",31,1,0.894670223018088
"chem_epidemic_2",32,1,0.896794893942934
"chem_epidemic_2",33,1,0.897798544162461
"chem_epidemic_2",34,1,0.850749665438263
"chem_epidemic_2",35,1,0.856866117819315
"chem_epidemic_2",36,1,0.840944078531662
"chem_epidemic_2",37,1,0.818415767456233
"chem_epidemic_2",38,1,0.801027393760799
"chem_epidemic_2",39,1,0.807783154035211
"chem_epidemic_2",40,1,0.758460894957296
"chem_epidemic_2",41,1,0.758587252463742
"chem_epidemic_2",42,1,0.737172024678313
"chem_epidemic_2",43,1,0.752031627193582
"chem_epidemic_2",44,1,0.722725550789304
"chem_epidemic_2",45,1,0.705955345319864
"chem_epidemic_2",46,1,0.729626710588345
"chem_epidemic_2",47,1,0.683884227433978
"chem_epidemic_2",48,1,0.666558987276384
"chem_epidemic_2",49,1,0.660620008460132
"chem_epidemic_2",50,1,0.62857445707303
"chem_epidemic_2",51,1,0.635811050838468
"chem_epidemic_2",52,1,0.616607213448659
"chem_epidemic_2",53,1,0.608925966400883
"chem_epidemic_2",54,1,0.581099497286406
"chem_epidemic_2",55,1,0.567386062647797
"chem_epidemic_2",56,1,0.557384269989325
"chem_epidemic_2",57,1,0.543350481667078
"chem_epidemic_2",58,1,0.550741927086415
"chem_epidemic_2",59,1,0.540272682332926
"chem_epidemic_2",60,1,0.509650530923966
"chem_endemic_2",1,100,1.04289657463003
"chem_endemic_2",2,100,1.03657166673134
"chem_endemic_2",3,100,1.02963393847285
"chem_endemic_2",4,100,1.0169798567103
"chem_endemic_2",5,100,1.005520396837
"chem_endemic_2",6,100,0.981778152668345
"chem_endemic_2",7,100,0.967478767405589
"chem_endemic_2",8,100,0.974677989686111
"chem_endemic_2",9,100,0.944014788644175
"chem_endemic_2",10,100,0.939346207076246
"chem_endemic_2",11,100,0.922574211141274
"chem_endemic_2",12,100,0.900403111970092
"chem_endemic_2",13,100,0.902737268366527
"chem_endemic_2",14,100,0.885408862068835
"chem_endemic_2",15,100,0.884532194253794
"chem_endemic_2",16,100,0.858570416088879
"chem_endemic_2",17,100,0.840946408763511
"chem_endemic_2",18,100,0.833915203392094
"chem_endemic_2",19,100,0.806150869031571
"chem_endemic_2",20,100,0.796526348726886
"chem_endemic_2",21,100,0.796870344527714
"chem_endemic_2",22,100,0.775322403136688
"chem_endemic_2",23,100,0.764883547255254
"chem_endemic_2",24,100,0.751283902598699
"chem_endemic_2",25,100,0.732827254697707
"chem_endemic_2",26,100,0.706044938699804
"chem_endemic_2",27,100,0.716622692336455
"chem_endemic_2",28,100,0.707656222125677
"chem_endemic_2",29,100,0.674061014461989
"chem_endemic_2",30,100,0.688683321334886
"chem_endemic_2",31,100,0.664624633254743
"chem_endemic_2",32,100,0.661105861909586
"chem_endemic_2",33,100,0.625036624224422
"chem_endemic_2",34,100,0.623197424066642
"chem_endemic_2",35,100,0.607453085476102
"chem_endemic_2",36,100,0.603064167271691
"chem_endemic_2",37,100,0.576548544411705
"chem_endemic_2",38,100,0.56913631776314
"chem_endemic_2",39,100,0.538382895288597
"chem_endemic_2",40,100,0.535327435726209
"chem_endemic_2",41,100,0.531290059073133
"chem_endemic_2",42,100,0.509914420048903
"chem_endemic_2",43,100,0.503481639698702
"chem_endemic_2",44,100,0.486179501593593
"chem_endemic_2",45,100,0.483871161072365
"chem_endemic_2",46,100,0.476431459171647
"chem_endemic_2",47,100,0.443467844624093
"chem_endemic_2",48,100,0.435570292258667
"chem_endemic_2",49,100,0.439987537834128
"chem_endemic_2",50,100,0.390551382007435
"chem_endemic_2",51,100,0.396294303028584
"chem_endemic_2",52,100,0.40709312404941
"chem_endemic_2",53,100,0.395336674295781
"chem_endemic_2",54,100,0.361922671085965
"chem_endemic_2",55,100,0.338677785548838
"chem_endemic_2",56,100,0.335926781849926
"chem_endemic_2",57,100,0.314703935422296
"chem_endemic_2",58,100,0.322720428025683
"chem_endemic_2",59,100,0.287089074720552
"chem_endemic_2",60,100,0.285845700865349
"chem_epidemic_3",1,1,1.30282168668479
"chem_epidemic_3",2,1,1.65969255031468
"chem_epidemic_3",3,1,2.05570984436241
"chem_epidemic_3",4,1,2.40079793410358
"chem_epidemic_3",5,1,2.70716924809655
"chem_epidemic_3",6,1,2.87847070578439
"chem_epidemic_3",7,1,2.92485842877213
"chem_epidemic_3",8,1,2.94810969589879
"chem_epidemic_3",9,1,2.82259957956949
"chem_epidemic_3",10,1,2.46301505949596
"chem_epidemic_3",11,1,1.85371297291857
"chem_epidemic_3",12,1,1.38752174449224
"chem_epidemic_3",13,1,1.20951045554882
"chem_epidemic_3",14,1,1.1353633780676
"chem_epidemic_3",15,1,1.12259171506934
"chem_epidemic_3",16,1,1.11683772709827
"chem_epidemic_3",17,1,1.07308283342395
"chem_epidemic_3",18,1,1.06630045278802
"chem_epidemic_3",19,1,1.05577730847231
"chem_epidemic_3",20,1,1.03760571801698
"chem_epidemic_3",21,1,1.04373203361933
"chem_epidemic_3",22,1,1.01562934571221
"chem_epidemic_3",23,1,0.989944597861152
"chem_epidemic_3",24,1,0.991268972584654
"chem_epidemic_3",25,1,0.979822923634678
"chem_epidemic_3",26,1,0.97841457332647
"chem_epidemic_3",27,1,0.944960093103785
"chem_epidemic_3",28,1,0.953794367633371
"chem_epidemic_3",29,1,0.932380896982116
"chem_epidemic_3",30,1,0.91826725164237
"chem_epidemic_3",31,1,0.892394250190363
"chem_epidemic_3",32,1,0.906759929999989
"chem_epidemic_3",33,1,0.871910944429874
"chem_epidemic_3",34,1,0.841660482033348
"chem_epidemic_3",35,1,0.844250911395961
"chem_epidemic_3",36,1,0.813348140546658
"chem_epidemic_3",37,1,0.816012608541419
"chem_epidemic_3",38,1,0.801341587469473
"chem_epidemic_3",39,1,0.79884837387087
"chem_epidemic_3",40,1,0.788610434997034
"chem_epidemic_3",41,1,0.757758150730667
"chem_epidemic_3",42,1,0.759601547798641
"chem_epidemic_3",43,1,0.752321723900809
"chem_epidemic_3",44,1,0.716791145067326
"chem_epidemic_3",45,1,0.704678013649568
"chem_epidemic_3",46,1,0.704294049479219
"chem_epidemic_3",47,1,0.686215079812294
"chem_epidemic_3",48,1,0.676484229999492
"chem_epidemic_3",49,1,0.671668198904246
"chem_epidemic_3",50,1,0.648129534476344
"chem_epidemic_3",51,1,0.641425037113501
"chem_epidemic_3",52,1,0.623797900082831
"chem_epidemic_3",53,1,0.60857691907367
"chem_epidemic_3",54,1,0.594784048027629
"chem_epidemic_3",55,1,0.590529134113857
"chem_epidemic_3",56,1,0.554295817884981
"chem_epidemic_3",57,1,0.53997855010643
"chem_epidemic_3",58,1,0.543670887453552
"chem_epidemic_3",59,1,0.523284330073514
"chem_epidemic_3",60,1,0.511959502571206
"chem_endemic_3",1,100,1.05389871400759
"chem_endemic_3",2,100,1.04739500551405
"chem_endemic_3",3,100,1.0263148686607
"chem_endemic_3",4,100,1.01288537568332
"chem_endemic_3",5,100,1.00335603904942
"chem_endemic_3",6,100,0.999875119971755
"chem_endemic_3",7,100,0.980207936160582
"chem_endemic_3",8,100,0.977037288156882
"chem_endemic_3",9,100,0.949424693551008
"chem_endemic_3",10,100,0.947572426176199
"chem_endemic_3",11,100,0.93197393958948
"chem_endemic_3",12,100,0.9161024405006
"chem_endemic_3",13,100,0.900973656340196
"chem_endemic_3",14,100,0.88087898936248
"chem_endemic_3",15,100,0.869443985599977
"chem_endemic_3",16,100,0.859689775199694
"chem_endemic_3",17,100,0.844750755252312
"chem_endemic_3",18,100,0.840564498942903
"chem_endemic_3",19,100,0.81691361429006
"chem_endemic_3",20,100,0.804181520044944
"chem_endemic_3",21,100,0.786924421140663
"chem_endemic_3",22,100,0.777270248863494
"chem_endemic_3",23,100,0.76485550029574
"chem_endemic_3",24,100,0.729298761953925
"chem_endemic_3",25,100,0.725684063913309
"chem_endemic_3",26,100,0.725506956191108
"chem_endemic_3",27,100,0.710481504886044
"chem_endemic_3",28,100,0.688031133767134
"chem_endemic_3",29,100,0.66703279505506
"chem_endemic_3",30,100,0.670315601951166
"chem_endemic_3",31,100,0.667308042674814
"chem_endemic_3",32,100,0.665421845278923
"chem_endemic_3",33,100,0.634223760999751
"chem_endemic_3",34,100,0.636461459589377
"chem_endemic_3",35,100,0.60928344664185
"chem_endemic_3",36,100,0.596534413995469
"chem_endemic_3",37,100,0.585555393224319
"chem_endemic_3",38,100,0.560531522030055
"chem_endemic_3",39,100,0.555652304647088
"chem_endemic_3",40,100,0.552188127142836
"chem_endemic_3",41,100,0.52254246236796
"chem_endemic_3",42,100,0.513761574273905
"chem_endemic_3",43,100,0.492439627052224
"chem_endemic_3",44,100,0.494402283297338
"chem_endemic_3",45,100,0.48204985753464
"chem_endemic_3",46,100,0.471230049596392
"chem_endemic_3",47,100,0.439494758436999
"chem_endemic_3",48,100,0.439713008192162
"chem_endemic_3",49,100,0.416149348333932
"chem_endemic_3",50,100,0.412536768062112
"chem_endemic_3",51,100,0.412918920146052
"chem_endemic_3",52,100,0.381410828338634
"chem_endemic_3",53,100,0.380567606814527
"chem_endemic_3",54,100,0.352860032011627
"chem_endemic_3",55,100,0.342528592950471
"chem_endemic_3",56,100,0.338659425160887
"chem_endemic_3",57,100,0.314440556677188
"chem_endemic_3",58,100,0.291162606851313
"chem_endemic_3",59,100,0.307805585629716
"chem_endemic_3",60,100,0.28572015729206
"chem_epidemic_4",1,1,1.2907867915335
"chem_epidemic_4",2,1,1.64732686404833
"chem_epidemic_4",3,1,2.06621669526134
"chem_epidemic_4",4,1,2.44218094202546
"chem_epidemic_4",5,1,2.70294165387357
"chem_epidemic_4",6,1,2.87600215592847
"chem_epidemic_4",7,1,2.94698846111671
"chem_epidemic_4",8,1,2.93001170115361
"chem_epidemic_4",9,1,2.82398294598605
"chem_epidemic_4",10,1,2.44280031524514
"chem_epidemic_4",11,1,1.84432881587297
"chem_epidemic_4",12,1,1.39801780618448
"chem_epidemic_4",13,1,1.20392226695643
"chem_epidemic_4",14,1,1.14552557198001
"chem_epidemic_4",15,1,1.12282748827616
"chem_epidemic_4",16,1,1.08994314895667
"chem_epidemic_4",17,1,1.10320037925856
"chem_epidemic_4",18,1,1.06674478577225
"chem_epidemic_4",19,1,1.06531098242412
"chem_epidemic_4",20,1,1.04911098033784
"chem_epidemic_4",21,1,1.03735026505781
"chem_epidemic_4",22,1,1.04015828865713
"chem_epidemic_4",23,1,1.00576946953529
"chem_epidemic_4",24,1,0.98981368427834
"chem_epidemic_4",25,1,0.968532736199987
"chem_epidemic_4",26,1,0.961789737772576
"chem_epidemic_4",27,1,0.944335767390096
"chem_epidemic_4",28,1,0.946260937038467
"chem_epidemic_4",29,1,0.919767227365751
"chem_epidemic_4",30,1,0.917684150416296
"chem_epidemic_4",31,1,0.899455232015028
"chem_epidemic_4",32,1,0.872887629401901
"chem_epidemic_4",33,1,0.865647574893619
"chem_epidemic_4",34,1,0.868760582425708
"chem_epidemic_4",35,1,0.855320236969431
"chem_epidemic_4",36,1,0.852748313996985
"chem_epidemic_4",37,1,0.819081906615288
"chem_epidemic_4",38,1,0.790605589361548
"chem_epidemic_4",39,1,0.784345906696684
"chem_epidemic_4",40,1,0.78260035818806
"chem_epidemic_4",41,1,0.784020563728626
"chem_epidemic_4",42,1,0.752640550349288
"chem_epidemic_4",43,1,0.749482361055406
"chem_epidemic_4",44,1,0.732313398162675
"chem_epidemic_4",45,1,0.699521141093388
"chem_epidemic_4",46,1,0.696075139325034
"chem_epidemic_4",47,1,0.697437215476331
"chem_epidemic_4",48,1,0.679757441491008
"chem_epidemic_4",49,1,0.662259317374449
"chem_epidemic_4",50,1,0.649029845734349
"chem_epidemic_4",51,1,0.625993971409653
"chem_epidemic_4",52,1,0.604374992326017
"chem_epidemic_4",53,1,0.617194973083894
"chem_epidemic_4",54,1,0.576721008729115
"chem_epidemic_4",55,1,0.568226941872218
"chem_epidemic_4",56,1,0.570608066547285
"chem_epidemic_4",57,1,0.538408431904109
"chem_epidemic_4",58,1,0.532232723286851
"chem_epidemic_4",59,1,0.512653231647021
"chem_epidemic_4",60,1,0.517426086031646
"chem_endemic_4",1,100,1.05094907040226
"chem_endemic_4",2,100,1.0440809019683
"chem_endemic_4",3,100,1.03336622141578
"chem_endemic_4",4,100,1.02158327183708
"chem_endemic_4",5,100,1.00901361787904
"chem_endemic_4",6,100,0.969558326512065
"chem_endemic_4",7,100,0.974459567680194
"chem_endemic_4",8,100,0.963831851174169
"chem_endemic_4",9,100,0.956747824281685
"chem_endemic_4",10,100,0.924440889363939
"chem_endemic_4",11,100,0.918147914581148
"chem_endemic_4",12,100,0.899245175984087
"chem_endemic_4",13,100,0.907399051399508
"chem_endemic_4",14,100,0.896468539165998
"chem_endemic_4",15,100,0.878411127945261
"chem_endemic_4",16,100,0.845171786416839
"chem_endemic_4",17,100,0.848781387512886
"chem_endemic_4",18,100,0.84263674612285
"chem_endemic_4",19,100,0.819686195329289
"chem_endemic_4",20,100,0.799224195931862
"chem_endemic_4",21,100,0.780906429610206
"chem_endemic_4",22,100,0.772000584193326
"chem_endemic_4",23,100,0.772691640278272
"chem_endemic_4",24,100,0.748119508689099
"chem_endemic_4",25,100,0.741608530284853
"chem_endemic_4",26,100,0.739181283247331
"chem_endemic_4",27,100,0.718917692039383
"chem_endemic_4",28,100,0.713686554863943
"chem_endemic_4",29,100,0.669932378788887
"chem_endemic_4",30,100,0.671052531353162
"chem_endemic_4",31,100,0.661423765212793
"chem_endemic_4",32,100,0.653475351875732
"chem_endemic_4",33,100,0.622916262721555
"chem_endemic_4",34,100,0.629591459737573
"chem_endemic_4",35,100,0.611527125827114
"chem_endemic_4",36,100,0.59801715308892
"chem_endemic_4",37,100,0.587391988006883
"chem_endemic_4",38,100,0.568073710083894
"chem_endemic_4",39,100,0.565424947761028
"chem_endemic_4",40,100,0.549585947892229
"chem_endemic_4",41,100,0.528537626494805
"chem_endemic_4",42,100,0.527381405166192
"chem_endemic_4",43,100,0.506842921406278
"chem_endemic_4",44,100,0.49754627532724
"chem_endemic_4",45,100,0.471860083294508
"chem_endemic_4",46,100,0.48055089445401
"chem_endemic_4",47,100,0.451652969308669
"chem_endemic_4",48,100,0.447119085533549
"chem_endemic_4",49,100,0.424588759991504
"chem_endemic_4",50,100,0.409744315479466
"chem_endemic_4",51,100,0.407337063398792
"chem_endemic_4",52,100,0.370599914762065
"chem_endemic_4",53,100,0.378184435083079
"chem_endemic_4",54,100,0.364292381582412
"chem_endemic_4",55,100,0.320360581363729
"chem_endemic_4",56,100,0.337955980940354
"chem_endemic_4",57,100,0.299547501908296
"chem_endemic_4",58,100,0.314790298971695
"chem_endemic_4",59,100,0.290614763943771
"chem_endemic_4",60,100,0.275167216660912
