"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","tau","sigma_prev","sigma_g","sigma_q"
410,1482.73908628635,"Successful completion",0.00100818307514812,0.995645440686161,0.413576234529186,0.287230596594677,0.016202003926791,8.49976964705566e-07,0.0993553143506926,0.500002714677159,1.99999996218634,0.521483772964408,0.86935133239985
411,1461.24454504367,"Successful completion",0.0178927159216313,0.995545121644791,0.40000213922387,0.498333504593566,0.107954375342156,9.96839726820688e-07,0.0869208488667661,0.612345499345462,1.53113267672854,0.545706310475139,0.819341320554764
412,1638.62191579995,"Successful completion",0.019975783856419,0.99346902460841,0.411107558310359,0.65284190842194,0.596398440969301,9.47548851824422e-07,0.196363122367211,0.508020193632397,1.65975548704578,0.593783032287845,1.17289139222727
413,1472.44061404324,"Successful completion",0.00504075063445233,0.995746711071043,0.400000000003912,0.394010672884199,0.035573917608024,9.99981586935899e-07,0.095076256876571,0.518132879994839,1.99954106742188,0.527812089459669,0.837985170661684
414,1487.06340630612,"Successful completion",0.02,0.995571796092066,0.400000000035787,0.530499411637465,0.118337485466933,1e-06,0.103939533608807,0.5,1.99966920269708,0.549304107548746,0.817461015082493
415,1538.87689427108,"Successful completion",0.01999965720658,0.995556911595232,0.4007856274717,0.99934648674306,0.107875774677539,3.22538033425221e-08,0.107665864870755,0.500222312943935,1.99999994242909,0.549841955636718,0.970787806750997
416,1461.11675645379,"Successful completion",0.0199999999999955,0.995602786600511,0.417880134782445,0.52164145266268,0.113612054967559,9.98094441473684e-07,0.10073334317157,0.505384530599933,1.53586630519314,0.550585884348157,0.813534481063744
417,1463.58533688049,"Successful completion",0.02,0.995614267546096,0.400010615690911,0.531627497020185,0.117548936990653,9.99999999999983e-07,0.102359463366263,0.50000000001331,1.53619068618367,0.549891774059403,0.820818196489912
418,1444.8093260768,"Successful completion",0.0047379327539108,0.995720019863115,0.400009030336526,0.3899085008156,0.0338336684964282,9.80447317848663e-07,0.0968259486280897,0.500003630552951,1.49947854780033,0.525193789615859,0.846741424938101
419,1482.63497562745,"Successful completion",0.00100081280573236,0.995650374584328,0.414434002066459,0.28571989810351,0.0161429199754597,9.99999999999093e-07,0.0972813297496732,0.512679048620494,1.99999994996796,0.522332511640315,0.868614700214201
420,1534.56010168653,"Successful completion",0.02,0.995818142319528,0.400000000000137,0.999991733883209,0.111785209047455,2.69658729535156e-09,0.0564258532779593,3.99999989180775,1.52270896507935,0.58880298494769,0.954236065551605
421,1516.25150332096,"Successful completion",0.0199776461080023,0.99566083174211,0.400004866022168,0.99908105445623,0.108569568993834,2.78694883869148e-07,0.0992888131859948,0.500158741441234,1.52402851020422,0.546903862080107,0.989515395052409
422,1457.80047580831,"Successful completion",0.00104074460931168,0.995819467017391,0.400000073378426,0.303038041817245,0.0159193404274383,3.62422530049597e-08,0.0724664216578555,0.827666545489367,1.52212113430534,0.525129233063555,0.864204758739066
423,1577.87636781041,"Successful completion",0.00301962145080809,0.995776107922651,0.400000000010386,0.34284233398165,0.0282580086024923,7.4275410628331e-07,0.09385823333674,0.500006773431138,1.49350875924421,0.514368742750855,1.99961569996985
424,1609.52257805319,"Successful completion",0.0024588898273725,0.994418495527959,0.405695635060054,0.636646654663334,0.614334169128584,9.82527275826383e-07,0.0717876774946201,3.99999999999816,1.63875926729018,0.590171242030063,1.09675947056761
425,1460.91932656284,"Successful completion",0.0198512359697012,0.99560716024324,0.417601735364867,0.519757514894741,0.112934396584993,8.5829513496759e-07,0.100167144271468,0.508989175158582,1.53634565704648,0.550782819247319,0.813403904795539
426,1470.89560538949,"Successful completion",0.00516982290830586,0.995674150120607,0.414632420840904,0.391248841883069,0.0354293477959257,9.99995979296697e-07,0.0974684535563215,0.500001510243036,1.99999954592082,0.528033391920646,0.834228732738608
427,1630.25765138826,"Successful completion",0.00720819239091303,0.995863879265505,0.400000000268702,0.998920906893605,0.0402692079278049,2.48743433335557e-07,0.0934650982933159,0.500073890241767,1.99488521803256,0.521617571412199,1.99999817719674
428,1480.72190478896,"Successful completion",0.0157111838649968,0.9955782016256,0.42026141907232,0.479848597392331,0.0914718374158994,9.16812445099757e-07,0.0846762455098842,0.625395201732241,1.99999999465018,0.545566972214216,0.803740918201839
429,1461.59975062914,"Maximum number of evaluations exceeded",0.02,0.995603902479348,0.417568591847933,0.516169293974449,0.115358657200751,9.99999837081016e-07,0.103090591622483,0.500000000000057,1.54116837613114,0.546977072373868,0.813472409331324
430,1442.96882201416,"Successful completion",0.00486248879694082,0.9956990087629,0.41469191600137,0.385172030541426,0.0337318126900487,9.99971557399907e-07,0.0948276126108701,0.510882419862022,1.49893748406267,0.526352166960197,0.838625165017273
431,1606.12528319946,"Successful completion",0.00250051676662692,0.995763594443281,0.407392748986466,0.321457220495287,0.0261711437005521,9.99999995327485e-07,0.0938578230641932,0.500029109962128,2,0.51327338255211,1.99999999999969
432,1463.44299344372,"Successful completion",0.0199999257762126,0.995618509556545,0.400269278366687,0.530560684957711,0.117606099710699,9.99852552094845e-07,0.10098102977439,0.508806969808604,1.53584891616496,0.550145757608535,0.820352685775037
433,1507.36106330849,"Successful completion",0.0199999994904929,0.995807062121598,0.400000000000011,0.537582653359355,0.12390646523684,3.57965264569733e-09,0.0528996901362691,3.99999999996786,1.99999735105459,0.578654607084567,0.815515821722426
434,1541.06860262359,"Successful completion",0.0184656863427186,0.995984657535871,0.413916235245601,0.997281639483593,0.0963633451003927,8.22457685643305e-07,0.0909808863325569,0.546981993738823,1.96043291045818,0.556872914239,1.00202445179608
435,1445.83641371799,"Successful completion",0.00796009914903445,0.995782917422477,0.423489113375427,0.412511384752882,0.0502270995259446,9.92486301288406e-07,0.0913679939496681,0.537428059750015,1.48498089605976,0.535893070426325,0.82726917609152
436,1472.62433112809,"Successful completion",0.00503703943041103,0.995688707911976,0.400000000000003,0.395379180054185,0.0355450029963218,1e-06,0.097865736267522,0.500000020995194,1.99999999999991,0.527085731053669,0.840482292592795
437,1790.90830548729,"Successful completion",0.0199999999818995,0.950000000270279,0.400000000004785,0.761772895315059,0.73399145512418,1.34801461083763e-08,0.10804089901298,3.99999999875972,1.99995959627296,0.585700182315866,1.9999999695299
438,1615.63602267482,"Successful completion",0.0199683195590719,0.995650684898495,0.408127220397914,0.999923705144391,0.114133538462626,7.65322284287286e-08,0.100824969645848,0.503928457359164,1.51910221349157,0.544812718007192,1.99890395792493
439,1607.96492767043,"Successful completion",0.0142595947899532,0.994342374750099,0.400277791603469,0.666996618426434,0.637514096301062,9.99989471130173e-07,0.0736442722954299,3.99523628351202,1.67207517569275,0.589357941015726,1.06789981139431
440,1607.02310176561,"Successful completion",0.02,0.994352408118444,0.4,0.672546937670835,0.639726703229893,9.9999246327737e-07,0.0735658462753573,4,1.68180666906055,0.589315153198705,1.05724166301297
441,1504.08069276042,"Successful completion",0.0199307702459837,0.995758199707223,0.422048743434888,0.529476308806296,0.117743879825949,3.48576730175944e-09,0.0527964494380163,3.99991244537053,1.999999367694,0.580021456011518,0.805192774104911
442,1481.80252077537,"Successful completion",0.00260431939851264,0.996007180673093,0.4,0.373212292376054,0.0211143254307831,5.04056209717704e-09,0.0435141349733713,3.86381162965357,2,0.547190798562335,0.819299584481027
443,1463.31669320975,"Successful completion",0.0199947168031459,0.995628871645326,0.400346544927386,0.528153234427156,0.11775779976871,9.99999996712315e-07,0.0978463199876868,0.529879830834708,1.53660946159351,0.55042802379486,0.819652636511676
444,1455.23965114454,"Maximum number of evaluations exceeded",0.001420674675625,0.996148327756831,0.400000000027934,0.312714606321611,0.0173188841462317,9.94178431131612e-07,0.0982725351376642,0.500000077561188,1.55858779590965,0.525310578884212,0.864033190947219
445,1650.23878403095,"Successful completion",0.0199794739228894,0.993352341077815,0.407829198437953,0.640402451170772,0.578403686565445,8.83907702420852e-07,0.199999999994193,0.50006986461272,1.99999918975775,0.583732227431571,1.15892193599015
