"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","tau","sigma_prev","sigma_g","sigma_q"
26,1471.0682655544,"Successful completion",0.00467285522364881,0.995726843684101,0.40000011238134,0.393857595115368,0.0335510643916703,2.02738636290621e-07,0.0951940763316116,0.520179272221964,1.99682626386859,0.525835599652293,0.840700762095959
27,1463.9284542768,"Successful completion",0.00176425960152146,0.994480739493338,0.400412148470447,0.3061718229477,0.0185068000727422,9.99967984762671e-07,0.0658215688784277,0.819614103718883,1.67490002356652,0.508264357530936,0.936448759244406
28,1445.10247504879,"Successful completion",0.00648096486965109,0.995893387950124,0.404772675559026,0.428751646544306,0.0423943491517163,2.91142236380401e-08,0.0691734302490368,0.880091689729105,1.49586106611359,0.53815220599726,0.810402840061221
29,1463.60421011935,"Successful completion",0.0199999763598157,0.995642844787401,0.400001919847768,0.529951851264672,0.118516918194512,9.5019345541379e-08,0.0887840442196171,0.619606313080442,1.53382113335921,0.552273999774753,0.816203439086645
30,1785.02653953483,"Successful completion",0.0199996338309524,0.99565789901742,0.437986945435946,0.493539165500503,0.0779500785911847,9.95462163566433e-07,0.0970817986223751,0.500005542005688,1.53424902508071,1.99858823487403,0.773068705140517
31,1462.79938375671,"Successful completion",0.0199999550223711,0.99526347533882,0.419738070506651,0.497093211966418,0.115535192250729,9.76794670391264e-07,0.0828836677835508,0.649870251351873,1.55436749351025,0.552983835777122,0.819781515178017
32,1621.5066058044,"Successful completion",0.00179953900860021,0.991213547939052,0.426509202463069,0.638451794962366,0.618361747410274,9.98343229340776e-07,0.0740825919117792,3.99991899845464,1.78500805166165,0.603088370696226,1.05501434526319
33,1469.27781654913,"Successful completion",0.00493391580822428,0.995704046715856,0.414663147908641,0.388903097334258,0.0339804089279227,8.32970675881538e-07,0.0937119713306909,0.520224371547603,1.99999932263616,0.527249834829554,0.831206064195902
34,1483.90062070149,"Successful completion",0.0199998766622957,0.995612589277965,0.421540757035965,0.530969512607906,0.113768572575793,2.73792275761335e-08,0.0773424872131841,0.822408674255173,1.97047129737996,0.556549369820917,0.80412103950454
35,1787.68114080644,"Maximum number of evaluations exceeded",0.00100741038890407,0.988990612627329,0.599999999999418,0.278828053629582,0.0106956393510297,3.81404924051453e-09,0.0451514296099623,3.9999999046564,1.63221595672753,0.784595226862509,1.99999999195047
36,1460.78018959271,"Successful completion",0.0199951591090539,0.995602696172188,0.41767954980686,0.524811190934259,0.113428038192218,3.28215209653963e-07,0.0994256025621972,0.51440600621739,1.53656072628469,0.55086916189733,0.812189314504843
37,1469.4898219282,"Successful completion",0.00543868935071159,0.996055530164312,0.411942358961284,0.398594293220571,0.0363574684975985,1e-06,0.0898080056333865,0.548574618884392,2,0.527622962446808,0.829885883734
38,1605.96278512573,"Successful completion",0.0029891244397898,0.993841859641532,0.424439377409329,0.603614036089662,0.575693892489898,2.804847860616e-07,0.0798356248154939,2.28684856634204,1.55091670580459,0.579555285467668,1.13927585235135
39,1441.51518056044,"Successful completion",0.00465230548639594,0.995734718088783,0.414639055509117,0.382292252667788,0.0324267279909652,9.99999757492353e-07,0.0897677284112474,0.543077667163268,1.50112631413711,0.526145354059319,0.834632773267136
40,1463.16673459667,"Successful completion",0.0199999999815143,0.995619191426115,0.400000000000028,0.53310046061865,0.117476982891026,9.94440170720174e-07,0.101856840792928,0.500052457061947,1.53652538523756,0.549622116796268,0.820032177731136
41,1715.25274623169,"Successful completion",0.0199904533050073,0.950000985594731,0.400000278026205,0.784251182133566,0.765742456192637,9.99993877840578e-07,0.105578728048553,3.99996053833756,1.99099795340631,0.592691632586023,1.07437355628246
42,1677.64870866013,"Successful completion",0.0199999954259234,0.996582125734713,0.599999875561828,0.3847064205446,0.0860596841953183,3.96352004784698e-09,0.0474616956425389,3.99999999999992,1.99965261488836,0.739896167178593,0.899936765878316
43,1460.58131240456,"Successful completion",0.0199354096376936,0.995611733340668,0.417609279675937,0.522205571266302,0.11325622227383,9.99740012353067e-07,0.099452259420499,0.510495911443845,1.53683497840924,0.550262514986528,0.812778445427982
44,1441.62433087328,"Successful completion",0.00473944454542855,0.995723825442411,0.414580559694535,0.385608379318173,0.032888837429198,9.97009446818259e-07,0.0942177095813592,0.51041933543168,1.50121414039517,0.52520276584206,0.837642406878838
45,1592.05452431575,"Successful completion",0.0197436178528195,0.99508274896562,0.419726881516347,0.619967178051073,0.565491557324182,1.35965988712815e-08,0.0785156104967392,3.11634361678002,1.62656653698894,0.575244181521587,1.1063785745821
46,1441.81396051781,"Successful completion",0.00502817140755066,0.995766383483156,0.415669952877116,0.395415154604568,0.0338632126167578,7.49892415846452e-07,0.0958045782127407,0.500003099943155,1.50267492819681,0.524649317215596,0.835828125547074
47,1475.57384599771,"Successful completion",0.00263214454050267,0.995835628168297,0.42657458485745,0.374225042767188,0.0204546620718281,7.98475082149302e-09,0.0490271675281616,2.13993441267283,1.99981628429475,0.54197388742835,0.815406009100932
48,1513.6707340949,"Successful completion",0.0198204061345576,0.99562578610649,0.400000001168123,0.999981125701581,0.106742713605384,3.25593697175983e-08,0.100133804384626,0.536721859653152,1.52298283662701,0.551048705796765,0.973609718255257
49,1462.35547079897,"Successful completion",0.0195365524359394,0.995598757109696,0.400248863414114,0.526633336619331,0.114961337999941,9.99999991119666e-07,0.097876626960057,0.524727365531581,1.53390457999821,0.549565000285118,0.819458048134622
50,1482.60483416698,"Successful completion",0.0199995461814426,0.995574684939308,0.400006007224172,0.52930526092998,0.118536186285827,9.99999999987586e-07,0.10345117778104,0.500000111655298,1.94939400795477,0.550223463637893,0.815707362947476
51,1534.8745239185,"Successful completion",0.0199999898884461,0.995802687530845,0.40019803615534,0.999996736497774,0.111825826309003,2.76162043394349e-09,0.0571572169751776,3.99781495219087,1.52232693482523,0.587966327622413,0.957186818356734
52,1457.01844679668,"Successful completion",0.00100000000004143,0.995768285853808,0.400000000777633,0.288170199990278,0.0154633464659706,1e-06,0.0822350082775653,0.624991734148073,1.52885240786355,0.523124471741446,0.863145272094829
53,1461.51394610026,"Successful completion",0.016786392572659,0.995648155677936,0.400364302129536,0.500968498794015,0.100728333962312,8.65802656765215e-07,0.0796130054325974,0.674269045857787,1.6021600358977,0.534144139894744,0.832812602649113
54,1630.20524966657,"Successful completion",0.00752622315904631,0.995789619815481,0.405826113728792,0.999794371300833,0.0416564145402879,9.99999918151502e-07,0.0923177490113991,0.500000000458529,1.99999964495544,0.520362745362061,1.99930952129364
55,1441.69058068645,"Successful completion",0.00474117277219919,0.995712524645031,0.415009335743782,0.386348563265393,0.0328451070086226,9.93081894631695e-07,0.0954509229457471,0.502096132705831,1.50024208520528,0.524947153686747,0.837932690167014
56,1443.24154700924,"Successful completion",0.00455773606618588,0.995760391346134,0.400055841357,0.38682779308315,0.0326141787900266,5.47480664115676e-07,0.088326545282197,0.558461043787422,1.50163316432272,0.525766341977997,0.839714502250058
57,1606.44748752736,"Successful completion",0.0199999993514831,0.995651744756191,0.41043197346734,0.572928158704638,0.12278712699301,9.99999661163185e-07,0.0997172156980568,0.500000332545949,1.52630414925263,0.544592140181852,1.99999966207565
58,1513.64371001856,"Successful completion",0.0199997595739564,0.995616151920605,0.400007852578134,0.999999238324924,0.107579776890466,3.94266599798927e-08,0.104172637719526,0.502126831004163,1.52282222622623,0.550558116202403,0.973779986563313
59,1486.46444539911,"Successful completion",0.0199850733684006,0.995609791326503,0.40000000026012,0.527001997516031,0.118566307317704,9.99915333207528e-07,0.0967672318714676,0.543711615401414,1.99999869126551,0.549710802355182,0.815661308204393
60,1458.00255865221,"Successful completion",0.0150230773344616,0.995526749333824,0.40001193157064,0.512821937330277,0.0894974493801573,8.47462928715316e-08,0.102285210070449,0.500000186113518,1.50954056722079,0.538770232946647,0.825335614176423
61,1441.82629624562,"Successful completion",0.00478144585390959,0.995708604307882,0.415381524111882,0.388358353124717,0.0330555707590064,4.26271021261186e-07,0.0961225577461405,0.500001715401175,1.49954579549346,0.524765990800021,0.838881034995857
62,1462.82034129223,"Successful completion",0.0199589030450351,0.995622317457473,0.400643558967578,0.527243529611745,0.117805209479521,9.9996859633525e-07,0.0949505324093775,0.547671750236262,1.53287912922312,0.550021525568969,0.818203305286717
63,1443.53519662138,"Successful completion",0.00464972131809072,0.995728372805946,0.400000000000017,0.390952047770168,0.0331320070113739,9.99999999999824e-07,0.0961087000953171,0.500007700921158,1.50111475435741,0.523886512749597,0.844903243588411
64,1443.33410302172,"Successful completion",0.00469520997518264,0.995734383144248,0.400379165379351,0.390938359293201,0.0333611102220188,9.99406156305292e-07,0.0945024352969267,0.510641476414579,1.50150326292807,0.524522599863566,0.844200516419097
65,1481.45283174745,"Successful completion",0.00100000657838324,0.995661166676453,0.413667417948574,0.289665245837989,0.0156840271820438,9.94793977562115e-07,0.0983211734403063,0.500000000001457,1.99998373469267,0.520382138685895,0.86652743610804
66,1463.02461522157,"Successful completion",0.02,0.99563960104961,0.40000000000234,0.529132348629217,0.117920405515287,9.99599123551376e-07,0.0965478070138276,0.536135021917835,1.53733342785458,0.550056595078349,0.818563245932416
67,1782.60615161864,"Successful completion",0.0199941802338341,0.995729470950924,0.441294002443784,0.525620231060798,0.0798986304487199,9.80310243811137e-09,0.064704403329021,1.22242251164578,1.53010677730106,1.99803362720003,0.770027762554209
68,1608.60876350692,"Successful completion",0.00843200691869258,0.994382040859612,0.403503357304542,0.656196704599625,0.629903846691154,9.99999666982731e-07,0.0729013976470004,3.99456898116174,1.6598945311727,0.590257443299697,1.07959981987883
69,1442.49562911229,"Successful completion",0.00350901833292384,0.995745669731767,0.415057843192085,0.362120842539398,0.0270167520488946,9.99999998691886e-07,0.0957395911163661,0.500427496799356,1.51178907882443,0.522648449583148,0.84948909679204
70,1441.86753204983,"Successful completion",0.00496987600262581,0.995753419780111,0.416788250707242,0.393322481876288,0.0340946230448314,1.15006241691439e-07,0.0901677296394996,0.554499546338281,1.50091933653496,0.526182318551761,0.834412562335427
71,1607.15076136183,"Successful completion",0.019998908828027,0.994361268355091,0.400000000010819,0.67315152686702,0.640278257489641,9.99854559669445e-07,0.0735867861895385,3.99983806712754,1.68225957224507,0.589495306698526,1.0565762335072
72,1488.03147262888,"Successful completion",0.0140885195270131,0.997123773613487,0.400000150537329,0.422100099193221,0.0946124787605694,9.9834654257786e-07,0.0542854826550934,1.14765447406873,1.46629519359841,0.540338110917218,0.830246637902503
73,1441.5628885839,"Maximum number of evaluations exceeded",0.00452849352504587,0.995678423919482,0.415115155761235,0.3804929559767,0.0317172146806449,1e-06,0.0915385726966859,0.529395328918943,1.49573551785999,0.524381966750791,0.838326800312184
74,1543.4376300056,"Successful completion",0.00100479376973784,0.995682776265143,0.425740017270039,0.191419688486976,0.0767679377924529,1.06092395919553e-07,0.0639801849966609,1.01360356537345,1.51542048448339,0.547828682167144,1.09609496288802
75,1463.16655584862,"Successful completion",0.02,0.995619085194142,0.4,0.533109331575395,0.117467624255847,9.99889015610044e-07,0.101871906660021,0.500000000016024,1.53646304239355,0.549746519343714,0.820079554196588
76,1482.91495144826,"Successful completion",0.00100000002813857,0.995673592163789,0.400354025607697,0.293034885152173,0.0159570587449922,9.93934959957117e-07,0.0985561815658769,0.500310210133092,1.99999294901197,0.519503078571111,0.87254012332744
77,1462.15389753459,"Successful completion",0.0010026108902143,0.996022767643291,0.401774552989052,0.322833680799404,0.0119898298496523,5.426389815525e-09,0.0418932269746471,3.9977232127796,1.5464667464754,0.539244789771249,0.835283629607022
78,1455.38091207245,"Successful completion",0.00102467539309196,0.99574160043692,0.41211012755492,0.286448620113064,0.0151411400543058,7.49396303716239e-07,0.0797244884477742,0.649827885664182,1.54527096305453,0.525959348804578,0.850363899628378
79,1463.02083467329,"Successful completion",0.019998708229506,0.995640636450537,0.400007551054524,0.529073359147581,0.117902389086348,9.99998850025321e-07,0.0965841887631566,0.535861206599185,1.53741081369196,0.549896377104346,0.818507852480632
80,1672.36608094493,"Successful completion",0.00100008349431326,0.996139474836113,0.422907752596452,4.38505430968012e-07,0.00768206082689395,9.99968341579532e-07,0.0323908241038391,3.99999999999999,2,0.581747756618699,1.23843906505045
81,1578.38247434847,"Maximum number of evaluations exceeded",0.02,0.995358363455271,0.4,0.628413734652634,0.119249698157038,1e-09,0.10656420756986,3.99999996366305,2,0.615565424313833,0.855966725234837
82,1608.84130169857,"Successful completion",0.019750629466131,0.993568783342564,0.40499359218408,0.710300854435853,0.683847726941574,9.94956760841724e-07,0.0804365185828742,3.99723649337876,1.63592474479791,0.573617133383336,1.08084276372858
83,1606.49412426763,"Successful completion",0.0199999716124786,0.995650380710332,0.410493269464433,0.574186978531119,0.122681521315382,7.30436511833934e-07,0.0994115668291166,0.502467999462715,1.52573866998587,0.544843424211328,1.9999963718979
84,1463.1596563441,"Successful completion",0.0199948856507284,0.995620556353537,0.400000000003904,0.533131957176343,0.11740733827763,9.99985363603458e-07,0.101853488057912,0.500007623648974,1.5363963662281,0.549712866202077,0.820054644295143
85,1444.96491413833,"Successful completion",0.00545667433066442,0.995668242719644,0.4,0.416704165534896,0.0368871547300493,9.75890850765693e-08,0.0962445744058378,0.514914025586456,1.48499489326041,0.525280290305797,0.851201487500619
86,1469.57509264778,"Successful completion",0.00441769551148922,0.995419289183003,0.418207707671323,0.377408325286124,0.0308356319259919,6.57227699154106e-07,0.0837951531242323,0.597024676131869,1.9999994584612,0.525923425595813,0.831438931224096
87,1572.81912532778,"Successful completion",0.0138804416500044,0.997528922027882,0.419083863402422,0.312879014275144,0.103949068954895,9.99578954969059e-07,0.0335970378540364,2.6770525186755,1.99999986110159,0.578809893564927,0.838114895126909
88,1577.66630080582,"Successful completion",0.0030723100862051,0.995788301496246,0.4,0.346469415217706,0.0281994449383483,9.99999999999962e-07,0.0932422277783078,0.5,1.49578157472549,0.514179062775613,2
89,1477.06582924465,"Successful completion",0.00260816585008391,0.996125938644836,0.419623672280345,0.3615999316263,0.0205341466203878,5.37057298896e-09,0.0422123578872851,3.99982829988969,1.97745151014526,0.548147504738541,0.810701875758625
90,1637.54927778779,"Successful completion",0.0199999999999991,0.994684268155739,0.400000000000027,0.653112097494704,0.127655922942665,2.86517983827589e-09,0.199997415073366,0.500009808887606,2,0.577700805420779,0.892625253204487
91,1443.51789302994,"Successful completion",0.00466428321631269,0.995729184340773,0.400004526346884,0.391171726019978,0.0332005580328826,9.99999999999971e-07,0.0958865778501722,0.501400942821044,1.5007107076631,0.524007201170821,0.844527543335829
92,1460.68842603284,"Successful completion",0.0199952587562247,0.995607789952157,0.41793272852815,0.523041762253949,0.113463042693039,9.99407627375337e-07,0.100672506621453,0.502686292039828,1.53590568912073,0.55027243216474,0.812768693793534
93,1714.8629749505,"Successful completion",0.0199999946048835,0.950000000000002,0.404248852498473,0.782700770513891,0.764322313898729,9.99999999999959e-07,0.105164420275163,3.9999754049629,1.99999600703856,0.593871853220184,1.07312235545584
94,1640.70733840771,"Successful completion",0.0199391094644191,0.993400221971008,0.400002253161682,0.656776971077606,0.598327970290094,9.83149198807569e-07,0.199999702137202,0.500072203328748,1.67536875108467,0.5918893911124,1.17706886375456
95,1457.8774021825,"Successful completion",0.0148789037489231,0.995442362107434,0.400001023951171,0.507068546278358,0.088338812333845,9.99998318788905e-07,0.0989544632532599,0.5,1.4354145020921,0.543575646741611,0.840479323720231
96,1460.70768976462,"Successful completion",0.02,0.995606414841707,0.417917756240615,0.523465670268348,0.113445470752711,9.99999999832399e-07,0.101082429312874,0.5,1.53590154549904,0.550236323582661,0.812864717539414
97,1466.28525713477,"Maximum number of evaluations exceeded",0.00100000000200386,0.995932739876942,0.400000000000006,0.301294926685344,0.0154497011853181,5.48026790221535e-09,0.042776571165806,3.99970694464748,1.56642090855001,0.528708457194159,0.8398071355191
98,1441.88469913644,"Successful completion",0.00548120410997597,0.99565790425831,0.413341244989942,0.39537739332077,0.0371382670096592,9.96939242441487e-07,0.0945015414271644,0.509665191600169,1.49767294911875,0.52548745951146,0.832992184626097
99,1469.4803109647,"Successful completion",0.00491237129405671,0.995676538320532,0.415340016714593,0.392567167842102,0.0337461666725668,2.34791494019e-07,0.0950253195010655,0.51715089030879,1.99988001411527,0.527045282949718,0.83121959158783
100,1486.40962243449,"Successful completion",0.0198375268888377,0.995593730107996,0.400065375354012,0.528740955065086,0.117562074824179,9.99999918663122e-07,0.103393314667989,0.500000000749246,1.99958839345415,0.548921616153844,0.816500430827071
101,1463.02068536816,"Successful completion",0.0199999999257732,0.995628854325774,0.400540139578745,0.533434179252498,0.117360423879307,9.99996605578292e-07,0.101849072776162,0.500000028387979,1.53559227190781,0.54925998544768,0.820269254210035
102,1443.53601767587,"Successful completion",0.00463647264493494,0.995731504162791,0.40000299181921,0.390846984707406,0.0330628918380593,9.87041433502786e-07,0.0960960896798022,0.500000078296376,1.50113326324504,0.523885413981687,0.845049202675141
103,1441.60695907537,"Successful completion",0.00471183144061186,0.995714581122034,0.414775585729995,0.38532300670132,0.032719919675472,9.94389742569568e-07,0.0938747023118678,0.51282865696811,1.50075346200822,0.525014226450819,0.836937155502128
104,1638.24421964705,"Successful completion",0.0199894574716113,0.995399928256832,0.599981764352089,0.444261318861978,0.0700157623639618,3.40413761268768e-08,0.0957230544656967,0.526742730409159,1.52550814600163,0.774981623000405,0.927346295365392
105,1469.57030285934,"Successful completion",0.0199940447359005,0.995484653165794,0.42613288420075,0.541829455698751,0.113439543353085,3.98790119330147e-08,0.108456217771398,0.505653973612749,1.55223191624341,0.608737228568192,0.815649508044817
106,1512.97350382667,"Successful completion",0.0194232485823158,0.995608323723729,0.410547634710479,0.999798895005777,0.102216183594349,3.12756760124635e-08,0.10038576047108,0.532502550214539,1.52148881163259,0.549583366723033,0.974418940134776
107,1661.65793758264,"Successful completion",0.0198880990322495,0.995516115674519,0.599991135819355,0.457084363190677,0.0708035495742598,1.23177351440189e-08,0.0714889316793248,0.94422795541693,1.99650199206848,0.778478917055013,0.913343212441942
108,1606.01486329544,"Successful completion",0.00255353794538441,0.995783488964388,0.400489584118043,0.327503969825015,0.0263606054648129,9.99999999950154e-07,0.0935531645702487,0.500010432347846,2,0.512940582836143,1.99999999999744
109,1441.6565505378,"Successful completion",0.00478605767682837,0.995721257439969,0.415513934230368,0.387421436356833,0.0330622526186514,3.97065287042526e-07,0.0933669057273687,0.51915905028072,1.50192089185828,0.525698669518276,0.836721923994519
110,1623.81204773471,"Successful completion",0.00129830279636209,0.996047741058872,0.400000001932555,0.346974276889678,0.0139424725025228,4.45845347734976e-09,0.0437677088796489,3.99999996800644,2,0.532107932685077,1.99993012450628
111,1469.29720935045,"Successful completion",0.00489858791664565,0.995689363711998,0.41464984621459,0.390200497036561,0.0337581209914437,3.1999466411939e-07,0.0926496466569798,0.531491454046853,1.99999545748905,0.527260548113369,0.830870414961451
112,1594.84760156944,"Successful completion",0.00207561200531224,0.995780535368992,0.40000068245977,0.233565945438014,0.0534782071196432,9.9999999590697e-07,0.0845643631720923,0.600137534596658,1.52360028701989,0.520093340470983,2
113,1515.97446646007,"Successful completion",0.0199998386354866,0.995677914929451,0.407153080257893,0.99999894361345,0.107201593325676,9.99999691496833e-07,0.0979530116407399,0.500000000035278,1.52594581183965,0.545627755697409,0.990057250581666
114,1512.90181044611,"Successful completion",0.0199999908800356,0.995604802611842,0.410236964329987,0.999999999927049,0.105296184697196,3.68244943203141e-08,0.104471247882146,0.500013930447349,1.52219014214305,0.549950952281749,0.973193335630829
115,1517.07978376275,"Successful completion",0.0187881512150237,0.995778408889301,0.408662059578832,0.99771890287182,0.100628416060894,6.1904063760538e-07,0.0931799524819602,0.529500324417681,1.53441998907072,0.543825209200655,0.990957837115026
116,1441.53368884802,"Successful completion",0.00465602522240553,0.995728231530184,0.414858388132451,0.38463722836492,0.0323803045090187,3.09602442813469e-07,0.0891127149202216,0.552602172721502,1.50113791807916,0.526272739344272,0.834222410960799
117,1470.77174736558,"Maximum number of evaluations exceeded",0.00165159014897301,0.995033366711729,0.416004708740616,0.300302276831281,0.0150997043149222,5.55372866707028e-07,0.0530656271601455,1.12065608793435,1.47944244860792,0.549636694416433,0.811666050364575
118,1606.98465691131,"Successful completion",0.0199838156399062,0.994351884077936,0.403893666606835,0.671714048174886,0.639088694484444,9.9650499798682e-07,0.0735029252313472,3.97703727050996,1.68166908824034,0.589479593549305,1.05579335086041
119,1443.53573618124,"Successful completion",0.00463430483176704,0.995726226591843,0.400000099960815,0.390465216056672,0.0330945385472355,9.98109687332642e-07,0.0961047088438679,0.500000018247062,1.50097907018615,0.523940977988447,0.845003659379564
120,1460.7083749848,"Maximum number of evaluations exceeded",0.019999999999995,0.995605886108104,0.417826874313209,0.52341436867883,0.11340715244841,9.99999999919172e-07,0.101119896326047,0.500000011574227,1.53605519792839,0.550434548382063,0.812924813328529
121,1469.42273169077,"Successful completion",0.00493963384863373,0.995694507397345,0.414755200572325,0.390276906609802,0.0339969126111871,9.99964619927743e-07,0.0967162292462678,0.5,1.99999999990995,0.526368103627835,0.832701124727405
122,1455.79362629622,"Successful completion",0.00107825659387872,0.995818168859182,0.400000584464376,0.303984384198011,0.0153494328328511,4.56906104932001e-08,0.0696477407641845,0.84503648013878,1.52966992408447,0.525734839970641,0.854018605210669
123,1443.24031673045,"Successful completion",0.00457262722024182,0.995768360956592,0.400009211573529,0.38679163953288,0.0326912417593241,9.99999828667628e-07,0.0892158434290127,0.549794086987291,1.50179424674919,0.525609864677467,0.839254367673462
124,1489.37623535241,"Maximum number of evaluations exceeded",0.00651106219022123,0.995281030647846,0.400000000002911,0.428530691177328,0.043776232103195,4.78088448729647e-09,0.0438921765234335,3.99999999114517,1.99324906417521,0.577292589039289,0.819380035956913
125,1809.27655635783,"Successful completion",0.00576914664248805,0.995769740930484,0.400000000076319,0.393143002380688,0.0289499522193308,9.93598918642196e-07,0.0752418073392877,0.714052012199688,1.99991437487876,1.99893749874047,0.781599517428748
126,1486.63737869864,"Successful completion",0.02,0.995583130739563,0.4,0.531734096908214,0.118243010920967,9.69409416982478e-07,0.103435513896836,0.500000006586485,2,0.54910588515355,0.816730778108259
127,1463.16665490977,"Successful completion",0.0199999999999044,0.995621419220109,0.4,0.533150947478343,0.117480845054467,9.98761225154104e-07,0.101868224590942,0.500000000000032,1.53633767400701,0.549638380702975,0.820302389365299
