"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","r","tau","sigma_prev","sigma_g","sigma_q"
1,1461.18486065598,"Successful completion",0.0199999553272086,0.995683676233018,0.403550249085584,0.539263391088444,0.116503002121216,9.62728181562683e-07,0.0779722240789396,1.95338429645962,0.500067543611403,1.52999950375085,0.546012918345174,0.820888809049303
2,1459.49625679886,"Successful completion",0.00100000000225333,0.995678237462673,0.4,0.291358666349251,0.0161285755219788,9.71911682310768e-07,0.0791636156178827,4.99999954985664,0.500014527399514,1.52747557945374,0.519685950278907,0.878747707540665
3,1486.88609395648,"Successful completion",0.0199913178653911,0.995604309745326,0.400000000000292,0.524917090103613,0.118774165260222,1e-06,0.0772206439234716,4.99950644015635,0.549093033979985,1.99999997052497,0.55018754726518,0.816010556126758
4,1650.79221953599,"Successful completion",0.0188482299006756,0.996945626171787,0.451912828005835,0.522825142182188,0.444659119608764,9.96907110681399e-07,0.100507408324256,0.756395559047317,0.500643414727065,1.38039623555187,0.733949137393129,1.00160519255584
5,1453.97177380934,"Successful completion",0.00115013584916198,0.995784910162649,0.400000001110103,0.293924766267427,0.0162334870965494,9.9996739253274e-07,0.0659345525172797,3.29125690311398,0.608028995731958,1.52444540351529,0.520328360590805,0.866686612149163
6,1481.18042810035,"Successful completion",0.0186631594073325,0.995507951673001,0.420503589649446,0.519955920017437,0.105943814651976,9.99999242630994e-07,0.0781965160752199,1.99290179879798,0.500032365926531,1.99999902544518,0.544660069099459,0.809231338958243
7,1663.0776055187,"Successful completion",0.0199999856148836,0.995305728740395,0.599986126978389,0.439891006893533,0.0706212786004843,4.06105528896153e-08,0.0792958702632171,4.99946366150998,0.507268009122641,1.99495775640925,0.776380750356012,0.928602502122763
8,1460.52223369315,"Successful completion",0.0199925311558213,0.995749553224794,0.401052473436436,0.530437321456343,0.117586572178935,9.85489469207293e-07,0.066220221038206,1.73720607529225,0.612181826950204,1.54112975664864,0.546356436202127,0.816750256321459
9,1605.50893204329,"Successful completion",0.00380163389753646,0.996388268245049,0.400067725705934,0.21988057166852,0.0310148771861344,9.99926805083153e-07,0.0205789975292861,4.99999999851748,3.9957305537668,1.99972296172401,0.570695812452207,0.855365551719648
10,1777.93658416117,"Successful completion",0.00584577554457511,0.995788677454207,0.441276522100156,0.412588684758144,0.0273382981601907,1.33372806046013e-08,0.0479110391263553,4.94763119012149,1.26534788505263,1.51220778806009,1.99999955862904,0.772108700243826
11,1475.54878584828,"Successful completion",0.00100000000016238,0.996301063895261,0.400000000000289,0.238201877664245,0.0120803525612799,1e-06,0.0267716977299628,1.33394142560637,1.93522440827226,1.99816052829275,0.52087310665588,0.846301863578312
12,1636.3463259324,"Successful completion",0.0199999605892672,0.995582223530356,0.59976260225696,0.426379362724348,0.0701170016723072,9.99995905826958e-07,0.0706505207996408,1.83743411031659,0.50001404407865,1.52233073345347,0.768716129228701,0.92614965626975
13,1458.07714522505,"Successful completion",0.0199191368556477,0.995756188107946,0.416209742180354,0.523315998564801,0.113612223270087,9.98574625892833e-07,0.0640119461002678,1.68912567288351,0.631459228389502,1.53237365471618,0.547326528909188,0.809975853695684
14,1533.35913492457,"Successful completion",0.0199249953524567,0.995807470453693,0.413488489292442,0.999195530413963,0.108269342014026,2.65860146064356e-09,0.0451257542976715,4.99760335200969,3.99999978074621,1.52262099081815,0.587468239362013,0.952952787324361
15,1762.84676234573,"Successful completion",0.02,0.95,0.413280562088019,0.730287267526374,0.689376170520362,9.97557002745099e-07,0.199999976198347,4.999999999998,0.5,2,0.598464161741544,1.18736120894761
16,1736.92179004353,"Successful completion",0.0199999623460444,0.99160553277645,0.40954417279702,0.764284138605461,0.730536689264786,1e-06,0.199999975171122,1.29990872151364,0.500066160900607,1.73209002035836,0.614726024824477,2
17,1780.83846199607,"Successful completion",0.0188967339141291,0.992667318928826,0.599999999999982,0.705991160844489,0.696539554174625,2.845983967122e-07,0.0688308044883334,0.735382357062836,3.99999741680017,1.99998702827733,0.82779097909737,1.12878187433488
18,1712.84546598013,"Successful completion",0.0199999982072397,0.950139365193094,0.400000000010821,0.75177366796263,0.722620137607743,2.51103604965107e-08,0.0818513479055114,3.1712990258405,4,1.98587699646734,0.5851954792194,1.07862783349713
19,1471.94349963457,"Successful completion",0.00497882545085358,0.995721942059418,0.403457434791235,0.394880109213591,0.0346943284573475,9.99999999999996e-07,0.078208862263375,4.99999999999999,0.500129343293651,2,0.527411775056933,0.830978134260882
20,1513.40055813315,"Successful completion",0.0198320863085222,0.995597021310459,0.410319308007135,0.99993162227475,0.104363974142565,3.4874706155472e-08,0.0838605295689756,4.98912284930081,0.500412690000201,1.52174792397838,0.550062452040657,0.974987146213908
21,1714.54329533506,"Successful completion",0.00100026109344638,0.991227185895282,0.400023709455014,0.71511912819763,0.692422153312558,9.9999999714981e-07,0.199981858412193,1.31644425213932,0.505273829109873,1.92023645513287,0.594975714701867,1.28993869238957
22,1632.28980157988,"Successful completion",0.00521509361547012,0.995447139782302,0.599820218535966,0.315610746590976,0.0238211768488143,9.99498284970267e-07,0.0710168716793111,4.95842554794961,0.532622748640486,1.50317013871079,0.772468554212212,0.936928227736652
23,1486.35011849421,"Successful completion",0.0199999999830129,0.995596246747132,0.401858684140789,0.520939135698403,0.118714934239158,9.13476274709322e-07,0.0751194830440159,4.98504916713698,0.568544915110721,1.99857821661321,0.550120447291954,0.81639535538102
24,1617.54849243211,"Successful completion",0.0199415127778445,0.994568735572335,0.400022648930517,0.64417637345429,0.606878914225619,9.60589198390677e-07,0.0554716529452449,4.99962350583864,3.99709852016181,1.99963985784401,0.589856096850461,1.04883175575194
25,1438.51176118398,"Successful completion",0.0041795581242492,0.996077439266344,0.400105862199414,0.352808326430932,0.029555652445052,9.98773361165785e-07,0.0404192980751505,1.65684599958463,1.05599582314376,1.50829367290593,0.521000966983035,0.832188815841812
26,1512.17408132621,"Successful completion",0.0199999998174201,0.995760639991412,0.4,1,0.107983853915136,9.97454652090992e-07,0.074522657516217,1.69510169660542,0.500005992687422,1.52537947894858,0.543225162167344,0.984202637891579
27,1472.90818453506,"Successful completion",0.0036064463931418,0.995850030751555,0.400000000000045,0.396071988629914,0.0271428048890223,1.72286553775845e-08,0.0499745023968862,4.17137014451409,1.11929412268863,1.99999999999952,0.534115156827693,0.828771203527991
28,1460.76814015675,"Successful completion",0.00321507329902507,0.994737635360778,0.422818331040014,0.403684472704106,0.0205287140099832,9.99999999999833e-07,0.0797433757185072,3.52371893194988,0.500031983994474,1.46434057566262,0.547124855349394,0.747499690644678
29,1504.40223101875,"Successful completion",0.00258335748541913,0.995034539036763,0.414432104973452,0.431683248739062,0.0338732378773092,1.00000000286977e-09,0.14824873955395,1.23629748588974,4,1.99999995845013,0.538487373622717,0.905114212293222
30,1495.07121185462,"Successful completion",0.0199994818381925,0.995398292884556,0.400034774953129,0.609415397650041,0.138982728585485,1.0000036501645e-09,0.165531986838459,1.03189621573887,3.9848366032829,1.54037253861991,0.57152056519795,0.860495842778635
