"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","b","r","tau","sigma_prev","sigma_g","sigma_q"
16,1865.98166869561,"Successful completion",0.0199999999972069,0.995737315542929,0.400059313409196,0.999997548545808,0.0796858792819067,0.0865068977775586,4.99692500081056,3.99999999937724,1.54589932909805,1.99999596987442,0.974211693510469
17,1565.58019333223,"Successful completion",0.0190507592681498,0.995398881532885,0.438571308871943,0.576765096633914,0.10738506971156,0.0967607045103871,4.98793894364049,3.9010416633816,1.629052924186,0.629972874606336,0.872911316179582
18,1650.42479328605,"Successful completion",0.00666289547618822,0.995080020082827,0.409956063119817,0.984765308490178,0.0376191977238464,0.199798733304233,1.24197674395061,2.54924167921462,1.99987952429739,0.528302298741628,1.99999999981953
19,1487.90844491734,"Successful completion",0.00179710061935586,0.99467795075592,0.400326106541719,0.441677437525733,0.0231109343888658,0.172016063315755,1.38475242935833,3.53947443360294,1.52690867772802,0.532957717902554,0.977853711251515
20,1493.31636875801,"Successful completion",0.02,0.99533947865061,0.416839847694794,0.60066764475712,0.133296684846475,0.199999603595078,1.06008738500331,3.99999033860273,1.53675573665529,0.573419183191496,0.854735626433262
21,1647.20570254487,"Successful completion",0.0128566490462722,0.993919653163319,0.429171948674629,0.59620687808732,0.0916266210019039,0.190672639304693,1.17834278915601,3.02920002883105,1.99999911325295,0.557848418025882,1.99782202956785
22,1787.80473167668,"Successful completion",0.0199994099884364,0.995200598739112,0.444371102845258,0.983120751420533,0.102143257102855,0.199957586183148,4.99966808838605,0.673644349852302,1.70469621251349,0.706159586124499,1.99920871709732
23,1594.21156497381,"Successful completion",0.0188954385431693,0.995406038241118,0.435339209281123,0.999985516842323,0.0968032220266816,0.0930844731612512,4.99999955935109,3.99999998744426,1.59801972334285,0.623869346497307,0.960584603355663
24,1501.12716038686,"Successful completion",0.0199999995540346,0.995323364009277,0.427569966054592,0.633815365956057,0.118025520605031,0.186138324916495,1.13863224154429,3.9920493646679,1.68833871040271,0.573871351939883,0.863298685629069
25,1479.13993852836,"Successful completion",0.00281583025172508,0.995130604556731,0.400000000000002,0.435927592974091,0.0395484272285999,0.19999579641109,1.13746884199315,4,1.50084024654066,0.54206884145214,0.906424797685781
26,1563.11206365326,"Successful completion",0.0199999999495893,0.995470489585666,0.435125036626738,0.59588740746831,0.111447513306984,0.0964405753311145,4.99999867949999,3.99999981944331,1.64310058274581,0.628965096160738,0.868887225328846
27,1493.31450888461,"Successful completion",0.0199956481583697,0.995338234314879,0.416867459967693,0.600669637991258,0.133246080410393,0.199990399953644,1.06020892469373,3.99885003413394,1.53679402152177,0.573433372174402,0.854754252882304
28,1563.13435501487,"Successful completion",0.0199999265706052,0.995470734866441,0.43521575325636,0.595803373051014,0.111424242441557,0.096450564052733,4.99991004741567,3.99846797585099,1.64352187929886,0.628887901644672,0.868895000592688
29,1478.13873189479,"Successful completion",0.00284954986625904,0.995099783023807,0.400030864131104,0.442254207338068,0.0382559637586564,0.199999972661522,1.16723524798497,3.57290367608402,1.49713880633981,0.536417133375991,0.918821754857854
30,1477.43152251601,"Successful completion",0.00307270562345958,0.995098162657783,0.403455843641097,0.44243345536602,0.0384302629961172,0.189599660107649,1.18883141154892,3.99992828462188,1.49790214642275,0.540804489117027,0.907047327429821
31,1580.70390635618,"Successful completion",0.02,0.995393865191229,0.4,0.626836205116456,0.11970221061951,0.102408677923032,4.99999999999999,4,1.99999999999999,0.617092636877273,0.8572966440074
32,1735.22542427112,"Successful completion",0.0199999958611654,0.995509030319976,0.48867832247419,0.429995536756848,0.107980120868323,0.199999928276882,4.99999975864238,0.500000000029619,1.53252745305495,0.82087613578785,1.16929568226708
33,1478.12829071151,"Maximum number of evaluations exceeded",0.00285373182843015,0.995103644323208,0.400078290068952,0.442346872426417,0.0382713862027119,0.199999402385117,1.16736145446441,3.57141205490704,1.49713781189801,0.536499818144148,0.918577256087767
34,1478.68383994025,"Successful completion",0.00275216406505413,0.99512824136335,0.400001260231007,0.434962160655483,0.0386165894609262,0.197070375131881,1.15376446602048,3.99730264811995,1.50086926814,0.539801325532707,0.9090891077913
35,1563.11206537474,"Successful completion",0.0199999984053208,0.995470214879278,0.435128932592562,0.595870665275304,0.111442195927871,0.0964397418565951,5,3.99999999999992,1.64313070217413,0.628973146531609,0.868850147270074
36,1495.36131480067,"Successful completion",0.0199924537719906,0.995361071175698,0.400000006377751,0.610144591031248,0.136490235530462,0.199999999496273,1.06335139200031,3.99921226540679,1.53498725825666,0.573389467883975,0.86178785547777
37,1493.366805694,"Successful completion",0.0199996908284443,0.99533064607355,0.41700846994321,0.601202650177671,0.132971093846713,0.199986404660754,1.0626748430826,3.96071733971634,1.5356155483255,0.573638349464241,0.855136454402742
38,1684.74766028425,"Successful completion",0.0190152269793113,0.995394998795988,0.599999999999999,0.499521323887982,0.0663206833701282,0.0906080637838869,3.68900458802686,3.99999999977506,1.55056998442205,0.813843313874494,0.993370229245446
39,1495.3658830444,"Successful completion",0.0199999999981691,0.995363061253219,0.4,0.610167553917341,0.136529465723505,0.199999793739964,1.06329290407544,4,1.5349026395478,0.573410778987076,0.86175877546691
40,1482.67822940296,"Maximum number of evaluations exceeded",0.00459474910927744,0.995848902962836,0.407495117175215,0.467188888258298,0.0485454567088253,0.192609897445478,1.14706475013986,3.99999999986937,1.63266284791438,0.535612226081318,0.941088178040185
41,1493.31634727101,"Maximum number of evaluations exceeded",0.02,0.995337375295487,0.416849727501312,0.6006820210196,0.133294340985687,0.199999760885377,1.06008849061294,3.99999999999981,1.53680696332157,0.573387597379954,0.854799244163582
42,1702.88141942341,"Successful completion",0.0199997890322878,0.992575474755993,0.426163380192143,0.696239920482686,0.640934007813911,0.199999871759151,4.99999896368592,3.99999178194464,1.73411334140124,0.645776394075293,1.22598202487969
43,1477.89132336742,"Successful completion",0.00273010180967668,0.995111473448012,0.411770879933295,0.428944865674754,0.0387329901428631,0.199706348712494,1.13973352953942,3.9999990883446,1.50257098135915,0.542203100489605,0.901615534372488
44,1519.04307189156,"Successful completion",0.02,0.995305819295005,0.4,0.612347045147436,0.135688677837874,0.199999814642159,1.07763623349788,4,2,0.573227068484162,0.857609382872485
45,1476.3647091149,"Successful completion",0.0028737472663375,0.99508123457547,0.415377168081213,0.434299471702902,0.0363915905324242,0.187420834041491,1.2105720592393,3.89677906840706,1.49649573482884,0.538938555392049,0.9085784198165
46,1477.05127883514,"Successful completion",0.0028797496054546,0.995095288050371,0.412411485147612,0.434743094395147,0.0387525403071533,0.199381509641203,1.1520310333865,3.81309933558486,1.50105459751842,0.53959802393028,0.905222677175419
47,1476.326315945,"Successful completion",0.00289097431720728,0.995088076089911,0.415328679128596,0.433661617555553,0.0363549712197167,0.18528551389918,1.21583295598395,3.99602450490765,1.49658324707083,0.539546246528978,0.90693354442405
48,1476.37963848205,"Successful completion",0.00277966271142514,0.995109472421866,0.413254432619689,0.430693548043867,0.0361463783906944,0.184880044525772,1.21902743700026,3.99999514048137,1.49897656351996,0.538075401097993,0.911132811510801
49,1552.44879437707,"Successful completion",0.02,0.995270096916895,0.4,0.999999999247841,0.113320384200722,0.199999971879414,1.13394883887487,3.05263555717304,1.51856011740481,0.569255652729356,1.05995646593923
50,1535.71924278957,"Successful completion",0.0199997932400839,0.994137650917332,0.4,0.679898328325609,0.125536685735142,0.150208874394294,1.48499522580876,4,1.73191186579296,0.600003234263348,0.804698606380884
51,1614.11028058903,"Successful completion",0.00604627403729776,0.995237814283889,0.400000974089014,0.854341609655951,0.0360106201351842,0.199976218386849,1.22475065090551,2.63949870614521,1.45039375573924,0.52628915796334,1.99948159045903
52,1476.91976475121,"Maximum number of evaluations exceeded",0.00222985879808575,0.995108413925009,0.41842277465011,0.4139050065518,0.0331953555410087,0.183293554484233,1.23653855459346,3.96331527332367,1.49489252664133,0.53679245026357,0.921039263002634
53,1495.36588553425,"Successful completion",0.02,0.99536240057738,0.400000000000006,0.610134931569206,0.136554681728903,0.199999738952913,1.06325690866205,3.99999999950989,1.53498245995139,0.573356427065667,0.861832262213775
54,1492.7629348105,"Successful completion",0.0192557419407252,0.995357066568827,0.416553101069885,0.597033785328125,0.12879786550136,0.198949953296496,1.06525034947587,3.99878800917013,1.53526115549873,0.572321921024308,0.85784773121841
55,1813.38718844026,"Successful completion",0.00418624061958293,0.995701674918692,0.51076072608625,0.00103763623112833,0.0224356564625741,0.0791380552866142,4.99876282544587,3.99905661716469,1.56286625608579,0.798251414644671,1.52454036740577
56,1476.47523405802,"Successful completion",0.00289498958704947,0.995066201373395,0.414943709956215,0.437268208434041,0.0376427904852535,0.197820247159724,1.17849596182425,3.5537206152342,1.49677297054923,0.536957074503998,0.913238567298541
57,1479.24927090943,"Successful completion",0.0020699708260617,0.995291150807441,0.414457570048416,0.402339825349869,0.0382215252961345,0.199986764832118,1.14801807641057,3.9980594601694,1.50924018079885,0.526799912284998,0.914064354958042
58,1638.38768472967,"Successful completion",0.0199999999999993,0.995385431031764,0.4,0.999998053977436,0.122882481613665,0.186312890805437,1.11393784538656,3.99360066516419,1.51975287955009,0.566828484665374,1.99999999999433
59,1553.9764896635,"Successful completion",0.019999999577055,0.995261897761728,0.40000395396717,0.999829074880239,0.113391043007652,0.179154735178232,1.19323531560245,3.72666696139253,1.5241220925662,0.572984032029465,1.05097774325728
60,1520.00119909079,"Successful completion",0.0199998074970111,0.995229411253526,0.400033693188966,0.616528920914611,0.134044652779707,0.199759455055791,1.09261512239845,3.81595909063884,1.99961754075549,0.573806708418941,0.860512138671678
61,1477.92273000274,"Successful completion",0.00285694049843589,0.995101465878992,0.412708987502848,0.431408245046081,0.0394251299437907,0.199931597091208,1.13654081989569,3.99999909173009,1.50143549286758,0.543317052835379,0.899709405192278
62,1478.71911945509,"Successful completion",0.0029507804664943,0.995119090115132,0.400748050074888,0.437717988451605,0.0401925264664975,0.198207854228948,1.1437801233393,3.99999999991296,1.49996545502159,0.542619485578173,0.906141893524006
63,1492.48101658424,"Successful completion",0.0184978882916743,0.995272306568987,0.420407600458179,0.590912031595988,0.123144492263165,0.198155950191881,1.07751308768337,3.85773991838921,1.52407921885727,0.573658094376657,0.857702586938028
64,1504.40665777694,"Successful completion",0.00248274831576808,0.995025719585271,0.415105445909238,0.427688290989839,0.0340731015272152,0.188325188850249,1.22427292580484,3.91685477312248,2,0.537848818905658,0.906619002425523
65,1483.05145620856,"Successful completion",0.00100618430321729,0.99501006528311,0.400000008913962,0.386319634028155,0.0264563698907848,0.191622327139297,1.22730410267759,3.98141467499066,1.52312075869821,0.527156034783352,0.935138080713142
66,1857.30011885488,"Successful completion",0.0199999984596651,0.99544258822524,0.4,0.9999972079573,0.0724894558444837,0.132513244347966,1.58378585554225,3.99999999999998,1.50246712574017,2,0.987253813929849
67,1799.21707953999,"Successful completion",0.0132160734280726,0.995209255547285,0.439833745250802,0.521170393231291,0.0605924162354382,0.177054836278295,1.19184811447512,3.99988172513418,1.51003621448774,1.99999970316319,0.819273830376583
68,1505.57404346956,"Successful completion",0.00257635630089312,0.995052254423501,0.412928386267385,0.427468936392593,0.0373316366825123,0.2,1.15049774140251,4,2,0.542736444693003,0.898715576257559
69,1495.44902059267,"Successful completion",0.0199999337264675,0.995360124684906,0.4,0.609998367769013,0.136267213099125,0.199121518244518,1.06752202197631,3.9998891646628,1.53379688018355,0.573749534498687,0.862200877745543
70,1476.32527146925,"Successful completion",0.00289336021003903,0.995092761056326,0.415343914809316,0.433790759799925,0.036327044974143,0.185103311580411,1.21672566415023,3.99832729839169,1.49628593234249,0.539545143572014,0.907097169318832
71,1504.3195069926,"Successful completion",0.00246776629786984,0.995031826479457,0.416059331371808,0.426628202433781,0.0335659562257214,0.185538880583661,1.23570591601843,3.99994483523686,1.99926688245034,0.538887616612463,0.905628013693139
72,1477.74297189196,"Successful completion",0.00283264160469976,0.995091682985438,0.412549911565981,0.431717577070766,0.0390845825774042,0.199914674425005,1.13962449673187,3.96388010576721,1.50090566245079,0.542658778265309,0.901196647302235
73,1812.29804175413,"Successful completion",0.0047346796488434,0.995744272399008,0.509234775873359,5.56622149707636e-09,0.0223212976487863,0.0787702223143134,4.99999960817359,4,1.56707046856139,0.792660881705098,1.52283824877738
74,1997.82461612544,"Successful completion",0.0199934885020522,0.994123855752651,0.475271245207987,0.664047187560154,0.613960518027306,0.199999999983052,1.87043315643086,3.99991938560568,1.54372936854229,1.99992854183367,1.99999383263418
75,1495.03603695139,"Maximum number of evaluations exceeded",0.0199933684884267,0.995251338958758,0.423555124141138,0.603117276292863,0.127495370531396,0.187191720753869,1.12299224565891,3.99998829431063,1.52147685168466,0.580660911295868,0.856206503832716
76,1683.17754885947,"Maximum number of evaluations exceeded",0.0197035275433686,0.99561961134165,0.599998433702637,0.467297033756106,0.0725667425883361,0.0919657177291092,3.46971514528209,3.99990773324311,1.52929389078552,0.813755937816751,0.995740428146312
77,1563.11830982125,"Successful completion",0.0199972061912272,0.995470811779956,0.435162502195936,0.595923733115343,0.111399726000749,0.0964395033862759,4.99999569085954,3.99973726416209,1.64322600805738,0.628950608285186,0.868822312183175
78,1795.34826152614,"Successful completion",0.00268988415690724,0.994438131825127,0.599947569182011,1.00100543357501e-08,0.00966767856876251,0.157323876801802,1.52696951882192,3.9999999999587,1.50217255775622,0.823554658153188,1.45005071798256
79,1481.57686138312,"Successful completion",0.00100081212510843,0.994984732479993,0.41426290554871,0.380838334269289,0.0258066831507087,0.188734643413523,1.24217235035983,3.99923023596689,1.52306189923971,0.527294977375224,0.92943152043828
80,1563.02692967363,"Successful completion",0.0199995626871606,0.995469542668531,0.434866135620532,0.596143087455099,0.111482653758461,0.0966017756339305,4.95329241900029,3.99942577355056,1.64304712217991,0.628728406571481,0.868807075860721
81,2051.33110561524,"Successful completion",0.0199999984830344,0.992769884569903,0.400000000057142,1,0.658617033318225,0.2,5,4,1.72925737642802,1.25698272652248,1.58203311694067
82,1495.40401800768,"Successful completion",0.0199689206935217,0.995360064838892,0.400000033521223,0.610312484120106,0.136076584747708,0.199607449850659,1.06587473739365,3.98853286164471,1.53376703668787,0.573479624455125,0.862021306510434
83,1495.45846407396,"Maximum number of evaluations exceeded",0.0199999999998949,0.995358009044257,0.40000000000402,0.611621748160749,0.13602679122311,0.199152806891626,1.06746559132572,3.99991479187812,1.53431758919415,0.572566755090081,0.857514887564437
84,1476.34410973836,"Maximum number of evaluations exceeded",0.00294396966323184,0.995101085746805,0.415296283150492,0.435259510542839,0.0365775598710621,0.185827229714844,1.21404045853049,3.95897648499811,1.49607298598273,0.539657231190843,0.908035909238937
85,1563.4062920706,"Successful completion",0.0198776864099846,0.995464327362794,0.434861296436415,0.599546456773861,0.110283024972275,0.0964518880204649,4.9999696099041,3.98801542005341,1.64591001253973,0.62874857145247,0.869622603175896
86,1554.41393275199,"Successful completion",0.0199845270123094,0.995308857097732,0.400005008818462,0.999185700934256,0.113840207718761,0.17499176864261,1.19877220185749,3.99996571135371,1.51932266945092,0.573864791393812,1.05491806818054
87,1485.47743357588,"Maximum number of evaluations exceeded",0.00441674418418032,0.995308100083791,0.4,0.493794901492407,0.0389357051876427,0.16884600177158,1.30621999022034,3.99994179564526,1.49643822763232,0.560030217170344,0.868725678579143
88,1495.3658503796,"Successful completion",0.0199998657359897,0.995361392414638,0.400000000785212,0.61015533454264,0.136545256803337,0.199998902328738,1.06330403478305,4,1.53507284119489,0.573398746524706,0.861757110446454
89,1477.4210669383,"Successful completion",0.00295750259973967,0.995094568781196,0.413027473294166,0.434029383206863,0.0398245342699865,0.199987683943577,1.14140151085612,3.88765689032111,1.50375102941641,0.542101115065024,0.902247159702395
90,1597.60302967577,"Successful completion",0.00100000000012644,0.995078839431946,0.4,0.382206180728305,0.0310433249311889,0.2,1.15960141832823,3.99999947324479,1.52053990836724,0.52575245305549,1.99967652289674
91,1476.63414891556,"Maximum number of evaluations exceeded",0.00279256516989664,0.99507027382581,0.4155836297412,0.439355192001319,0.0363560448134364,0.19999999999908,1.18235270704133,3.41190746045461,1.5181674558576,0.535079191071985,0.91959837698164
92,1476.32708380142,"Successful completion",0.00289301911688414,0.995091644766219,0.41538188579682,0.43384540150307,0.0363358978701602,0.185231395748661,1.21627288133737,3.99375323721359,1.4965313013792,0.539483645256824,0.907164141442337
93,1492.85819136938,"Successful completion",0.0191188831479345,0.995299918894708,0.416521455886549,0.596063502283188,0.126949938947685,0.195997382890613,1.08088240233223,3.98465890132386,1.5360918976899,0.573940143324398,0.857138858378212
94,1552.16479361054,"Successful completion",0.0197849669733434,0.995278249895556,0.408888971387005,0.999992005883993,0.110012856457714,0.199978737294381,1.13823748180475,2.9996876038397,1.51539433569968,0.568313177086105,1.0618934798764
95,1476.81923617787,"Successful completion",0.00278689496090543,0.995125877982324,0.409514694299413,0.437798372841727,0.0373392216239908,0.199716285441739,1.17684692213552,3.46213339607776,1.51544203209486,0.53397135944733,0.924029626469736
96,1594.63589759257,"Successful completion",0.0199999995841065,0.995552680852799,0.4,1,0.109539368092466,0.0952946624113958,5,4,1.62693754792528,0.632769720153027,0.966431542267399
97,1495.36588194767,"Successful completion",0.02,0.995362550034358,0.4,0.610114691438062,0.136551571753531,0.199999820106039,1.0632816398871,3.99999999999964,1.53491954478751,0.573373561414276,0.861782098392982
98,1561.73332864063,"Successful completion",0.0199999933781708,0.995424786595264,0.435311096468128,0.594561327189863,0.111311346335094,0.0986693081547291,4.35238285537954,3.98962660392039,1.63005504979921,0.628475441671349,0.869462378184315
99,1563.11206643769,"Successful completion",0.0199999965930662,0.995469997362439,0.435121143699156,0.595893438671483,0.111445542775293,0.0964404587617096,4.99999998103686,3.99999999993931,1.64310561959906,0.628948695538987,0.868845505606094
100,1658.03353198292,"Maximum number of evaluations exceeded",0.0199997956301775,0.994925342255898,0.599879305521794,0.4889863255392,0.0811816277321788,0.156989460572702,1.29151601722374,3.99993155207012,1.51696736864316,0.794558126823348,0.9639565977009
101,1478.04859695586,"Successful completion",0.00284504523627476,0.99512647593295,0.400000577667681,0.43888419052547,0.0370242310208901,0.187925918751074,1.20177096027141,3.99999983085803,1.49681927298723,0.538927799326872,0.913418191158003
102,1620.65572745675,"Maximum number of evaluations exceeded",0.0199998367688315,0.99554199961103,0.423701718097609,0.70964491273413,0.126014141188638,0.198736293879223,1.11108366688021,3.11709479660071,1.51371974669458,0.581305256388715,1.94230741089808
103,1638.40591279364,"Successful completion",0.02,0.995382537861706,0.4,1,0.122893472698004,0.186199271939247,1.11418332483126,4,1.51970226155384,0.566791229513494,1.99999999999965
104,1694.99958660399,"Successful completion",0.0199990924979149,0.994904324672744,0.448088332908073,0.547649393738878,0.127369382846225,0.199987795784379,4.96092427019116,0.806474788038526,1.86031370326401,0.672366718815659,1.0324657366306
105,1504.4879275991,"Successful completion",0.00248080093492483,0.995009311818939,0.414850797859459,0.429673336202269,0.0348775182196062,0.196334060080021,1.19854831729593,3.64487151154669,1.99999994828471,0.536262894769822,0.910536318542287
106,1495.36590591273,"Successful completion",0.02,0.995361193162591,0.4,0.610159357064837,0.136534038626825,0.199999633279183,1.06326323394947,4,1.53494329567413,0.573423648071432,0.861668836736107
107,1479.21942001688,"Successful completion",0.00370475084851244,0.995243866307375,0.400003628598129,0.452684711621502,0.0446116240130147,0.197575235599389,1.13625036398686,3.99976636337004,1.50127750250699,0.535948575047821,0.897011134339185
108,1563.16813144853,"Successful completion",0.0199760665649847,0.995462740918579,0.435089211536381,0.595637612081393,0.111285191582919,0.0964577914609011,4.99524930047194,3.99693191644482,1.64265527923071,0.628925451679502,0.869001706036077
109,1477.93112795625,"Successful completion",0.00285201279431136,0.995113565529218,0.400597512870249,0.439184804149221,0.0367140946140461,0.186493158898903,1.20992996257249,3.99975080917771,1.49565834444979,0.53844110077134,0.914149187417648
110,1506.85064850815,"Maximum number of evaluations exceeded",0.00100038299668218,0.994987164883693,0.412412950499094,0.385012314283914,0.0250621615257235,0.187770618971833,1.26267008926531,3.99970586503241,1.99999851421101,0.526323935888357,0.921457173309899
111,1497.15907512526,"Successful completion",0.0199999999875897,0.995175008816689,0.405748277650937,0.610434571861559,0.13035775231119,0.187412414744375,1.13660148008187,3.87839922778248,1.51694651808818,0.571228498371808,0.864509659890952
112,1498.20892558308,"Successful completion",0.0199968774476281,0.995239475098547,0.400003086137934,0.616648089538785,0.13179449992315,0.193938435945754,1.11940778979202,3.68035131171207,1.54110955316607,0.577472991037667,0.867365656125728
113,1495.36561833208,"Successful completion",0.0199994240339259,0.995363204697143,0.400000000000002,0.610164444353797,0.136536601414612,0.19999724755785,1.06326860448033,4,1.53495680093363,0.573383048921499,0.861763457312942
114,1477.93093121225,"Maximum number of evaluations exceeded",0.0028494816770221,0.995102076717618,0.412664485379568,0.431260649345351,0.0393987161919433,0.199999960880945,1.13639846731862,3.99885089482273,1.50139889758611,0.543259850834435,0.899930251791734
115,1495.36587603416,"Successful completion",0.0199999893044378,0.995362282945091,0.400000000000014,0.610149834638452,0.136550000402774,0.199999783355802,1.06329943208216,4,1.53492264977722,0.573422744283108,0.861788891067413
116,1516.82179627469,"Successful completion",0.02,0.995283270581365,0.417524721240685,0.602522341614371,0.132282673375707,0.199999879452397,1.0736436213896,3.99999999964174,1.99999999994432,0.573383763802922,0.850492952716464
117,1571.40612426085,"Successful completion",0.0199966456821481,0.995500563135751,0.400004006121223,0.633315428877199,0.118133345944647,0.0989252499722904,4.89359740699026,3.9430192955703,1.6600744855628,0.628689906567204,0.880365243676454
118,1626.08524615555,"Successful completion",0.0199887919107505,0.995366537035037,0.409645237436012,0.646983851829065,0.140538898029512,0.195261697497823,1.0746974216812,3.94384854354944,1.52472229242802,0.567748909957291,1.99949215590622
119,1493.66998133943,"Successful completion",0.0194668768632268,0.995248170203413,0.418489659243435,0.5986521720217,0.127372808493651,0.19523282349203,1.09429867607566,3.84843233571963,1.52382620936509,0.573883438871615,0.858168601096769
120,1477.93576141462,"Maximum number of evaluations exceeded",0.00284970919072777,0.995101467585743,0.412662484720132,0.431235684097641,0.0394049929845888,0.199995599223802,1.13632000524183,3.99998284584153,1.50152244936823,0.543314739144766,0.899892538097782
121,1584.48082448057,"Successful completion",0.0199995792767926,0.994719302675064,0.426150302825306,0.999123943446126,0.103409139752522,0.155212629935025,1.4546560944908,3.67706659617398,1.99999999201964,0.58781726266528,1.02399193797405
122,1496.63575867434,"Successful completion",0.019589802583492,0.995328247414073,0.400000000000015,0.614470646065564,0.129921334147981,0.189832992531598,1.11572227849335,3.99999722840107,1.53157990914303,0.574755783292393,0.865096194185453
123,1478.50864361664,"Successful completion",0.00285853414977499,0.995142894890298,0.400000770522911,0.436578606486589,0.039095254187877,0.195613614812792,1.15884628952516,3.99999999999997,1.49968693421246,0.540047761835855,0.90915332723545
124,1479.14068638912,"Successful completion",0.00281316175860992,0.99513105464352,0.400000151051499,0.435857285940581,0.0395343008465532,0.199999973504915,1.13753140587494,3.99999970568253,1.50096645627872,0.542174622594174,0.906157345711452
125,1594.63023881732,"Successful completion",0.0199999734245001,0.995553723862372,0.400000660130909,0.999999994623558,0.109545909860512,0.0953068279028915,4.99609948242952,3.99999998914785,1.62682356896836,0.632776789562871,0.966453843872281
126,1516.97161750859,"Successful completion",0.02,0.995200564847868,0.417764821995324,0.601248110359906,0.131849209772325,0.19999999999993,1.07778182204445,3.96525651062839,2,0.578211262135087,0.849694403901957
127,1481.628961752,"Successful completion",0.00100274741307188,0.994951581922631,0.4139294722914,0.383528189375377,0.0269208572992237,0.199996469099463,1.20690284917882,3.62191022663768,1.52297362434928,0.525404432800386,0.934060615166449
128,1574.03884423004,"Successful completion",0.0199999999603629,0.995372872110985,0.432333346828313,0.60659718306609,0.112468688420297,0.100808220255512,5,3.99999923904568,2,0.616435646005228,0.84616841046303
129,1580.7275738288,"Successful completion",0.0199884942583922,0.995399130829679,0.4,0.626785149593313,0.119633935518775,0.102416590634415,4.99999832460079,3.99890658842047,1.99999980807109,0.617057932161328,0.857353746960029
130,1477.95487699581,"Maximum number of evaluations exceeded",0.00296523359740307,0.995103517731715,0.412994197207152,0.432798214898566,0.0402092942665358,0.199999999951918,1.133395824835,3.99999588892794,1.4963496977677,0.542183326650085,0.899032836807486
131,1593.27249546517,"Successful completion",0.00110522641164087,0.995148319229889,0.400001492087998,0.404966462760312,0.0238636127140304,0.176971279799875,1.29616545471626,3.95722231787055,1.52319825967081,0.520445597240146,1.9999999999372
