"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","b","r","tau","sigma_prev","sigma_g","sigma_q"
504,1742.28600027128,"Successful completion",0.0199999988436471,0.950000001909865,0.400003717005284,0.658450272790516,0.596263344877436,0.19994803018977,1.59138634714861,0.500430204778463,1.99999947221072,0.584313638521518,1.15934574637108
505,1607.53123558928,"Successful completion",0.0199264812699479,0.994382684041014,0.400226125956103,0.67213438953994,0.6395094304635,0.0733199146853138,4.36370666680892,3.99996438140854,1.68344774756272,0.589666428040029,1.05668733912585
506,1444.41186836039,"Successful completion",0.00469510877200477,0.995808006242514,0.401100272018723,0.383932571979012,0.0335482948759742,0.0886373842974888,4.99565772859797,0.558040107957327,1.50485406155392,0.52749188171501,0.840151218122026
507,1443.74729305696,"Successful completion",0.00470328967205886,0.995717348901032,0.400000140561324,0.389730388730663,0.0334977113898876,0.0953965234864672,4.22524162740047,0.504280675345447,1.49547222091498,0.524739323392754,0.844210882443473
508,1467.07519546696,"Maximum number of evaluations exceeded",0.0135850283831167,0.99751321575123,0.400642288378442,0.42456247850653,0.0909294216138958,0.0560253163287304,1.29331749236702,0.959486076285136,1.65877568348725,0.53896843529479,0.8930069048715
509,1591.7558540938,"Successful completion",0.019999954860626,0.997340027805171,0.443795055101817,0.325849596896147,0.117154610891997,0.0262593475145645,0.752058624145317,3.81848926811292,1.997181341088,0.583813635341449,0.851582091028561
510,1442.09422599217,"Successful completion",0.00483020149367535,0.995760402634125,0.400115827054313,0.394081535901157,0.0338576177674151,0.0938545170977695,2.94898267197295,0.500012143533623,1.50288796020882,0.521226969256146,0.845397626784343
511,1649.99461158617,"Successful completion",0.019999916322996,0.993363477541666,0.407483918802467,0.640928432610158,0.579184401694858,0.199890708903649,4.98908391711729,0.500061838321999,1.99997225963485,0.583547133026097,1.15898672820917
512,1606.64577345619,"Successful completion",0.0198506562382843,0.994235799518147,0.400049131143894,0.689506780270959,0.658957068968165,0.0774867902144944,4.35104470044565,3.78696732811498,1.67253140683588,0.587524249750215,1.05985503187025
513,1511.51475622478,"Successful completion",0.0199996708749141,0.995763328662045,0.409214413443096,1,0.105965910642095,0.0920358205128812,1.63938877392346,0.500000000004391,1.52484492600832,0.542286985161293,0.984670366221994
514,1458.5345306318,"Successful completion",0.00100000014545694,0.995732839693455,0.4,0.286117220111896,0.0160070600308159,0.0872323485459488,5,0.584742171779386,1.52577608105395,0.522882830274701,0.869427957824508
515,1648.97172019153,"Successful completion",0.0199997381065142,0.993340734326547,0.4,0.655182350486058,0.592901277712899,0.2,1.79143313942571,0.5,2,0.583580183536415,1.16193223619579
516,1440.57758247468,"Successful completion",0.00418490850431273,0.995701472953011,0.417674649829367,0.377275081322685,0.0296713904925656,0.093923083606636,3.26472479688196,0.502030104536839,1.49667540891241,0.519143196972681,0.840978045828197
517,1477.5849801936,"Successful completion",0.00106863505442597,0.997527632249266,0.414730001996929,0.228861193274803,0.00950173596868218,0.0257515169312569,0.79698891414809,2.83101800278265,1.99982186985979,0.528492863000526,0.81862011283891
518,1516.86665866606,"Successful completion",0.0199999386375266,0.995670148032281,0.4073497028746,0.999926819427394,0.10730788612827,0.097689921623816,4.99986744850064,0.502659007296284,1.52616758701585,0.545522000792178,0.99283473943638
519,1632.74880415425,"Successful completion",0.0199999999815753,0.994837685964677,0.419045318000017,0.745435079432135,0.112657126872388,0.0920655100575062,1.46711821114339,0.500111611418761,1.99995567092037,0.540339804995193,1.99682715808402
520,1467.27716994373,"Successful completion",0.00514329917494153,0.995733135357149,0.41584098522733,0.393428520309145,0.0347691866855117,0.0937757885396854,2.732572398663,0.501610412494287,1.99997465242049,0.522724805918699,0.832299015036066
521,1466.53822969691,"Successful completion",0.0052044168671147,0.995734460334444,0.417393300882857,0.392859422149138,0.0350847059026327,0.0930358706554848,2.69594914409437,0.505135554881758,1.99203999325488,0.522947501477582,0.832606728523013
522,1463.49140064479,"Successful completion",0.02,0.995615253818579,0.400000012116169,0.530402478123609,0.117616302203253,0.102103924229993,5,0.500000066266264,1.53614315958355,0.549901591347593,0.820688573184037
523,1486.78922309803,"Successful completion",0.0199986947188459,0.995611599272209,0.400000285552087,0.523255065523595,0.118933337772694,0.0963980468707507,4.99956021999292,0.548161775463345,1.99922291672723,0.550256989172972,0.815857555341857
524,1789.12015524281,"Successful completion",0.02,0.995711490842868,0.400827225372863,0.510868079739646,0.084715435759915,0.096591640550547,3.11345207821738,0.50059541321988,1.53135275280041,2,0.785460767254973
525,1436.63985338615,"Successful completion",0.0045112676129372,0.996032033337198,0.414841931984482,0.355303574304331,0.031473982826525,0.0578663207424219,1.85197317537615,0.879424395726744,1.50911074880815,0.522790630727787,0.829129818145457
526,1440.05236690034,"Successful completion",0.00493931779427927,0.995749540407127,0.416015421047669,0.389561395040037,0.0335758125930428,0.0932824388576718,2.87317291671118,0.500177834227212,1.50306057551408,0.521727923360464,0.838604136849802
