"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","r","tau","sigma_prev","sigma_g","sigma_q"
33,17207.1873271955,"Successful completion",0.00235853294351126,0.987745091148652,0.490713161758648,0.374434395283229,0.409074597614294,6.07238637624846e-08,0.0612386785770541,4.39455493723585,3.81271188023304,1.99999724514796,0.567116881028615,0.662704347650862
34,13782.6821873063,"Successful completion",0.0199999312829146,0.988235619679801,0.478343297846396,0.290289850959703,0.35727688542187,6.87738737626683e-09,0.124491290894944,4.9984107002142,0.677104609720893,0.527413297396617,0.578041825441222,0.817950741340368
35,22795.6104217864,"Successful completion",0.019999932973572,0.95,0.499276585540771,0.922379072711038,0.999999999555388,4.94589012463912e-09,0.199944405570311,4.93056117091091,3.99999999999927,1.99999464937516,0.633247501003786,1.07358416376951
36,15995.2850259913,"Successful completion",0.0157144744021075,0.951117083857538,0.486215515308438,0.754382174789192,0.774801136481158,7.34409979789339e-07,0.104144938007855,0.737887567611948,3.84364877520112,0.98553580127757,0.582690991386598,0.694649411850152
37,11459.9726636949,"Successful completion",0.0185423843256101,0.992372784238024,0.533829647286482,0.119493545843718,0.0150158823944371,6.7157059729117e-09,0.0831393603898884,1.5887167452788,0.913242945222183,0.547725799980633,0.592482787407214,0.457599131689226
38,13678.1024944553,"Successful completion",0.00481299848057459,0.987837976809348,0.482553984448865,0.32825599757057,0.371675091672223,9.99584705866552e-07,0.132778806808145,4.9746397842539,0.502791658232299,0.536056081878376,0.572168630128332,0.795334973457657
39,13677.0316359207,"Successful completion",0.00482040255885114,0.987821481468045,0.482636318670039,0.329109773281321,0.372538639675807,9.11432902535711e-07,0.132951248747838,4.43464831115412,0.502016057807879,0.536514672757203,0.572061042440343,0.795737304740229
40,13483.3430550789,"Successful completion",0.00430175721443302,0.988834493231564,0.489252211958845,0.290064975312564,0.348480641561741,2.86357686210575e-09,0.0799140811031335,4.99896262781574,3.02446251398219,0.531107295171168,0.583192314773091,0.788814262000495
41,14136.0268092811,"Successful completion",0.0199999708214451,0.986933059361645,0.521106751018195,0.286509885898174,0.374338426051044,1.01276330623593e-09,0.121350305405166,4.99999995679896,2.96117992156501,0.555010816600262,0.632726605772606,0.841538651111859
42,15680.3503619573,"Successful completion",0.00358812734914726,0.984456928140521,0.400009699395138,0.587125112665177,0.600375171578811,9.9805432015643e-07,0.0815053990744186,3.74933647538407,2.6121468936953,0.793044828300181,0.639863450984334,0.720889222465755
43,18139.8963001815,"Successful completion",0.0199959771716062,0.986721634453591,0.599873539416031,0.368359841724148,0.458107010046982,1.65536393592928e-08,0.165010709365449,0.902767279701522,0.500367015126147,0.53494762646863,1.99995234708553,0.8958168733407
44,10953.1796300827,"Successful completion",0.0084728927409696,0.992808672408831,0.492401123166401,0.132552240744429,0.0134236596921959,9.99999993384857e-07,0.0792400132553511,1.46350646030959,0.514142448629609,0.53812209706052,0.509421271332261,0.503779851854101
45,13899.6158567541,"Successful completion",0.00997234374677288,0.985829447204873,0.450585980934008,0.466107393009986,0.503892292102528,6.93362015559252e-09,0.108984830508296,4.98989455060021,1.24625795882889,0.572261287327419,0.572379829107574,0.775779168991282
46,14145.3027223762,"Successful completion",0.0197107241978443,0.987485426716711,0.48094871062424,0.36232910278562,0.409821716765158,7.5243497949685e-07,0.133253121237034,4.99999982443508,0.518105475894753,0.59395948096414,0.575460574791907,0.792041533777317
47,16887.2593443993,"Successful completion",0.0199999963722022,0.991819717594279,0.400075362998251,0.191647197540616,0.0281468206669228,9.99999999999972e-07,0.100132566061919,4.99999999811241,0.50000000032754,0.64152756473955,1.99999999942078,0.58538245361004
48,14081.5057538871,"Successful completion",0.0196083925890611,0.985663477680219,0.489132656378858,0.430726768507848,0.478387360003852,2.62303658066722e-08,0.152865036929884,4.99995685305935,0.502176339814353,0.577996700097233,0.594208302781127,0.834440916991304
49,17192.4140121622,"Successful completion",0.0112875509027621,0.989639894682607,0.465985396909176,0.258158559697683,0.300783849479239,2.43129281280792e-09,0.084500601481968,3.29368362141772,2.72766413898133,0.507679408609789,1.9999991389493,0.784931322965043
50,13608.5444745751,"Successful completion",0.00585741736259352,0.990274837004381,0.495078351713798,0.248808663852633,0.305704212980546,9.64407488541604e-07,0.10756652932463,0.970095405954434,0.500167579227594,0.516741627623703,0.577356399298139,0.829257132790691
51,13693.339667127,"Successful completion",0.00466778576095405,0.988006810330202,0.485520591198766,0.315467841884615,0.360205939282746,9.3507532081507e-07,0.127625316882254,4.99991441360534,0.523639037619399,0.537349059203053,0.571115904477263,0.799190042990857
52,13700.3638115632,"Successful completion",0.00367911629962771,0.988416992487731,0.479694887141666,0.29624481704828,0.340709118961449,1.57392388385126e-07,0.124922577463362,4.98075320419747,0.532851342226883,0.541899741830091,0.571875238723599,0.800531818669305
53,15525.8637055573,"Successful completion",0.00848718051229104,0.979000009023645,0.401482481195234,0.620939322356528,0.644285101230803,2.2008639635437e-07,0.199932728175665,2.29139628137052,0.501292190703257,0.686247452294588,0.62537378901727,0.834662619008518
54,15741.6911174935,"Successful completion",0.0199997627509855,0.971196789845501,0.400000978652541,0.851844264834927,0.86561594231243,3.95608836623465e-08,0.199708433523063,0.737822806813743,2.21668529844616,0.711505814139466,0.756494702910658,0.763557369563019
55,14928.09286683,"Successful completion",0.0199897036845433,0.98372026645311,0.51340281477579,0.616123037500898,0.651482780881841,8.73069671911615e-07,0.0987474346509434,0.739688049582909,1.52009812832286,0.793579480117375,0.580723183733486,0.702682064049265
56,14751.2685397549,"Maximum number of evaluations exceeded",0.00421717775251306,0.967031162002789,0.469582391967915,0.797616282123579,0.814682387404702,2.3115704599963e-08,0.1563908927857,0.786336282159777,3.72101323113907,0.719255334184113,0.619099010984538,0.685138344975597
57,14526.3634201874,"Successful completion",0.0012813774127825,0.983723923228593,0.449764186053979,0.468538965082576,0.498942277755977,9.64626254091214e-07,0.136529670391301,0.743445815352962,0.527399766164592,0.654874952802781,0.601199539684135,0.805863414203507
58,15492.0016413409,"Successful completion",0.0199950209548317,0.980488344575099,0.483135077367909,0.666833499368026,0.690368277226288,9.95376690425958e-07,0.0832438092026821,0.738676458521155,3.77053768377864,0.906353345262014,0.579269888831685,0.67938657989952
59,19243.773871792,"Successful completion",0.0018904360652222,0.950000667399478,0.511655275937941,0.653829207794149,0.68754166302454,9.99809808193781e-07,0.188310854136545,0.739763833798202,0.500000000097501,1.96511232016967,0.538758837493064,1.47581975851621
60,14337.0724186318,"Successful completion",0.00714888944882901,0.977330922514789,0.552757574592216,0.568469064247119,0.617553779991617,6.18724575207349e-07,0.154320622753002,0.740865651276962,0.5583357938013,0.5372655507872,0.583944874309999,0.845159845548777
61,14134.6443001818,"Successful completion",0.0199998687482271,0.987239052936006,0.479216495318501,0.375650846983067,0.421901663978463,9.99961194178996e-07,0.138283312803789,4.99988685477653,0.500154817225544,0.592763937432813,0.575716367450346,0.78912172978768
62,13962.3442453365,"Successful completion",0.00162058849657502,0.988694419821242,0.485431078051483,0.271700766044063,0.314322553517866,3.12855897490427e-07,0.112238048519937,4.99957932207249,0.614765591910958,0.587105711085618,0.571652788602336,0.794967268647293
63,13791.1706821277,"Successful completion",0.019999801754798,0.986994174368135,0.480805293859768,0.437306155434665,0.497785923502314,1.30094992237216e-08,0.191680716917607,0.893344025828569,0.500696712366471,0.532062894621219,0.573127939319084,0.819908170651283
64,15621.9279894904,"Successful completion",0.0199927357950477,0.982867134091078,0.484814351114468,0.594410559038687,0.620638567381202,3.15212277530387e-07,0.0756765379342323,4.99825487417929,3.9989582453765,0.945982510676923,0.576252129764424,0.671651398773704
65,16855.2873189659,"Successful completion",0.001,0.987216467703442,0.4,0.442265715027468,0.472079977081377,1.88929637749504e-09,0.199999997052195,0.969452024315423,4,0.571263106343592,0.624115560004897,1.99999999999996
66,13869.7982894816,"Successful completion",0.0193623357837137,0.986972250761126,0.485163547472799,0.364517938321602,0.428056922127015,1.98510718796635e-09,0.111301187307927,1.69800060423409,3.99912302265871,0.565333161330329,0.60081918928015,0.79901412175363
67,16506.4781665578,"Successful completion",0.0199999995663447,0.950413998892316,0.591541119893748,0.829024607787156,0.855315952292912,5.51647396584503e-08,0.158443809810841,0.737209226943119,3.71535924355988,0.901238127583428,0.672465166833122,0.767579897577761
68,17062.4062166878,"Stagnation in Nelder-Mead",0.02,0.95,0.479422249314557,0.768447648396654,0.800193887757737,1e-06,0.199995226634863,5,0.738981320778832,1.14232007351617,0.634240865927918,0.881404607319624
69,11793.0206702866,"Successful completion",0.0117133280595351,0.991478154374125,0.400000509116634,0.210626885275886,0.0232403800820855,8.72240904302669e-09,0.115680786964315,4.3259212547568,0.500539761412023,0.509345148969733,0.565379335049998,0.568339032500567
70,12659.1794917457,"Successful completion",0.0100785070252971,0.989692342103077,0.599999826210304,0.00551333926446938,4.07106165325499e-05,1.2200629567393e-09,0.098638268660754,2.36286539301433,3.9999797145621,0.498123649854137,0.596766404262151,0.663594199203725
71,13429.1356840846,"Successful completion",0.00578722359397439,0.98864699999648,0.486395021131345,0.371867610831816,0.416643955149865,9.99776412693564e-07,0.109724487832355,0.759000528402496,0.569512783302065,0.506862892438013,0.57087408091542,0.800206807220571
72,17456.9171574495,"Successful completion",0.0168851809273714,0.98878973400664,0.470794761047899,0.390457866764423,0.421904899835331,9.93688176429624e-07,0.112564427471133,0.754376238709134,0.543264373735031,0.537445358724833,1.99824428024559,0.771061148036262
73,13607.1364567447,"Successful completion",0.02,0.988734187162479,0.482210808988545,0.302281103188379,0.368926926830482,1.4236431175014e-09,0.0966029982481618,5,3.99999979825468,0.522799750545143,0.572930334264249,0.803184788208702
74,22814.9821373953,"Successful completion",0.0199999999997345,0.950000006145156,0.498032764152703,0.923331090804766,1,9.99998931373552e-07,0.199999997965095,4.99999999999939,1.86638546653247,2,0.638213164105223,1.07673681146499
75,13607.0347124839,"Maximum number of evaluations exceeded",0.0199690895013448,0.988756700861033,0.482317150241643,0.302106285927658,0.368690893575107,1.43550661692907e-09,0.0962465440394071,4.95836637366348,3.99992203839774,0.523787752100529,0.572861019132773,0.803706786504817
76,12118.2738313745,"Successful completion",0.00961344831730529,0.989263454068702,0.599987722641676,0.138251198054913,0.0111915120436202,1.22618070187203e-09,0.11110728056719,1.86184639566528,3.61966446057332,0.498499095829537,0.593638086961145,0.596358857624059
77,20234.3585438418,"Successful completion",0.0199999109764832,0.992578333131735,0.532229980124654,5.10616839175826e-53,0.999999999999938,9.99999999991075e-07,0.0378806139848524,4.99999999997722,4,1.12233259843043,0.644383127711149,1.3219832723254
78,16074.5242024704,"Successful completion",0.00443625951382717,0.988127543856439,0.501119583516063,0.300731739315533,0.354829192082834,7.74138982142482e-07,0.12758590365092,4.99571456986396,0.514018871786659,0.536886890130988,0.563695098159069,1.99934914461471
79,17205.3398522218,"Successful completion",0.0148327266624093,0.983832998378842,0.488247708553681,0.568729955117429,0.596368671284663,9.77678567027529e-07,0.0731649125619755,0.739422792882134,3.94212017011125,1.97476361355388,0.571221020511379,0.658720548626663
80,15081.0998325211,"Successful completion",0.00102263291020483,0.980747972637377,0.478130936484584,0.65791183797215,0.672950305602685,9.99990147056926e-07,0.0844389127126147,0.739459209284694,3.35927413121461,0.867630391324263,0.59751863159444,0.681610906910638
81,10641.8810425991,"Successful completion",0.0199172522586902,0.991020029027482,0.493285464021281,0.193177826972925,0.0191439856471305,6.32229042322362e-09,0.119059917748183,4.67962132888924,0.500178762998944,0.511800790835479,0.505483942009665,0.501897576072317
82,13927.8508259818,"Successful completion",0.00507040752623219,0.984734149089374,0.454880965909357,0.541767385897992,0.573702356928418,9.99986859515185e-07,0.150601488245112,0.741751503932249,0.512125060048145,0.493932156734576,0.618403090537771,0.817699457006804
83,18390.2553817741,"Successful completion",0.019997412228488,0.992376391441761,0.478508653956535,0.685216455406022,0.72241216721759,9.859678230976e-07,0.190405674242897,0.739110284848774,0.513472916888297,1.93706355498714,0.509436757329429,0.85241420844135
84,14009.0366892824,"Successful completion",0.02,0.986676301971203,0.476134386778914,0.339556627463237,0.411110187410935,1.00000000455372e-09,0.2,1.28186821048486,3.99999999929373,0.547965457109333,0.574551084932319,0.830807606251795
85,16056.8948896843,"Successful completion",0.00453124073850622,0.987936286823758,0.488789136803164,0.315289946049636,0.365630581715433,9.88266652561029e-07,0.130374148568325,4.99964345221473,0.50884413976172,0.536597380797735,0.566456109241178,1.99995510499768
86,17246.5313550445,"Successful completion",0.02,0.98729288630241,0.489139830539638,0.420032563601725,0.457733326930326,1.85542418446095e-07,0.06217903495495,2.44745571973126,3.99999999998879,1.99999999999402,0.56826720994993,0.65334389525493
87,16080.1632459295,"Successful completion",0.0199999999982156,0.950000000000017,0.510326519579545,0.617395812317621,0.659052745933978,3.18564654578994e-08,0.146104252502363,4.99999967105053,0.901837594548803,0.893480248034607,0.584821259701248,0.792152946665145
88,10613.9461228074,"Successful completion",0.0199999998938508,0.990359727058671,0.493095010401891,0.216956012225361,0.0222174833001055,2.38811743177313e-09,0.114962094113743,1.4701116198428,1.35417186259074,0.510861863604174,0.504215733565294,0.500751581049545
89,18701.9237279919,"Successful completion",0.0191562319606659,0.992673595216438,0.458601969962178,5.30109273469824e-08,0.323081391763354,7.54742993569621e-07,0.0378891350425373,4.73452437459124,3.87513237803759,1.09741246261511,0.646894500717061,0.99109350456543
90,14129.6373765178,"Successful completion",0.0198313943040705,0.987173856640147,0.480057267085804,0.376578779306449,0.423043678602149,9.99943863732591e-07,0.138500327394319,4.99999575563075,0.500006282516152,0.591786840427544,0.575539497213192,0.787023124954506
91,14554.7899075127,"Successful completion",0.0199841085355826,0.983955887490103,0.481508790111207,0.431568290468231,0.496799322069951,3.98372989462856e-09,0.199999999999991,4.99798015094671,0.500000000000001,0.620093341543676,0.565939799191687,0.834880806967369
92,18416.8698281487,"Successful completion",0.0196291004463532,0.95041358103537,0.500636516966693,0.642997846201294,0.685237478611684,2.12544841871124e-07,0.185486213242042,3.36932486041159,0.59562121712246,0.876281361482764,0.56841745486373,1.99599947624912
93,15586.3419772707,"Successful completion",0.00557490471334735,0.992085594836966,0.46408385843698,0.155348331989319,0.0165130817800824,1.9634205931371e-09,0.0606668614352008,4.98709854197903,3.99373089736867,0.559123432208358,1.99999455899445,0.518289361611082
94,13825.3211375583,"Successful completion",0.0199997682055593,0.985814695622242,0.484004128128455,0.496745758775896,0.541862109590393,5.01436815652941e-07,0.143326947706025,0.742150878468406,0.503965105003894,0.553515969704493,0.568608659560482,0.790011577386584
95,19810.7997284057,"Successful completion",0.0199697381597291,0.960072517438356,0.599999835775684,0.761962080065277,0.792430552421314,2.21829788794517e-07,0.116302389249007,0.742353869817717,2.82485562996615,0.836103091935177,1.99988699946229,0.832050626588021
96,13744.3893796972,"Successful completion",0.00415299793823227,0.987168412730005,0.505431193705263,0.349280428382508,0.396140433779527,9.79037532586581e-07,0.135835406991175,4.63680246981832,0.505120849932268,0.541964489033761,0.556887744727067,0.802187036004735
97,15914.0708726997,"Successful completion",0.02,0.95,0.49331446438847,0.649623000175371,0.688858892615963,3.11439712004496e-09,0.122022970182474,5,3.98003380331778,0.89518727837349,0.568546486013486,0.763701363518412
98,13407.0839070367,"Successful completion",0.00628013428352454,0.987529010575063,0.485719761684569,0.426532385059396,0.469993292195519,3.61012775521848e-07,0.131257102684603,0.76324255763092,0.506759022192797,0.504724875061264,0.568280518437307,0.804461851551826
99,17857.527533359,"Successful completion",0.018512198671567,0.974509009733144,0.483807120275145,0.597178177282895,0.63448026020331,9.78780208291198e-07,0.199999999998392,1.56825594511693,0.504181392137859,1.99997782834163,0.569238349323457,0.775751395015105
100,22795.5016077089,"Successful completion",0.02,0.95,0.499282576038398,0.922377163263787,1,4.92599570162729e-09,0.2,4.99999686498727,3.9999999981783,2,0.633212183090686,1.07359310532758
101,16683.1852511772,"Successful completion",0.00413442710548819,0.950000000024266,0.599999905099359,0.613222003596421,0.661039084962979,4.2900963744552e-09,0.109679809768516,4.99999928649922,3.59677732396846,0.844567019075461,0.650481491496834,0.829553113513662
102,17375.0986750523,"Successful completion",0.019927971437365,0.976398934211964,0.484957780589379,0.677910254495595,0.702173171058598,9.44164705008642e-07,0.093886633866226,0.738500942729712,3.31818762502145,1.99999646333627,0.573538811422235,0.676776995392037
103,14100.1784696597,"Successful completion",0.0185705467428425,0.986687889269598,0.480455487286892,0.398806847851718,0.443729696367911,9.13174232791238e-07,0.142034222483965,4.99995488547659,0.500038629859619,0.578806774495832,0.576811567106609,0.791631633620533
104,17861.5626791084,"Successful completion",0.0199999655828107,0.976037275674089,0.484310636076759,0.581567980577561,0.619051527781924,8.63446304399049e-07,0.199464182681759,4.99999999999013,0.500000000000003,1.99999999728924,0.570117597006594,0.777548517525171
105,10950.961639327,"Successful completion",0.00796647014194404,0.992834972703823,0.492134083320848,0.130338671436994,0.0132386377138747,9.99378026958098e-07,0.0801886835488882,1.49778563136689,0.510531879433347,0.538079087932365,0.50866901099849,0.502867008973424
106,14275.7166977233,"Successful completion",0.0199978366726571,0.990879225370924,0.481479950179217,0.217342575510491,0.283216374156212,9.99999978311131e-07,0.0892449908762061,0.790250411751832,0.568059633558628,0.541955922824755,0.577667763384291,0.970753357969405
107,23331.6872468788,"Successful completion",0.019996581329131,0.950015246313241,0.400023143627393,0.937787590654076,0.999809757406516,2.97143226606869e-07,0.186780478195334,0.738841243162716,3.83035939455325,1.99018785868286,0.703686179759311,1.41122626932882
108,13949.4777964407,"Successful completion",0.0128723766674332,0.982678322872347,0.466330437705512,0.571188698940596,0.605193991284336,8.99123231382252e-07,0.157983484297735,0.741151938285689,0.510111351084143,0.541821460560996,0.556716734066577,0.827950946707183
109,13695.4412863954,"Successful completion",0.00613832244532165,0.98692666773776,0.482331231722715,0.374747411247054,0.417797878149649,1.71742356610797e-07,0.139701748932198,4.62753298013207,0.507000881495535,0.542622953806805,0.568369000149399,0.797795415147627
110,16986.774202141,"Successful completion",0.0161359929121761,0.993449727360961,0.581729156618983,0.0845857813224769,0.0120939859015565,9.99969514101312e-07,0.0369016599766904,4.63540793578102,3.99996412709067,1.06614815486413,0.655131460010452,0.668639587107888
111,16640.7405549018,"Successful completion",0.0033760279612359,0.950035256197429,0.400000072381553,0.697873973456791,0.713238553233788,8.88307104744897e-07,0.126646090464261,3.41816276009711,1.5218098362546,0.918830164793761,0.624675404787547,0.788032565334803
112,16795.1208430629,"Successful completion",0.0199988925338992,0.957044907290797,0.414747814197307,0.87856323753516,0.897706908453182,7.40720297353273e-08,0.197797640954671,0.73692658635675,2.14413488029951,0.722322047506688,0.594974185986635,0.841529584905752
113,14238.8706956854,"Stagnation in Nelder-Mead",0.0199732332474986,0.97821013779855,0.49133063031887,0.682656757837393,0.716949810239752,1.18095008061833e-07,0.168022276380987,0.738989591694003,0.797249925364519,0.645075122526524,0.554209286876654,0.759330836990475
114,13692.4063480536,"Maximum number of evaluations exceeded",0.0199998270018048,0.988543975524317,0.486258385954,0.292123960826852,0.361977171717722,1.0800082821671e-09,0.109197237005118,4.99969882283026,3.99970461581213,0.522811128479413,0.58516938059253,0.840065412036659
115,10538.6945656446,"Successful completion",0.0105546510681671,0.990987252631662,0.49271376259075,0.171652890895973,0.0163583564968787,8.31053346591648e-09,0.115425276268962,4.99329197418803,0.500271099815919,0.50087844851223,0.504596567780649,0.502440280487417
116,13410.0418485701,"Successful completion",0.00675805895754403,0.987955018400231,0.485716492094309,0.400309834233268,0.445359910416989,9.99999993290361e-07,0.123755659672452,0.744787757952813,0.500011328044758,0.502573472913348,0.568977911458452,0.807408217300273
117,13680.1103486651,"Successful completion",0.00477492305818731,0.987868074285248,0.48207286714027,0.3289803864085,0.372211175116516,9.81543588135708e-07,0.131944730313031,4.3264306098749,0.507393534571566,0.536740622544248,0.572766301632106,0.795474186767144
118,14533.8499051311,"Successful completion",0.0199999918176345,0.990776504051047,0.548272105471926,0.219809585699563,0.312415920847152,3.04908394158676e-07,0.101038984424091,0.806876132208517,0.50111342324337,0.569954321574303,0.602784072429555,0.868316131312117
