"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","r","tau","sigma_prev","sigma_g","sigma_q"
3102,764.870944041204,"Successful completion",0.0010031849589086,0.982306298906571,0.504969136562015,0.48524353132614,0.537068813988635,3.70581555823874e-09,0.142020472863624,1.19827101822954,1.96018180880082,1.99999989907408,0.220465331173912,1.1330618167778
3103,-440.205022380572,"Maximum number of evaluations exceeded",0.0199564517814876,0.988835195401857,0.491460835659987,0.290921054712208,0.394034269873077,5.8505231772403e-09,0.131668357693797,0.955682981934196,1.12014583947878,0.0873508632654555,0.268910898194024,1.64157115464099
3104,795.215534013124,"Stagnation in Nelder-Mead",0.0199999958426017,0.98370340825046,0.501718934543444,0.510042781661353,0.566389684691979,7.29831993532714e-07,0.143990586119741,0.740874914282587,0.501230668374814,1.99893644261619,0.252162629059051,0.00100184540675004
3105,332.62788359443,"Successful completion",0.0149175185551453,0.990485953531643,0.427250860011854,0.0916561606879313,0.201775137935731,3.5620177511902e-08,0.113884041994082,4.99999880501286,0.500444042719772,0.0949166837941388,1.99716856991629,1.97958036546573
3106,1100.90179203899,"Successful completion",0.0199999999999986,0.977477781286043,0.4,0.572693139506279,0.657667126968374,1e-06,0.199999999999983,4.97826194879553,0.500000559429811,0.430041457395728,2,0.1004021084145
3107,816.801274273625,"Stagnation in Nelder-Mead",0.00223768474036737,0.966525374979925,0.504032590866538,0.779634647712204,0.807502713704798,1.67371526878447e-07,0.194010979929586,0.736859489231155,0.838059914022571,1.99769910910959,0.24359986414609,0.717686351755443
3108,820.912287945729,"Stagnation in Nelder-Mead",0.0199999232442622,0.95,0.497274806882703,0.670914598982211,0.714709344174091,1e-06,0.196404408136259,0.738321745809891,0.506271197942212,2,0.252313860047619,0.00100000000000589
3109,-92.7642349685908,"Successful completion",0.019999999992024,0.990782363155251,0.402538188571047,0.0797125085945828,0.210093054455485,2.26901088637739e-08,0.113458712079049,4.85272391373046,0.510562417002555,0.109065354332823,0.436585599395899,1.99999949248962
3110,-173.449954809766,"Successful completion",0.0199997045688718,0.989235990671042,0.599574415592918,0.21195658292193,0.338777959031109,2.3371974788891e-07,0.105368505667836,0.902016904521828,0.505638251450495,0.0998202650619816,0.411134222857336,0.0806822930165781
3111,-195.919428679495,"Maximum number of evaluations exceeded",0.0199999049220024,0.989667058627088,0.504071494728459,0.189892002293197,0.311420560392448,2.28348263566212e-09,0.0746797030644618,4.99999239893306,3.68425717709998,0.125458911740557,0.23493245845015,2
3112,1299.41749619469,"Successful completion",0.0199999514676765,0.950000000087268,0.51270543789801,0.912029294108694,0.999999998381129,9.99882633903474e-07,0.199999979600782,4.99999999996153,1.41810532930787,1.99999999999992,0.369597374812141,0.0010000000001376
3113,-236.316629748794,"Successful completion",0.02,0.989926031503229,0.571491743175409,0.17596794385073,0.307498316595269,9.99999274266644e-07,0.101711634976436,0.982830137961046,0.500000012052606,0.10267597449448,0.353943245495198,0.0357682446263781
3114,-148.709774758105,"Successful completion",0.00946315332355264,0.989111301832116,0.595563340611221,0.246250059103912,0.342014741978324,4.05968887654205e-07,0.0857441912506818,0.839875515126813,0.719840416583812,0.121764340648562,0.381783173343303,1.99518687245307
3115,255.286651347126,"Successful completion",0.0143693676381756,0.990445436647347,0.531068709121714,0.00169872957463868,0.00258593781560944,1.79765416799593e-08,0.108897360217043,4.99999999999969,0.500747852149742,0.0798913957889055,1.99994775467981,1.99614095689438
3116,-400.53770216901,"Successful completion",0.0199971732690902,0.992083338311987,0.510949651150757,2.97028887319336e-08,0.00238252522260326,9.9005293950625e-07,0.0877532587801276,2.05684111225856,0.500053035476695,0.172831677697115,0.147230063935946,1.88826773136174
3117,805.670982018685,"Successful completion",0.0199999998205368,0.97506350079146,0.500821575354823,0.672586190297142,0.71711649288391,4.81756725547831e-07,0.199949798689989,0.738271151296996,0.500739800384557,1.99929289132926,0.25456014674167,1.99995543559147
3118,127.913436313205,"Successful completion",0.0199727325914031,0.990819553060505,0.4778031150326,0.000534700326812756,0.536039716388543,3.87329191087811e-08,0.106549660105065,4.97462185031058,0.500001306288813,0.113673922209587,0.675052613076242,1.88821868259188
3119,-1042.60445475374,"Successful completion",0.00735067126727315,0.990630393871646,0.49805122594119,0.114843711231553,0.0151727802227926,9.99999554434157e-07,0.104024962989704,4.76384811662355,0.500000000000084,0.163164289557263,0.040856394207612,0.00269463805084203
3120,1664.78620147584,"Stagnation in Nelder-Mead",0.0166531416447534,0.97777400656128,0.509905778326494,0.768244456708487,0.839631760931231,7.50238856960514e-07,0.0954083792117513,0.970919042708831,3.01794723159714,1.88508056351672,1.66758296180759,1.79427960539601
3121,997.460424771277,"Stagnation in Nelder-Mead",0.00406916857207773,0.984452237570674,0.400000015405067,0.506482797697832,0.528545950922713,9.99999577166396e-07,0.0978159562825056,0.74104043550735,1.06831144955346,1.99987159055332,0.383475590175907,0.00100789215253848
3122,-4.11363884914022,"Successful completion",0.00968990508050348,0.989370624577003,0.599724177333973,0.159015498922299,0.315689909368909,6.41373698020116e-09,0.0679683273514243,1.30980771921258,2.81013078608601,0.131656016412662,0.334396530135255,1.99999920492724
3123,1299.41716016282,"Successful completion",0.0199999998805037,0.950000000382377,0.512613362120844,0.912019668871188,1,9.99999999998672e-07,0.2,5,1.41762927667934,2,0.369507766115633,0.001
3124,-84.9304599780439,"Maximum number of evaluations exceeded",0.00506247528710426,0.984482899744359,0.487059485013423,0.584461556747208,0.628204933012951,3.97901018283594e-09,0.164460030617289,0.888307362723137,3.69879919466021,0.194467099673449,0.258004693000092,2
3125,456.762601063426,"Successful completion",0.00100000000580164,0.981580774284661,0.50116046472613,0.553635401172075,0.578478140477844,1.16369748858402e-07,0.0745334469231115,4.99914744660539,3.469217934934,0.546579691070211,0.265444764180594,0.056411761627077
3126,2.65200068776647,"Successful completion",0.0195738276976005,0.992185050824562,0.40000010154332,0.999845239094244,0.00819917944972403,9.9999999999998e-07,0.0938492768612606,2.46574711828775,0.500001358765085,0.174540102393357,0.337733293395036,1.93708652785682
3127,-779.16713813389,"Successful completion",0.0199979082601388,0.99093515469792,0.497947489006282,0.167991159559519,0.0168412631791536,9.99591656506354e-07,0.101046124767273,4.26360239733758,0.500000001169936,0.213154388996191,0.0559814225695256,1.99963314317674
3128,613.174644190687,"Successful completion",0.0199996639572737,0.992644292331134,0.494315165874905,0.999999909374285,0.00452413839935345,9.99999491424661e-07,0.037529981552418,4.99990983783655,3.99999999863314,0.795411854457651,0.263945473804461,0.001
3129,-190.861650146468,"Successful completion",0.0127639596231689,0.989958532400654,0.485859604405237,0.109478557138949,0.210294600773655,9.99983952773164e-07,0.109413472612286,4.99687750408043,0.514090779961429,0.127782172214954,0.325678647326763,0.00123686414683561
3130,607.321909355435,"Successful completion",0.019999981689156,0.992600022932361,0.494186107677648,0.982673655848226,0.00449305232695469,1.83965255215925e-07,0.0379769053205435,4.99999792709949,3.99978129282258,0.776833730373324,0.267103048656312,1.98451857105037
3131,-234.318791086845,"Successful completion",0.0118564567122447,0.989502410256242,0.490266008154034,0.152334791102693,0.238393637093365,9.8185608088953e-07,0.114573360908149,4.85630085951391,0.504568760398473,0.121988676128459,0.296948378976987,1.82098142203669
3132,1066.14780280031,"Successful completion",0.00405475395144975,0.950000325412848,0.524296864451322,0.822472186298941,0.843230808782162,1.45253107756961e-08,0.1999243832455,0.776995642821924,3.57261156669887,0.444707611641748,1.99999999856733,0.00100078051524514
3133,853.605815948525,"Successful completion",0.0199979972372719,0.992650070139909,0.494351081936103,0.968328974710317,0.00443845750042839,9.9972242058322e-07,0.0376662207515542,4.9997858166119,3.99797668026555,1.99967641038997,0.264029021294952,1.20598722203571
3134,410.43427175148,"Successful completion",0.0159858267766992,0.968181661401961,0.516015177110141,0.652078168688148,0.698735042419506,9.99992158004964e-07,0.176819281058002,0.739492934683678,0.557730755801098,0.577039850267918,0.228321776044918,1.99999125217037
3135,-233.208493750615,"Successful completion",0.0184918250210551,0.989642866136945,0.492763360541564,0.139692101241668,0.263771310086723,9.40604820806832e-09,0.0895234913854644,4.96739585968729,0.923255767569489,0.122121161505153,0.300074862994094,0.387342731048183
3136,-339.321592005519,"Successful completion",0.0129875538047208,0.988864636972036,0.599359032067975,0.128519257698172,0.342783208146458,2.66741612887193e-09,0.118983814018539,1.04436800894193,2.62493910120659,0.066764843522001,0.437604980832136,1.99996669690575
3137,833.638878084743,"Successful completion",0.00497942947365257,0.989384303415464,0.496565382047885,0.250516950384586,0.29717702642346,9.99927143309333e-07,0.0523489905606077,4.99999999999907,3.99998522225302,1.99999999925954,0.257689658995221,0.001
3138,-32.9991375899835,"Successful completion",0.0153464676608119,0.988933071865992,0.599780180102031,0.0908745849458395,0.27998971920546,2.98392312026398e-08,0.103050989409173,4.99998310040892,0.596502663042022,0.119451174552357,0.449972063229929,0.0662806658657065
3139,485.395946892485,"Successful completion",0.0185268595090974,0.950405023100921,0.488053202417716,0.823792831392396,0.84545815685031,3.5639175562041e-08,0.156978791573056,0.760631710272291,3.96536063569187,0.556051921871614,0.266437362471589,0.0268332781900085
3140,-172.82840053678,"Maximum number of evaluations exceeded",0.0199999999984029,0.987913498497282,0.59894366313137,0.227656615124049,0.39566158329473,3.14456763437308e-09,0.155074646496648,0.96278949785643,1.46679162027051,0.0941737371517705,0.492067492634421,0.00100001741143125
3141,1040.11000487182,"Successful completion",0.019999999285664,0.950000097893935,0.400000709834203,0.66666459758523,0.682271638264772,9.99999999999685e-07,0.091352337810438,4.99993805427378,3.99999265565687,1.99921678426852,0.379051559635028,1.9995159080936
3142,451.916591040902,"Successful completion",0.00100453363159142,0.984192948528521,0.493787111569653,0.57186131806831,0.594018317347146,9.99991990785352e-07,0.0702958699895339,0.739019263167014,3.99997483949532,0.567020697782159,0.264224208869409,0.00338267014962666
3143,809.833619508835,"Successful completion",0.0199999699186907,0.992293686075747,0.525744137119666,1.13832907340677e-05,0.999801683963097,9.60029384700421e-07,0.0389236203142878,4.99980220141442,3.99992640701339,0.79697325932192,0.396653593612242,1.9924608130945
