"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","tau","sigma_prev","sigma_g","sigma_q"
24,1514.59537466308,"Successful completion",0.0199355408474706,0.995966844523066,0.400000777213399,0.999981234873863,0.108657956058528,9.48437571963979e-07,0.0626813104355703,0.769785337848684,1.52718326257141,0.54305315588227,0.990133133672674
25,1728.51967212798,"Successful completion",0.00239655093529596,0.996260498824457,0.446470074483511,0.00169356959105212,0.0258516382881664,9.21877920740365e-07,0.0271423791913581,3.9897129642587,1.99666901496,0.620326573448211,1.4082618461935
26,1790.38929715722,"Successful completion",0.0199908774217386,0.996060212940661,0.400670097155663,0.485159290535647,0.0886496752258629,9.87711916547085e-07,0.0511063072032237,1.02851734598296,1.53786758205536,1.99883656716674,0.786361224769417
27,1611.47555856399,"Successful completion",0.00100000000250498,0.994584362087652,0.404102771994327,0.621998707244855,0.599596733942284,9.99999972580763e-07,0.0681789635863141,3.99999945203337,1.6427452582981,0.588142009813026,1.10897173702315
28,1438.55317427795,"Successful completion",0.00467394075063403,0.996448516259712,0.409172292624363,0.333802964561695,0.0314800117705109,9.99838424776017e-07,0.037316978342248,1.5397950034803,1.54700730035943,0.524382494550574,0.820835450363762
29,1469.38297889433,"Successful completion",0.0075064361212811,0.99526711608185,0.424522645673106,0.408657911201915,0.0534767686247397,1.25302242643771e-08,0.0488493632141049,2.38805178892281,1.61100617202214,0.540744563426969,0.799552475144846
30,1885.48440043141,"Successful completion",0.019888534311596,0.995819722648109,0.5999953656084,0.407893690329775,0.065001436463782,6.20956172752316e-09,0.0543621129461836,3.9999999888183,1.99841455342232,1.99999747772406,0.912409816609672
31,1466.23030694929,"Successful completion",0.00401663487961608,0.99625704102677,0.400034584015941,0.322472974818263,0.0281486230733727,9.99999979741871e-07,0.0356416265039054,1.67451606354387,1.99998953126591,0.523106621195076,0.827543669886473
32,1538.80816468545,"Maximum number of evaluations exceeded",0.00100137777523293,0.995734090204257,0.451958136523204,0.291386161484608,0.0837591137893505,1.30268693520795e-09,0.180137529185111,3.99999999969692,1.53322824336195,0.562167015596971,1.01988593212068
33,1441.5071072658,"Successful completion",0.00429364971441241,0.996311263698026,0.401578810475521,0.325145217530562,0.0301252393638808,2.32749519833214e-07,0.0354961449853162,1.74702417295055,1.50448564186071,0.524041029426117,0.836390372173698
34,1453.4783572024,"Successful completion",0.00100042105406537,0.996376466996182,0.400000000049299,0.222149417479212,0.0115105019327458,9.99911034498998e-07,0.0284417905879695,2.46984528137609,1.54408806075756,0.521402602332312,0.846593376389623
35,2133.42025683664,"Successful completion",0.0199999822707925,0.950001439941461,0.400467456862413,0.999999999644636,0.895067449730694,1.25593467437183e-08,0.188384028078985,3.99958934047251,1.97435663885125,1.28272101126204,1.5968155544515
36,1489.0240063933,"Successful completion",0.0199859685156568,0.995991705019847,0.415347983333183,0.515189516348117,0.120486613420063,2.44426950933758e-08,0.0550271071775592,1.44650252681083,1.99753197355647,0.558788973480365,0.817892478148188
37,1607.48374270996,"Successful completion",0.0188036979455044,0.994337546470914,0.404595917927105,0.682982460206698,0.650898264587982,9.98077245414512e-07,0.072963449236775,3.99835562934705,1.67901987577236,0.589385091005793,1.05792356214536
38,1445.07050619046,"Successful completion",0.00913081710484427,0.99630263168771,0.414026719433598,0.400580557132902,0.0574470747194888,1.74882588750628e-07,0.0446027738929315,1.26512691557142,1.520076379281,0.530997592409251,0.825619308763185
39,1437.55350967439,"Maximum number of evaluations exceeded",0.00416870281750112,0.996251629284303,0.416618109428406,0.320519967716219,0.02814186537331,9.99989113848125e-07,0.0358658679180241,1.63218296810431,1.51189925814473,0.522772352612941,0.823818408351775
40,1474.35558982841,"Successful completion",0.00134492505852732,0.99671654761405,0.4,0.230462595330308,0.0134736869532583,4.92455763154075e-07,0.0279993442315227,2.59766276885805,1.99372770577856,0.529397593664051,0.839540970128883
41,1589.93875214413,"Successful completion",0.00632117367974156,0.995616372678002,0.41836603230019,0.299193027186453,0.0596741104196014,2.5530086186311e-07,0.0472660334414922,1.10196591327801,1.50029711419929,0.527703258651663,1.99999999997933
42,1546.46800319483,"Successful completion",0.0198994391130606,0.995802542102769,0.400037746090363,0.998112699728613,0.109077050740457,9.85275518002416e-07,0.0871780102634054,0.500000150965402,1.99999906749974,0.539750935179498,0.999909243740651
43,1516.34977272107,"Maximum number of evaluations exceeded",0.017484815662314,0.996297037091422,0.400002375721766,0.983378483790534,0.0955160882195557,4.51310394826871e-07,0.0546500869090805,0.931059965896576,1.51898039189664,0.544306019539416,0.984534620865484
44,1437.59444487398,"Successful completion",0.00405010033977332,0.996262678130211,0.418298081800592,0.317351045077635,0.0273288726264237,9.99997443832932e-07,0.0355293247757432,1.65547129271521,1.51750866519453,0.523485196933674,0.824013578695987
45,1466.40050774246,"Successful completion",0.00398804303622164,0.996303714103119,0.400000000000984,0.322702291491731,0.0279319516663925,8.20137308130075e-07,0.0357097917696639,1.67219369609627,1.99999916900302,0.522816358304739,0.826511802374091
46,1461.45191555971,"Successful completion",0.0199989966535574,0.995990838496902,0.400810377023149,0.515952932307147,0.118950780989479,2.62642634742436e-07,0.0571576267660698,0.95603706374264,1.5408298979166,0.547410236530993,0.816056338218318
47,1621.57343845767,"Successful completion",0.0171751200160685,0.995859434902565,0.41868450748945,0.461255560332992,0.396304561872804,9.96878592434501e-07,0.046016897006266,3.98976228119954,1.99919339708603,0.590508774223967,1.02513394606594
48,1642.18235530685,"Successful completion",0.01999850295593,0.950046464366186,0.400000000000011,0.55588670643681,0.119524419166993,9.99995194678729e-07,0.0903410658914371,0.505854700849838,1.99999998537475,0.546705616778342,0.837716142811577
49,1481.18130656872,"Successful completion",0.0198653813364301,0.995940656830853,0.418412181731933,0.504233085022064,0.113938656336355,7.38423976233131e-07,0.0568429901239368,0.943661995818415,1.99802864982993,0.547387623067352,0.80552076194007
50,1505.46355733624,"Successful completion",0.0199999800576744,0.995432649727283,0.454037081855073,0.643194722953864,0.114403071857326,1.41287107721941e-09,0.199783377568157,2.02057182698471,1.49593928410393,0.580975201935083,0.85595604491029
51,1642.17884665141,"Successful completion",0.02,0.995524637440826,0.4,0.999998861924949,0.125483942747568,1.04603258155078e-09,0.199997524957619,3.99999999998697,1.54208419012055,0.561598674841487,2
52,1481.05164188262,"Successful completion",0.02,0.995811707251841,0.4,0.540581674876258,0.121023127002321,1e-06,0.0882207544173377,0.500000000000005,1.55962770935844,0.545878793186492,0.860487345858019
53,1439.15032650887,"Successful completion",0.00577903933587079,0.996121465947999,0.410732579782812,0.359713001393514,0.0367193243608454,8.20907960743331e-07,0.0383334895644004,1.48862562493981,1.50558723356377,0.518745412165923,0.82928607914255
54,1636.50466687453,"Successful completion",0.0199999999997826,0.995812135398177,0.4,0.588068174624032,0.125184316090808,1e-06,0.0882623830298694,0.500004910962322,2,0.543209575204557,2
55,1465.61591309717,"Successful completion",0.00599454142742945,0.996167410152125,0.417460660988754,0.35816344350529,0.0385621973854566,9.9959103595285e-07,0.0411613340711782,1.33568514321208,1.99999510143119,0.524283422392474,0.820000608496299
56,1467.72419621817,"Successful completion",0.00309594084795592,0.996248117691253,0.400088564817693,0.298999507873552,0.0228503182376824,4.53212094604717e-07,0.0330039064406267,1.92423962378006,1.99993606726085,0.522589318203766,0.842164692047311
57,1479.98663506616,"Successful completion",0.0186855902713006,0.995935008507916,0.419114953324254,0.492399045661301,0.107262090103971,9.99972620235446e-07,0.0547344091786448,0.98140496484243,1.99998138471309,0.54613139898195,0.803755712790519
58,1612.88954829188,"Successful completion",0.0172963161828768,0.995877616990392,0.418562358146861,0.691426392421005,0.0981653501375459,2.05717122648441e-07,0.084377461482271,0.500000012716784,1.51556057147152,0.54691555036845,1.9999997327758
59,1477.50107409595,"Successful completion",0.0199999999999998,0.995704042343821,0.400000000000001,0.574135670071311,0.125611713587836,9.63428453817966e-09,0.0670404211128166,1.6772213330116,1.54919141127726,0.553484646275026,0.854582702927848
60,1482.24488228178,"Successful completion",0.00614912986477614,0.996056261042135,0.400000000053555,0.39588343714426,0.055696593635842,7.00999137657737e-09,0.0528352174274536,3.99795964375292,1.52113937139373,0.557542524004374,0.849328618211999
61,1456.437390521,"Successful completion",0.0184564864551712,0.995972634213931,0.417697650683841,0.490012558626516,0.106785911173902,9.98662414553533e-07,0.0555472475332788,0.94638707836026,1.54321583063374,0.544885215098499,0.801932450799339
62,1476.8717556172,"Successful completion",0.0199914259343411,0.996390617486687,0.439257809222947,0.507901828355465,0.108264406685466,6.67169746667569e-07,0.0444216813164447,1.29922677991898,1.58652578609922,0.529566830966468,0.830456847041154
63,1439.6804013397,"Successful completion",0.00422164602631128,0.996256402393244,0.400642959402413,0.326396182827402,0.0292346244068006,9.46226129616176e-07,0.0359966722526065,1.63533581746729,1.51173098048456,0.522152304718789,0.830354707998082
64,1437.58290861544,"Successful completion",0.00417121435655558,0.99625514718165,0.416564054114137,0.320374078852538,0.0281772281290565,9.56143034191821e-07,0.0358600564559985,1.63354839495063,1.5113924939461,0.522901256459914,0.823830188463326
65,1464.17984592485,"Successful completion",0.0199999999965428,0.996208852797364,0.435600867264092,0.490454090416838,0.112184779716049,6.99378188642561e-08,0.0559461990907687,1.05849139305717,1.51359196422749,0.563998677504834,0.818852052418966
66,1499.59077852806,"Successful completion",0.02,0.995758051764224,0.400000000019729,0.537862738737634,0.122130529390308,9.99911090212515e-07,0.0888604156116877,0.512964313962995,1.99999999928986,0.540117108475561,0.845392879398182
67,1635.28082217519,"Successful completion",0.0192405150117592,0.995902042503088,0.599815953904507,0.401672045889471,0.0678515455226369,9.67947929779127e-07,0.0518846306806765,0.916150914988627,1.53095146650347,0.768738627370718,0.926454948238108
68,1496.77026000237,"Successful completion",0.0199940183877098,0.995837325102091,0.427092594858372,0.53129168858877,0.115183977501548,2.72405369225661e-07,0.0905468851671825,0.500262709340961,1.9541278009541,0.54448530698966,0.848391784966132
69,1509.83363134945,"Successful completion",0.0199999999930617,0.995824719130483,0.417889751717811,0.848540772478538,0.104796835288919,1e-06,0.0848821359445905,0.50001431465898,1.53118795521513,0.5385961150543,0.981939666875661
70,1437.55357827412,"Maximum number of evaluations exceeded",0.00416866396843358,0.996253743324176,0.416647883501291,0.320377191197549,0.0281603407194054,9.99619104862644e-07,0.0358728671602244,1.63156481625218,1.51177615555906,0.522815554702088,0.823713083976713
71,1482.68226996558,"Successful completion",0.0199943937402148,0.995720898487765,0.412657451927037,0.492733121610297,0.120187684421648,1.26175303000558e-07,0.0563600340496809,1.03147736196157,1.98764975938349,0.547343308823699,0.805654893076683
72,1461.5805220057,"Successful completion",0.0198277449774076,0.995699358095954,0.427905397095162,0.501071769579713,0.113585016956474,8.18624503848566e-08,0.056931640709872,1.01823769519164,1.55263430413899,0.55366936946321,0.805381791520708
73,1439.074253823,"Successful completion",0.00357475708272447,0.996166025500293,0.422636889288147,0.294959529519365,0.0258399255799548,9.98751068497504e-07,0.035051826873666,1.68809619527207,1.56922445800078,0.524354298596337,0.825314533856356
74,1611.2283757172,"Successful completion",0.0010993588345522,0.994562332453268,0.400001374488603,0.628013896520261,0.605473807501586,9.18020511720868e-07,0.0689363050947477,3.99960255822836,1.64173474851696,0.587587430000977,1.10995459441983
75,1552.95343914408,"Successful completion",0.0199999934876826,0.995744310719662,0.400000000002676,0.417711361976986,0.270550428885787,9.9996789587789e-07,0.0824849741447908,0.730913347845371,1.51444926063454,0.566799596675506,1.04165890305797
76,1684.67166526988,"Successful completion",0.00952936409254763,0.99651940141595,0.599994404184673,0.287679590448906,0.0512568605932531,9.99909350341807e-07,0.0758048823701101,0.504563620234361,1.99985582850553,0.76422538403928,1.02575916518761
77,1461.0785769412,"Maximum number of evaluations exceeded",0.0199997644418959,0.995960156804005,0.4,0.515526307305087,0.118544114800549,9.99877956696916e-07,0.0571644876161045,0.931294836476817,1.54208844667056,0.547138504910842,0.815577715343298
78,1437.61263490281,"Successful completion",0.00418658541077351,0.996255559956788,0.416501226470124,0.320622276599209,0.0282839564454,9.16236596413279e-07,0.0358926180702263,1.63258087604365,1.51221240356673,0.522659553361249,0.823151111552117
79,1489.95054270181,"Successful completion",0.0199265450029548,0.996095012094389,0.440521764830403,0.475101420950663,0.113061456985057,6.38227668118975e-08,0.0497718926950097,1.31671760911221,1.99992941239453,0.561759044623646,0.805236867571798
80,1714.98297441818,"Successful completion",0.00260824468759743,0.996353807180031,0.448110823095792,4.05685448858486e-05,0.018836162164565,9.8667097781261e-07,0.0256566673226163,3.99994768898315,1.63879370106399,0.630930093062699,1.41578432374585
81,1636.11505653145,"Successful completion",0.0199999999999997,0.995360381420133,0.400000000000001,0.700500206609455,0.124551192675113,4.30060144084975e-09,0.2,0.500424273253335,1.51406659643742,0.57118898594648,1.99999948151361
82,1460.4252966561,"Successful completion",0.0199936377427306,0.995924806465074,0.402441591711298,0.514652804836109,0.117929164427977,9.99999999999935e-07,0.0573675415402962,0.924327614961763,1.545589212008,0.546674461036496,0.815675416609923
83,1512.17759429814,"Successful completion",0.0199999794455902,0.995971760470754,0.411428920516205,0.980242504996286,0.106277124289002,9.96581886599769e-07,0.0613410110195726,0.786716190991303,1.52597667477526,0.543363809645825,0.986578172557744
84,1625.79700886186,"Successful completion",0.0199562700585323,0.9953898837038,0.413822931044401,0.562251768213552,0.121354210819939,9.07039004566118e-07,0.0604971023083254,0.845592795231089,1.95657672797931,0.540151336418173,1.99300508311061
85,1505.61973386724,"Successful completion",0.0199791167756982,0.995580710251865,0.4,0.484418858105636,0.132866235859648,9.99999999999999e-07,0.0918462579170832,0.50001820467499,1.99999959682736,0.547739934383515,0.85285274076253
86,1656.255564368,"Successful completion",0.0199865505569481,0.995285362133497,0.599998473113765,0.48222883323052,0.0837808667332883,4.47307688444155e-09,0.104228115510566,1.28291408890639,1.5226216423184,0.773853128609563,0.990574327177031
87,1509.94529220121,"Successful completion",0.02,0.99591537574156,0.4,0.526709717747456,0.13577676245217,5.73676202219192e-09,0.060815128574064,3.99999999999985,2,0.568072134153325,0.82809994492557
88,1475.56755600149,"Successful completion",0.02,0.996118431994203,0.400000075438533,0.557221512552885,0.119336176038847,9.40077772630403e-07,0.0793119739922658,0.584562417488408,1.55016760751477,0.528983591020954,0.795454480253681
89,1441.88436779071,"Successful completion",0.00671133515026709,0.996023444058403,0.400774683517253,0.376880497673517,0.0430662549874549,9.98621330663085e-07,0.0408895345523431,1.3567473282762,1.5073839669152,0.523530624819675,0.820913495786597
90,1639.02546759843,"Successful completion",0.02,0.995912017318814,0.405181715845969,0.999927138997348,0.114853460216245,7.00858409051476e-07,0.0648693483896412,0.749838607053832,1.99999999779093,0.539046889491286,1.99999998605336
91,1437.55354498801,"Successful completion",0.00416307320249672,0.996255521882441,0.416573590085431,0.320152979361577,0.028139806747998,9.99829873384076e-07,0.0358482116194694,1.63347005564886,1.51179053680504,0.52275315725777,0.823637034585235
92,1507.15187780978,"Successful completion",0.0199999819910956,0.995581541757247,0.400000877607921,0.610339012094405,0.132993313532383,1.00003224244445e-09,0.199941640222817,3.99999999997158,1.55101558401045,0.5775073305213,0.875159441398314
93,1474.9855707915,"Maximum number of evaluations exceeded",0.00555895329366835,0.995430151717901,0.400038060206924,0.487353869933548,0.0497711617605837,3.50840498096783e-09,0.113208603020338,1.68219147822065,1.53845423633014,0.514205931420308,0.940359933979307
94,1629.67595572714,"Successful completion",0.0186425045961788,0.95,0.40259594136918,0.510387986468414,0.112437708874563,9.99999999988565e-07,0.0607877141006746,0.865326190271691,1.99999999274904,0.54139467148204,0.810184319344372
95,1524.40416815199,"Successful completion",0.0199991790057586,0.995853744379747,0.400170558118947,0.999999184165654,0.10962631887522,9.99840546194919e-07,0.0853876993533596,0.500000005846871,1.54038276221224,0.544475128239675,1.00745241303023
96,1510.48889195114,"Successful completion",0.00766191432581437,0.995620649859497,0.430389162883227,0.423977857235324,0.0581065381328927,1.64832809669358e-08,0.110328252985178,0.500000001203869,1.5261996227301,0.542061103150561,0.978624085306425
97,1460.58597917998,"Successful completion",0.0196048042971152,0.995982068360824,0.400000000016376,0.507709736356699,0.116583879897052,9.99552206202549e-07,0.0568471416016187,0.93639962072229,1.54416545473902,0.54597549587354,0.815200044606978
98,1453.59188946982,"Maximum number of evaluations exceeded",0.00100006209547553,0.99642371459121,0.400000013233197,0.22141059330947,0.0115891277283009,9.44706013900148e-07,0.0284458934325928,2.47259081865376,1.54744330820619,0.518630885262317,0.840985991159574
99,1462.7324192635,"Maximum number of evaluations exceeded",0.0199809632153442,0.995797742818752,0.400026790243113,0.515943680340283,0.117843700889716,1.2903209890848e-07,0.0551766668883532,1.03766961935768,1.53452272098147,0.551637497619131,0.807848136776189
100,1502.8857176946,"Successful completion",0.019998980458176,0.99480764634679,0.404533299576464,0.623841552825727,0.128387449462791,1.77948133076797e-09,0.194975831843291,1.49733139770127,1.61453800503718,0.569395441551074,0.90042727618403
101,1550.06572714987,"Successful completion",0.0199999995538525,0.995184058196939,0.427173580474001,0.600850637285443,0.126098139761957,4.75337287553195e-09,0.199999984041427,0.500031034561695,1.99999999770199,0.560835197514679,0.941396810954326
102,1459.75550554769,"Successful completion",0.0190336170514629,0.995959534788029,0.400223178616972,0.509715854470748,0.112925423677234,9.99999999432767e-07,0.0563876146417557,0.939567142714095,1.52906278247697,0.545846698928978,0.817084612757972
103,1676.72145118001,"Successful completion",0.00100011390052657,0.993164163246483,0.40000000000002,0.646806106078579,0.616164900760265,9.94307185443858e-07,0.19999999996486,0.500013739806545,1.68167195585296,0.599929154034689,1.29226796054584
104,1743.97052294573,"Successful completion",0.00404162685541765,0.994959658762535,0.599982051710662,0.284653225842015,0.246041266094673,9.72976615403989e-07,0.0817229424068884,0.668287865466155,1.50283226000975,0.810099012745726,1.29177077018926
105,1481.04815267087,"Successful completion",0.0199901563043475,0.995808841601526,0.400000000000266,0.540356428861696,0.121038813564883,9.99999172574614e-07,0.0882165230503384,0.500051842114339,1.55868238827055,0.54579616955877,0.860375784279105
106,1437.75550422676,"Successful completion",0.00423246277301518,0.99628967126538,0.412019436547263,0.325168362266865,0.0286172779719585,9.99999996040969e-07,0.0361917002117783,1.60991437055212,1.51542379550314,0.522805235261777,0.825445295749803
107,1670.52023848084,"Successful completion",0.0199879765374803,0.9959276329053,0.599999999957402,0.390684679061069,0.0795645678191564,1.87960811181903e-08,0.0460380737742953,1.99702763579879,1.96107847708389,0.788454293780719,0.924257819490402
108,1482.35414763637,"Successful completion",0.02,0.995826148452628,0.4,0.532000555392182,0.122890291941989,4.09789274460083e-07,0.0892155124072981,0.500000000000168,1.57059561817561,0.546089747998081,0.86026179227758
109,1627.24232782305,"Successful completion",0.0126612437982787,0.995922538007584,0.598044204170494,0.356596904749933,0.0469313542874268,8.16060472967643e-07,0.0444417435453714,1.11437046556375,1.50258558799528,0.763776154749239,0.931898025880287
110,1650.6634634515,"Successful completion",0.0199381341057608,0.995474292054656,0.407024248267094,0.630488277928853,0.147659144310206,1.07426869225464e-09,0.199202760968663,3.9973041754025,1.99999535064425,0.56449606845626,1.99999074664928
111,1464.07805973614,"Successful completion",0.00407395308118534,0.996250869439227,0.416297333434541,0.318650898971593,0.027705499111595,9.66379475124374e-07,0.0357025803535854,1.6588759433262,1.99993006091463,0.524306156212841,0.820680890361993
112,1480.90980918463,"Successful completion",0.0199999999164857,0.99582168291116,0.400450628859625,0.541218963537234,0.120908011703916,9.99899972982551e-07,0.0882193839765915,0.500006127520332,1.56054092651031,0.545355874453709,0.860066046846645
113,1461.07887570116,"Successful completion",0.0199999961239942,0.995962366875506,0.4,0.515515852432856,0.118568206158205,9.9999820426101e-07,0.0571531544611891,0.931694836396371,1.54228139880114,0.547058473479381,0.815529931314128
114,1476.29607352427,"Successful completion",0.0199805903781016,0.995842887749721,0.423921465579798,0.490226645769969,0.121492003718315,9.43923963753645e-07,0.0839125756487503,0.531714681363122,1.55132649730144,0.546438320147118,0.855218553112392
115,1457.16048878404,"Successful completion",0.0182700047455583,0.995949880339855,0.414968106819513,0.494951672775275,0.106560915762485,9.99990101558759e-07,0.0584670307298986,0.870706294640577,1.50999569002122,0.545728156988105,0.835378089580244
116,1478.68093057524,"Successful completion",0.00580150371166583,0.996698711827427,0.425378893025983,0.314654803711333,0.0419441280923718,2.88299983815947e-08,0.0314337867205527,3.7908017027593,1.5857138884289,0.557667000638369,0.856895478043355
117,1624.66063054499,"Successful completion",0.00102090707100417,0.994832594644322,0.405112765467382,0.577731958024028,0.551232506839432,9.99992837479287e-07,0.0630778698429493,3.99864770922085,1.99968540305742,0.589288320558573,1.09541952922091
118,1481.30178707126,"Maximum number of evaluations exceeded",0.005935022845147,0.996411229465055,0.4,0.360988480606359,0.0487103375668864,1.45154042550369e-08,0.0383118364150048,4,1.51409098516523,0.542609530739881,0.848516606555185
119,1458.41649154055,"Successful completion",0.0199777586291414,0.995951791575788,0.418638938637294,0.506365404315266,0.114017356360199,8.85620652721649e-07,0.0568535627762184,0.926696896225249,1.54172793583914,0.547561691572948,0.808264340544935
120,1517.43938863937,"Successful completion",0.0199999999375957,0.995432570234995,0.400038048575241,0.607210990264308,0.141253488168825,1.09476485371568e-09,0.199999902434708,3.9999998630557,1.99997920230816,0.569538789304298,0.855005563185091
121,1468.40607041174,"Maximum number of evaluations exceeded",0.0199971522421525,0.994240433971121,0.438479737535136,0.489099581155995,0.11233133635391,4.84039983085566e-07,0.0596011788011209,0.855911752946835,1.53868284877705,0.580483055651406,0.7829883606197
122,1500.68664034019,"Successful completion",0.0199721077451787,0.995766615065424,0.400000000002558,0.54374251373258,0.12091084364452,9.99999999999991e-07,0.0904894380915895,0.50000000217392,1.99993139911225,0.54081394242047,0.846716095203193
123,1453.40339453551,"Successful completion",0.00100511562800415,0.996364826401255,0.400000367241046,0.222285374151214,0.0115078192762124,9.97967083198439e-07,0.0283968813745147,2.47809576295212,1.54532603621839,0.52174777316673,0.845223913788436
124,1485.69086809805,"Successful completion",0.00100230497206618,0.996454294062616,0.40000000776933,0.195162757319655,0.0101558123653318,3.70054785772652e-07,0.0233893043995979,3.88523549341827,1.99805552287925,0.53588761383546,0.82817712330091
125,1606.04837222173,"Successful completion",0.0199014989278593,0.995946827626265,0.400000002317165,0.571265317881375,0.124062880209459,6.90673422593801e-07,0.0635154641701587,0.781635315415485,1.52729736679317,0.543267200892876,1.99999833010172
126,1461.07595254655,"Successful completion",0.0199977393542553,0.995965369477683,0.400000000360978,0.515483528112937,0.118537583910157,9.99999999998235e-07,0.0571564748896104,0.93159436720487,1.5423521083309,0.547123807206013,0.815541140070312
