"chemostat","time","prev0","wildtype","cI857","coinf","suscept","cI857col","prevalence","g","logit_g","logit_prev"
"chem5",35,100,27153,22104,726,17,"CFP",0.999654990461501,0.448748401242463,-0.205728949892028,7.97159342442385
"chem5",36,100,27514,21668,800,18,"CFP",0.999634146341463,0.440567687365296,-0.238858448243152,7.91291122398492
"chem5",37,100,30487,16887,2476,150,"CFP",0.99684370002525,0.356461350107654,-0.590756268093554,5.75519353988626
"chem5",38,100,30680,17067,2146,107,"CFP",0.997764032264805,0.357446541143946,-0.586464202062435,6.10084268224814
"chem5",39,100,31807,14560,3056,577,"CFP",0.98770875937287,0.31401643410184,-0.781408348579629,4.3865010117821
"chem5",40,100,29782,17514,2557,147,"CFP",0.996901545011909,0.370306156968877,-0.530903623067981,5.77374841752912
"chem5",41,100,30789,16150,2826,235,"CFP",0.995018442362318,0.344063571869874,-0.645237433663021,5.29701865124184
"chem5",42,100,31388,14980,3210,422,"CFP",0.990980978841633,0.323067632850242,-0.739709676176153,4.6993595310844
"chem5",43,100,31532,14638,3322,508,"CFP",0.989116928745876,0.317045700671432,-0.767382016018626,4.50960406792255
"chem5",44,100,30594,15834,3343,229,"CFP",0.995091840452665,0.341044197467046,-0.658644384551832,5.31193600093427
"chem5",45,100,29318,18214,2382,86,"CFP",0.998193960267126,0.383194479508542,-0.476011132722213,6.31481115115644
"chem5",46,100,29535,18030,2352,83,"CFP",0.998258059100067,0.379060233364869,-0.493538963543973,6.35101186784396
"chem5",47,100,29643,18017,2265,75,"CFP",0.998428825809155,0.378031892572388,-0.497910253247372,6.45435963711642
"chem5",48,100,29001,18812,2126,61,"CFP",0.998725821949283,0.393449480266873,-0.432835348067776,6.66417898385721
"chem6",1,100,24306,25371,59,264,"YFP",0.994713762239443,0.5107192463313,0.0428835560195863,5.23734822516427
"chem6",2,100,25048,22866,273,1813,"YFP",0.963540933496893,0.477230037149894,-0.0911428929043265,3.27442480551408
"chem6",3,100,27251,20988,716,1045,"YFP",0.978796363931499,0.435083646012562,-0.261139371859167,3.83215093710238
"chem6",4,100,26992,21006,695,1307,"YFP",0.973491532298955,0.437643235134797,-0.250732414603029,3.60342490873106
"chem6",5,100,27661,20147,734,1458,"YFP",0.970405553525758,0.421414825970549,-0.316968084939275,3.49012735592388
"chem6",6,100,28392,19899,529,1180,"YFP",0.97614764205292,0.4120643598186,-0.355437936132667,3.71173076941463
"chem6",7,100,28818,19668,570,944,"YFP",0.980902286061097,0.405642865981933,-0.382007242361049,3.938904209316
"chem6",8,100,29534,19218,634,614,"YFP",0.987562289835109,0.394199212340007,-0.429694802196506,4.37450657307835
"chem6",9,100,30366,18989,250,395,"YFP",0.992060301507538,0.384743187113768,-0.469463697316716,4.82790859195086
"chem6",10,100,30133,19430,297,140,"YFP",0.997183268615576,0.392026309948954,-0.438802653332586,5.86935744398938
"chem6",11,100,30022,19661,248,69,"YFP",0.99861312108056,0.395728921361431,-0.423293468112631,6.57931159666032
"chem6",12,100,29251,20489,225,35,"YFP",0.999296835760924,0.411921994370728,-0.356025604362594,7.25921665586805
"chem6",13,100,26904,22670,350,76,"YFP",0.998469284994965,0.457296163311413,-0.171232509918531,6.48048844144085
"chem6",14,100,28817,20713,427,43,"YFP",0.999132592338571,0.41819099535635,-0.330203968300891,7.04913370988876
"chem6",15,100,30061,19315,577,47,"YFP",0.999049025757239,0.391181950745301,-0.44234665445299,6.95707215345282
"chem6",16,100,28509,20959,495,37,"YFP",0.999252600747399,0.423688040753618,-0.307651678506265,7.19816336221779
"chem6",17,100,30219,19198,542,41,"YFP",0.999171013789478,0.388489790962624,-0.453664758687309,7.09447770682735
"chem6",18,100,29559,19730,701,10,"YFP",0.999797156128928,0.400292154436081,-0.404247945973923,8.50287111840891
"chem6",19,100,29825,19192,947,36,"YFP",0.999266099932726,0.391537629801905,-0.440853442446586,7.21640351724287
"chem6",20,100,26946,21296,1740,18,"YFP",0.999627020306672,0.44144106794909,-0.2353156016809,7.89361353201523
"chem6",21,100,26026,21999,1964,11,"YFP",0.999771005079524,0.45807391983342,-0.168099040574793,8.38158171483824
"chem6",24,100,20684,26657,2616,43,"YFP",0.999092520682087,0.563084852453476,0.253691325752789,7.00393189093667
"chem6",25,100,33696,14694,875,735,"YFP",0.985038167938931,0.303657780533168,-0.829939888753479,4.18717796057453
"chem6",26,100,35433,12528,1236,803,"YFP",0.983532934131736,0.261212234940889,-1.03967745004937,4.08978874568624
"chem6",27,100,34242,12587,1668,1503,"YFP",0.968902590416287,0.268786435755622,-1.00078842547326,3.4390395583636
"chem6",28,100,33450,13829,1474,1247,"YFP",0.974302435807608,0.292497726263246,-0.883283950091716,3.63532555558405
"chem6",29,100,34186,13030,1320,1464,"YFP",0.969926047658176,0.275965774313792,-0.964561812397323,3.47356040266146
"chem6",30,100,32183,16748,469,600,"YFP",0.987886374189901,0.342277901534814,-0.65315951466807,4.40123676621768
"chem6",31,100,34811,12966,788,1435,"YFP",0.970840445419816,0.271385813257425,-0.987602882035111,3.50537950293753
"chem6",32,100,32970,16071,506,453,"YFP",0.990847375439447,0.32770538936808,-0.718581651516707,4.68451983643629
"chem6",33,100,33471,15738,384,407,"YFP",0.99179700096743,0.319819545205145,-0.754601222166361,4.795018627138
"chem6",34,100,33752,15450,484,314,"YFP",0.993658615397043,0.314011625543677,-0.781430671478283,5.05429656615244
"chem6",35,100,35816,12721,410,1053,"YFP",0.978765880217786,0.262088715825041,-1.03514054976459,3.83068316053947
"chem6",36,100,34832,14575,386,207,"YFP",0.995827790542992,0.294998684396948,-0.871228772255635,5.47512860027694
"chem6",37,100,31258,18083,541,118,"YFP",0.997614185486969,0.36649034271701,-0.547303073017159,6.03582603294372
"chem6",38,100,35037,13294,389,1280,"YFP",0.974199270323114,0.275061554695744,-0.969091840345148,3.63121309879355
